cohort,replicate,module,stratum,metric,source_rows,estimate_min,estimate_max,nonfinite_rows,distinct_seed,source_files,estimate_range,mixed_finite_nonfinite
ELSA,7,wealth_by_sex,male,contribution_post_disability_mortality,3,-0.58314678358334,-0.58314678358334,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,male,contribution_pre_disability_mortality,3,-0.903598710749865,-0.903598710749865,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,high_dfle,3,21.6020157390938,21.6020157390938,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,low_dfle,3,15.9169808288452,15.9169808288452,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,gap_dfle,3,-5.68503491024867,-5.68503491024867,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,recovery_relapse_contribution,3,-1.53376903491924,-1.53376903491924,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,recovery_relapse_percent,3,26.9790609755842,26.9790609755842,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,contribution_onset,3,-3.0573820394119,-3.0573820394119,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,contribution_recovery,3,-1.10690486785145,-1.10690486785145,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,contribution_relapse,3,-0.426864167067784,-0.426864167067784,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,contribution_post_disability_mortality,3,-0.436272664319034,-0.436272664319034,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female,contribution_pre_disability_mortality,3,-0.657611171598504,-0.657611171598504,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,contribution_onset,3,-0.160266540213726,-0.160266540213726,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,contribution_post_disability_mortality,3,0.146874119264306,0.146874119264306,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,contribution_pre_disability_mortality,3,0.245987539151361,0.245987539151361,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,contribution_recovery,3,-0.314612809705418,-0.314612809705418,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,contribution_relapse,3,-0.302008076378208,-0.302008076378208,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,gap_dfle,3,-0.384025767881683,-0.384025767881683,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,high_dfle,3,1.22214604807206,1.22214604807206,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,low_dfle,3,0.838120280190372,0.838120280190372,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,recovery_relapse_contribution,3,-0.616620886083626,-0.616620886083626,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_by_sex,female_minus_male,recovery_relapse_percent,3,9.67767317933358,9.67767317933358,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,high_dfle,3,18.5695769928983,18.5695769928983,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,low_dfle,3,14.3147879682811,14.3147879682811,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,gap_dfle,3,-4.25478902461718,-4.25478902461718,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,recovery_relapse_contribution,3,-0.806355386517119,-0.806355386517119,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,recovery_relapse_percent,3,18.9517125726268,18.9517125726268,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,contribution_onset,3,-2.3096442191399,-2.3096442191399,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,contribution_recovery,3,-0.552699129534755,-0.552699129534755,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,contribution_relapse,3,-0.253656256982364,-0.253656256982364,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,contribution_post_disability_mortality,3,-0.559263165294651,-0.559263165294651,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,wealth_within_low_education,all,contribution_pre_disability_mortality,3,-0.579526253665514,-0.579526253665514,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,early_recovery,log_hazard_ratio,3,0.312613607335159,0.312613607335159,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,early_recovery,hazard_ratio,3,1.36699323281085,1.36699323281085,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,early_recovery,model_se,3,0.0913368197659474,0.0913368197659474,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,sustained_recovery,log_hazard_ratio,3,0.156146956381959,0.156146956381959,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,sustained_recovery,hazard_ratio,3,1.16899798218152,1.16899798218152,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,sustained_recovery,model_se,3,0.109954671972215,0.109954671972215,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,sustained_vs_early_modification,log_hazard_ratio,3,-0.1564666509532,-0.1564666509532,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,sustained_vs_early_modification,hazard_ratio,3,0.85516003599944,0.85516003599944,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,7,recovery_phase,sustained_vs_early_modification,model_se,3,0.142481092090274,0.142481092090274,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,high_dfle,3,20.8382559985447,20.8382559985447,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,low_dfle,3,14.9999218258194,14.9999218258194,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,gap_dfle,3,-5.83833417272521,-5.83833417272521,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,recovery_relapse_contribution,3,-1.25173892397362,-1.25173892397362,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,recovery_relapse_percent,3,21.4400013247159,21.4400013247159,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,contribution_onset,3,-3.0033650964449,-3.0033650964449,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,contribution_recovery,3,-0.790241296982539,-0.790241296982539,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,contribution_relapse,3,-0.461497626991085,-0.461497626991085,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,contribution_post_disability_mortality,3,-0.564962029317115,-0.564962029317115,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,male,contribution_pre_disability_mortality,3,-1.01826812298957,-1.01826812298957,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,high_dfle,3,21.9733876068536,21.9733876068536,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,low_dfle,3,15.9184149404693,15.9184149404693,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,gap_dfle,3,-6.05497266638424,-6.05497266638424,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,recovery_relapse_contribution,3,-2.03711074923833,-2.03711074923833,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,recovery_relapse_percent,3,33.6435994261027,33.6435994261027,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,contribution_onset,3,-3.24830532649903,-3.24830532649903,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,contribution_recovery,3,-1.22140081275103,-1.22140081275103,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,contribution_relapse,3,-0.815709936487294,-0.815709936487294,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,contribution_post_disability_mortality,3,-0.356245079579926,-0.356245079579926,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female,contribution_pre_disability_mortality,3,-0.413311511066965,-0.413311511066965,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,contribution_onset,3,-0.244940230054126,-0.244940230054126,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,contribution_post_disability_mortality,3,0.208716949737189,0.208716949737189,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,contribution_pre_disability_mortality,3,0.604956611922607,0.604956611922607,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,contribution_recovery,3,-0.431159515768492,-0.431159515768492,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,contribution_relapse,3,-0.354212309496209,-0.354212309496209,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,gap_dfle,3,-0.21663849365903,-0.21663849365903,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,high_dfle,3,1.13513160830891,1.13513160830891,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,low_dfle,3,0.918493114649884,0.918493114649884,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,recovery_relapse_contribution,3,-0.785371825264701,-0.785371825264701,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_by_sex,female_minus_male,recovery_relapse_percent,3,12.2035981013869,12.2035981013869,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,high_dfle,3,20.6784045253121,20.6784045253121,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,low_dfle,3,14.3939729349975,14.3939729349975,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,gap_dfle,3,-6.28443159031461,-6.28443159031461,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,recovery_relapse_contribution,3,-1.73139747672424,-1.73139747672424,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,recovery_relapse_percent,3,27.5505819713691,27.5505819713691,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,contribution_onset,3,-2.619526474903,-2.619526474903,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,contribution_recovery,3,-1.09542449911204,-1.09542449911204,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,contribution_relapse,3,-0.635972977612198,-0.635972977612198,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,contribution_post_disability_mortality,3,-0.482547257693838,-0.482547257693838,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,wealth_within_low_education,all,contribution_pre_disability_mortality,3,-1.45096038099354,-1.45096038099354,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,early_recovery,log_hazard_ratio,3,0.431153429458607,0.431153429458607,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,early_recovery,hazard_ratio,3,1.53903166463801,1.53903166463801,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,early_recovery,model_se,3,0.095716839524325,0.095716839524325,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,sustained_recovery,log_hazard_ratio,3,0.513735193690352,0.513735193690352,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,sustained_recovery,hazard_ratio,3,1.67152301138522,1.67152301138522,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,sustained_recovery,model_se,3,0.106972613399788,0.106972613399788,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,sustained_vs_early_modification,log_hazard_ratio,3,0.0825817642317451,0.0825817642317451,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,sustained_vs_early_modification,hazard_ratio,3,1.08608747291653,1.08608747291653,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,8,recovery_phase,sustained_vs_early_modification,model_se,3,0.142491332817609,0.142491332817609,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,high_dfle,3,20.6116184668929,20.6116184668929,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,low_dfle,3,14.8269949451054,14.8269949451054,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,gap_dfle,3,-5.7846235217875,-5.7846235217875,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,recovery_relapse_contribution,3,-0.991904041193654,-0.991904041193654,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,recovery_relapse_percent,3,17.1472531869653,17.1472531869653,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,contribution_onset,3,-3.11526995288882,-3.11526995288882,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,contribution_recovery,3,-0.749779759337464,-0.749779759337464,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,contribution_relapse,3,-0.24212428185619,-0.24212428185619,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,contribution_post_disability_mortality,3,-0.702717958830208,-0.702717958830208,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,male,contribution_pre_disability_mortality,3,-0.974731568874829,-0.974731568874829,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,high_dfle,3,21.4649866046026,21.4649866046026,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,low_dfle,3,16.1780651548569,16.1780651548569,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,gap_dfle,3,-5.28692144974565,-5.28692144974565,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,recovery_relapse_contribution,3,-1.51254565992854,-1.51254565992854,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,recovery_relapse_percent,3,28.6091948652142,28.6091948652142,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,contribution_onset,3,-2.54504581029677,-2.54504581029677,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,contribution_recovery,3,-0.772557054657186,-0.772557054657186,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,contribution_relapse,3,-0.739988605271353,-0.739988605271353,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,contribution_post_disability_mortality,3,-0.430391667040862,-0.430391667040862,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female,contribution_pre_disability_mortality,3,-0.798938312479479,-0.798938312479479,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,contribution_onset,3,0.570224142592047,0.570224142592047,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,contribution_post_disability_mortality,3,0.272326291789346,0.272326291789346,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,contribution_pre_disability_mortality,3,0.175793256395349,0.175793256395349,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,contribution_recovery,3,-0.0227772953197213,-0.0227772953197213,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,contribution_relapse,3,-0.497864323415163,-0.497864323415163,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,gap_dfle,3,0.497702072041854,0.497702072041854,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,high_dfle,3,0.85336813770969,0.85336813770969,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,low_dfle,3,1.35107020975154,1.35107020975154,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,recovery_relapse_contribution,3,-0.520641618734884,-0.520641618734884,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_by_sex,female_minus_male,recovery_relapse_percent,3,11.4619416782488,11.4619416782488,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_within_low_education,all,high_dfle,3,19.9493173872211,19.9493173872211,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_within_low_education,all,low_dfle,3,14.5816831707221,14.5816831707221,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
ELSA,9,wealth_within_low_education,all,gap_dfle,3,-5.36763421649899,-5.36763421649899,0,1,bootstrap_elsa_module_metrics.csv | bootstrap_elsa_part_006_010_20260810T113342_15484_module_metrics.csv,0,FALSE
