cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
CHARLS,population_recovery_relapse,938,62,1000,-2.07424607445573,1000,-2.21722480115508,1.41533017740262,-5.01573192623368,-2.21388253411239,0.422774545969388,-0.142978726699349,0,0.125874125874126
ELSA,conditional_contribution_onset,500,0,500,-1.99509584067466,500,-2.00963952190059,0.322371524525493,-2.64032945654398,-2.01569825314591,-1.35644908868495,-0.0145436812259334,0,0.00399201596806387
ELSA,conditional_contribution_post_difficulty_mortality,497,3,500,-0.339414216938303,500,-0.340624338705787,0.146970640545197,-0.649060159038159,-0.329146791419027,-0.0792470495605544,-0.00121012176748414,0,0.0159680638722555
ELSA,conditional_contribution_pre_difficulty_mortality,496,4,500,-0.774731671626549,500,-0.76975990421259,0.323436865541362,-1.40834126164937,-0.759577241452603,-0.17255747582993,0.00497176741395888,0,0.0199600798403194
ELSA,conditional_contribution_recovery,500,0,500,-0.713618029837659,500,-0.721858384990558,0.165066767525011,-1.06558865782972,-0.714549225340095,-0.402428752248237,-0.00824035515289912,0,0.00399201596806387
ELSA,conditional_contribution_relapse,500,0,500,-0.647740276372858,500,-0.649966379947993,0.138809672915278,-0.959745555706228,-0.650410133816515,-0.381327770141817,-0.00222610357513486,0,0.00399201596806387
ELSA,conditional_fdfle_gap,500,0,500,-4.47060003545003,500,-4.49184852975752,0.551202124598798,-5.67776059768291,-4.49043690392917,-3.48693699443558,-0.0212484943074918,0,0.00399201596806387
ELSA,conditional_high_fdfle,0,500,500,21.4240097246755,500,21.4504914158475,0.500501128787862,20.5682251754518,21.4188356904532,22.5292706818204,0.0264816911719841,0,0.00399201596806387
ELSA,conditional_low_fdfle,0,500,500,16.9534096892254,500,16.95864288609,0.23381709420255,16.4815694150282,16.9632108520409,17.4224307733629,0.00523319686456603,0,0.00399201596806387
ELSA,conditional_recovery_relapse,500,0,500,-1.36135830621052,500,-1.37182476493855,0.235649691149592,-1.9065940286074,-1.36738227843813,-0.96507019248056,-0.0104664587280339,0,0.00399201596806387
ELSA,hazard_ratio_death_post,3,497,500,1.37334668329094,500,1.3875133846529,0.194826914871294,1.08206551756298,1.36176427707505,1.8525283200266,0.0141667013619566,1,0.0159680638722555
ELSA,hazard_ratio_death_pre,4,496,500,1.4141266933473,500,1.4387609764676,0.236071978202629,1.08113983451677,1.40861526477274,2.03169103362105,0.024634283120299,1,0.0199600798403194
ELSA,hazard_ratio_onset,0,500,500,1.59472968667643,500,1.60474710848232,0.11306498837019,1.38198290944604,1.60447813367486,1.82280140953254,0.010017421805891,1,0.00399201596806387
ELSA,hazard_ratio_recovery,500,0,500,0.695254219086834,500,0.694601074102938,0.054629802662587,0.588358805578847,0.695123749371707,0.81003518138785,-0.000653144983896126,1,0.00399201596806387
ELSA,hazard_ratio_relapse,0,500,500,1.66454488964733,500,1.67796629519894,0.172022183369565,1.37385713764905,1.6748411967772,2.06691373083061,0.0134214055516075,1,0.00399201596806387
ELSA,initial_difficulty_high,0,500,500,0.0935712713597934,500,0.0930789797215053,0.00686227832714069,0.0797445542274079,0.0932652752328391,0.108091304432472,-0.000492291638288053,0,0.00399201596806387
ELSA,initial_difficulty_low,0,500,500,0.240616236703764,500,0.240600084187831,0.010786660548991,0.219724131144657,0.240825279942006,0.262403545339224,-1.615251593301e-05,0,0.00399201596806387
ELSA,population_contribution_initial_state,500,0,500,-1.2731158605528,500,-1.28274232568201,0.11177953073406,-1.49624557146663,-1.28059513341829,-1.06764652782785,-0.00962646512921439,0,0.00399201596806387
