module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,relapse,period_factor10,-0.199167398096374,0.207625449975577,-0.959262932939107,0.337426303682666,0.819412713723022,0.545466831150255,1.23094046616002
wealth_within_low_education,HRS,relapse,period_factor11,-0.0239610931202304,0.203912102312916,-0.117506969171749,0.906458321705302,0.976323694727573,0.654666840207229,1.45601991477798
wealth_within_low_education,HRS,relapse,period_factor12,-0.0931660092212226,0.205917315192888,-0.452443783729171,0.650949311016605,0.911042246327897,0.608496604308858,1.36401414357424
wealth_within_low_education,HRS,relapse,period_factor13,-0.570799859890041,0.211906379707118,-2.69364169535131,0.0070676096999804,0.565073278440857,0.373015105023767,0.856018444581631
wealth_within_low_education,HRS,relapse,period_factor14,-0.508616961084084,0.208656434458135,-2.43758100441486,0.0147859010351246,0.60132666214442,0.399483197844277,0.905153850166941
wealth_within_low_education,HRS,relapse,period_factor15,-0.054045329411522,0.207168927438761,-0.260875653891184,0.79418840028084,0.947389160935309,0.631222775532762,1.4219167258345
wealth_within_low_education,HRS,relapse,proxy_factorself,0.150689924391204,0.111493549073195,1.35155733801493,0.176516965723577,1.16263609708851,0.934412366974151,1.4466018880191
wealth_within_low_education,HRS,death_pre,(Intercept),-4.52567171980561,0.235176008462781,-19.2437644868092,1.59214317543424e-82,0.010827438987966,0.00682872911676989,0.0171676798176437
wealth_within_low_education,HRS,death_pre,sesmiddle,0.0500231592573412,0.106310101153394,0.470540040077315,0.637969234560925,1.05129544331581,0.853555562733271,1.29484494904751
wealth_within_low_education,HRS,death_pre,seslow,0.462530063409453,0.100333119086933,4.60994403063157,4.02777391514691e-06,1.58808686690401,1.30457478182896,1.93321220980314
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.50258393907662,0.17489477166455,8.59135996334183,8.59459132878961e-18,4.49328445629001,3.18926405562291,6.33049031156314
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.59506985335756,0.221573881348823,7.19881713335357,6.0737141704429e-13,4.92867334447611,3.19243850343067,7.6091742755404
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",3.59704717188909,0.369559454499683,9.73333824393385,2.17340851700724e-22,36.4903255448246,17.6848906789589,75.2927390131691
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.67674049874694,0.272535199071433,9.82163224371381,9.08602789136294e-23,14.5376305604514,8.52132213159649,24.8016327804963
wealth_within_low_education,HRS,death_pre,sex_factorfemale,-0.733046449105728,0.070286912351835,-10.4293448748512,1.82139730107907e-25,0.480443112872185,0.418612839351647,0.551405888705709
wealth_within_low_education,HRS,death_pre,period_factor3,-0.140303379418691,0.141691476076085,-0.990203386288047,0.322074717737417,0.869094530006133,0.658349935252576,1.14730064004153
wealth_within_low_education,HRS,death_pre,period_factor4,-0.243114046425107,0.136860935473238,-1.77635821050372,0.0756738943721105,0.784182075509252,0.599678572415174,1.02545189345911
wealth_within_low_education,HRS,death_pre,period_factor5,-0.135732213991689,0.138192670456625,-0.982195463357017,0.326003562147163,0.873076398831439,0.665917261536284,1.14468034127531
wealth_within_low_education,HRS,death_pre,period_factor6,-0.471609801956958,0.155186291205976,-3.03899138443228,0.00237371642713768,0.623996947808653,0.460346904859891,0.845823414394461
wealth_within_low_education,HRS,death_pre,period_factor7,-0.513633845136418,0.162605482187069,-3.15877323585874,0.00158434714786551,0.598317430796884,0.435029867111907,0.822894644848135
wealth_within_low_education,HRS,death_pre,period_factor8,-0.470276744643289,0.163306565070041,-2.87971732453983,0.0039803186750593,0.624829326184413,0.45368252387232,0.860539399948193
wealth_within_low_education,HRS,death_pre,period_factor9,-0.404349457812537,0.162426317477152,-2.48943314170387,0.0127946980860122,0.667410848576614,0.485437350841835,0.917599850990633
wealth_within_low_education,HRS,death_pre,period_factor10,-0.756542991527788,0.187399485844417,-4.03706012382492,5.41252011292064e-05,0.469285951552385,0.325027337832321,0.67757163379913
wealth_within_low_education,HRS,death_pre,period_factor11,-0.605360948929771,0.179086916008948,-3.38026340740339,0.000724163917146638,0.545877357227975,0.384284811651225,0.775419897168992
wealth_within_low_education,HRS,death_pre,period_factor12,-0.5202754638024,0.180655545818894,-2.87993076240224,0.00397762512203691,0.594356801633575,0.417128757605383,0.846884807645624
wealth_within_low_education,HRS,death_pre,period_factor13,-0.384532734944443,0.176505412566873,-2.1785889132366,0.0293622205269208,0.680768661304139,0.481676118758824,0.962152683442207
wealth_within_low_education,HRS,death_pre,period_factor14,-0.85964851115897,0.217683170180615,-3.94908118273776,7.84517438349639e-05,0.423310845210347,0.276289092537786,0.648567303279234
wealth_within_low_education,HRS,death_pre,period_factor15,-0.695490910855843,0.215049906750647,-3.23409073439996,0.00122030680022654,0.498829507047748,0.327263792603517,0.760337326417775
