cohort,exposure,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
HRS,wealth,death_pre,seslow,0.68148544302603,0.047435514721367,14.3665657899789,8.38890800914992e-47,1.97681199394178,1.8013057780839,2.16941826698012
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.86870014136686,0.0944701431089674,19.7808543511085,4.35253405387842e-87,6.47986801024159,5.38457648783143,7.79795579560291
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",2.59133469474308,0.123737757352306,20.9421501584599,2.21245971705014e-97,13.3475746574595,10.4730856018505,17.0110085995075
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",4.40568922675607,0.200885416584295,21.931354210112,1.30485780763793e-106,81.9155818020301,55.2547224111867,121.440525789458
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.84983906552612,0.177835822936909,16.0251124799369,8.53363321684613e-58,17.2849998643564,12.1981079368654,24.4932428748109
HRS,wealth,death_pre,sex_factormale,0.651096011699225,0.0388030742361894,16.779495555844,3.44752148657969e-63,1.91764143510699,1.7772051434316,2.0691751243408
HRS,wealth,death_pre,period_factor3,0.0783437508930099,0.101958424321972,0.768389188181353,0.442256001765813,1.08149435943203,0.885595693169103,1.3207268943436
HRS,wealth,death_pre,period_factor4,-0.0544981898007364,0.0979361023338996,-0.55646680337484,0.57789178207366,0.946960223042972,0.781568133159389,1.14735187628577
HRS,wealth,death_pre,period_factor5,0.0392129548412473,0.0965317680882124,0.406218135416455,0.684582330010896,1.03999193138678,0.860717176916048,1.25660698584514
HRS,wealth,death_pre,period_factor6,-0.26483804359352,0.102394648066974,-2.58644419989896,0.00969718702384736,0.767330213956946,0.627801306308449,0.937869436292521
HRS,wealth,death_pre,period_factor7,-0.31347839989356,0.104364860255251,-3.00367766628412,0.0026673775829554,0.73090016635449,0.595690807439194,0.896799222861184
HRS,wealth,death_pre,period_factor8,-0.28031541183697,0.102507839955398,-2.73457534525103,0.00624607987069511,0.755545395907961,0.61802227520712,0.923670340339118
HRS,wealth,death_pre,period_factor9,-0.431384386531642,0.105301343795846,-4.09666554083099,4.19143791315979e-05,0.649609161765133,0.52846694510298,0.798521207351895
HRS,wealth,death_pre,period_factor10,-0.667493120051077,0.109100234706969,-6.11816392369721,9.46596669338901e-10,0.512992979007075,0.414231791046735,0.635300819972222
HRS,wealth,death_pre,period_factor11,-0.420275958518202,0.101462090901472,-4.14219690116899,3.4399481608378e-05,0.656865527164047,0.538406376829344,0.801387835183949
HRS,wealth,death_pre,period_factor12,-0.404728134958839,0.100366605284882,-4.032497998812,5.51870851053266e-05,0.667158163187174,0.548018254576904,0.812199248820502
HRS,wealth,death_pre,period_factor13,-0.523344187389328,0.101908204519207,-5.13544704136842,2.8147413627855e-07,0.592535680585044,0.485253294221085,0.723536629112337
HRS,wealth,death_pre,period_factor14,-0.602832866690144,0.102116261791847,-5.90339732489379,3.56091276244051e-09,0.547259125956358,0.447991625508988,0.668522655088133
HRS,wealth,death_pre,period_factor15,-0.607695431035927,0.100490784591209,-6.04727521541401,1.47315990133983e-09,0.544604502611601,0.447241139062817,0.663163645648374
HRS,wealth,death_pre,proxy_factorself,-0.0840616024121568,0.0925918352993933,-0.907872731330422,0.363945466125019,0.919374618656456,0.766790544043021,1.10232148269982
HRS,wealth,death_post,(Intercept),-3.19319391757349,0.10261933913831,-31.1168824939489,1.42372922890506e-212,0.0410405811529278,0.0335631069641189,0.0501839505851086
HRS,wealth,death_post,sesmiddle,0.123167769635906,0.0361562432413196,3.4065422343201,0.000657913705222693,1.13107416493124,1.05369341783017,1.2141375706886
HRS,wealth,death_post,seslow,0.221302534404393,0.034356836226623,6.44129549486592,1.18457984543775e-10,1.2477008459029,1.16644788535136,1.334613762361
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.29869541495157,0.0705962658988039,18.3960921787731,1.41187020605298e-75,3.66451287915636,3.19097570539424,4.20832243216459
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.74886140276845,0.0771731465641712,22.6615277545309,1.07390070343315e-113,5.74805423005881,4.9411694576584,6.68670194674006
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.88281799313651,0.144232350278863,19.9873189860858,7.10100325547266e-89,17.8645444779837,13.4653886099023,23.7009089489749
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.97688452035628,0.0838962701400289,23.5634375289476,9.14211485048258e-123,7.22021348015616,6.12542309562495,8.51067459099493
HRS,wealth,death_post,origin_factorR1,-0.839188497343403,0.0372366736646856,-22.5366128269204,1.81698709462966e-112,0.432060999852764,0.40165073848888,0.464773719316686
HRS,wealth,death_post,origin_factorD2,-0.199856914230553,0.0375620759932823,-5.32071002322386,1.03363044385958e-07,0.818847910179313,0.760728628571495,0.881407475441174
HRS,wealth,death_post,sex_factormale,0.446925237376033,0.0279713952434875,15.9779386578898,1.82067757531297e-57,1.56349740374829,1.4800876406805,1.65160769155787
HRS,wealth,death_post,period_factor3,0.0542685626275905,0.0911405537282653,0.5954381491843,0.551550631324385,1.0557681039405,0.883055768242681,1.26226035702855
HRS,wealth,death_post,period_factor4,-0.0419748553366396,0.0888999467109774,-0.472158385798634,0.636813740524101,0.958893891333451,0.805559065835563,1.14141536459885
HRS,wealth,death_post,period_factor5,-0.0560299846719277,0.0885780638263483,-0.632549214236281,0.527028060533595,0.945510784634665,0.794817309766443,1.12477500536967
HRS,wealth,death_post,period_factor6,-0.106628766356585,0.0881177869349735,-1.21007086157613,0.22625170302774,0.89885929787215,0.756283004141674,1.06831441794488
HRS,wealth,death_post,period_factor7,-0.0243952903407665,0.0875014526779265,-0.27879868955502,0.78039932018315,0.97589986971146,0.822095971090593,1.1584785587009
HRS,wealth,death_post,period_factor8,-0.0884884455822177,0.0870063431394154,-1.01703441828865,0.309137056394264,0.915313686591635,0.771806908986284,1.08550355679293
HRS,wealth,death_post,period_factor9,-0.00365023948122141,0.086517161078251,-0.0421909299349285,0.966346492987077,0.996356414544189,0.840949326074799,1.18048266883926
HRS,wealth,death_post,period_factor10,-0.394597440023425,0.0884898780656658,-4.45923814846491,8.22514912769718e-06,0.673951290463465,0.566636314871372,0.801590596996023
HRS,wealth,death_post,period_factor11,-0.0867900599081419,0.0848495598475457,-1.02286988953252,0.306369367796911,0.916869563109427,0.776393967766515,1.08276188463288
HRS,wealth,death_post,period_factor12,-0.0451167751892779,0.0841118808399451,-0.536390040725991,0.591689013022752,0.955885851564159,0.810603650263521,1.12720657120591
HRS,wealth,death_post,period_factor13,-0.236584407656078,0.085203891459423,-2.77668547297218,0.00549162927331267,0.789319254901873,0.667921895679772,0.932781048485871
HRS,wealth,death_post,period_factor14,-0.0743913972210046,0.0836384831568762,-0.889439817810572,0.373766753570453,0.92830828544425,0.787948281250932,1.09367111183533
HRS,wealth,death_post,period_factor15,-0.202108546967205,0.0844205467132987,-2.39406820775027,0.0166626498292731,0.817006239579403,0.692412904486243,0.964018999627034
HRS,wealth,death_post,proxy_factorself,-0.776627181600918,0.0348969682975629,-22.2548610807305,1.01206569922872e-109,0.459954741859675,0.42954651655002,0.49251560985378
ELSA,education,onset,(Intercept),-3.50078744739833,0.18751350148306,-18.6695220328686,8.76335085220555e-78,0.0301736139311465,0.0208935681727383,0.0435754663894039
ELSA,education,onset,sesmiddle,0.266875848628059,0.0645844321789246,4.13220089771335,3.5930616186721e-05,1.30587830968238,1.15060784264325,1.4821019781869
ELSA,education,onset,seslow,0.466704246436247,0.066081977849649,7.06250420497554,1.63528365518418e-12,1.59472968667643,1.40099622080208,1.8152531290278
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.25325350320344,0.0970284709776395,12.9163480633665,3.64012475611001e-38,3.50171729263965,2.8952680577448,4.23519472221951
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.37112918132904,0.179026514503073,7.658805094513,1.87670956109203e-14,3.93979692982902,2.77385267957485,5.5958270468312
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.35173766059599,0.326964992424824,7.19262830908938,6.35557918346851e-13,10.5038059256399,5.53386383250622,19.9372341392689
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.42453111971958,0.4937377389329,4.91056471591506,9.08144777644222e-07,11.2969312689762,4.29222459182623,29.7329865587656
ELSA,education,onset,sex_factormale,-0.0656220005343773,0.0380531560860408,-1.72448246831357,0.0846207812074119,0.936484788145374,0.869179003977335,1.00900246602201
ELSA,education,onset,period_factor2,-0.20211204567516,0.0673210460279141,-3.00221190252089,0.00268025535080043,0.817003381118174,0.716009892418577,0.932242042779366
ELSA,education,onset,period_factor3,-0.238722626496719,0.0686872246949189,-3.47550257791065,0.000509897091904708,0.787633320690248,0.688424526577252,0.901139084840452
ELSA,education,onset,period_factor4,-0.250614406092325,0.0668404094596713,-3.74944450697202,0.000177226707556385,0.778322430092119,0.682753352307345,0.887268884344933
