cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
CHARLS,population_low_fdfle_percent,0,500,500,61.4127747916034,500,61.3535983655828,1.28266491088909,58.7878209870103,61.3470203002254,63.819621325384,-0.0591764260205849,0,0.00399201596806387
CHARLS,population_low_tle,0,500,500,22.0308037813246,500,22.0126685449091,0.48795143182306,21.08885954998,21.9827473580171,23.0042581048984,-0.0181352364154854,0,0.00399201596806387
CHARLS,population_recovery_relapse,418,82,500,-0.291974964305658,500,-0.2828887075267,0.303380038308374,-0.838716270821577,-0.291920707101746,0.358920051974665,0.00908625677895786,0,0.331337325349301
ELSA,conditional_contribution_onset,1000,0,1000,-2.32593297835479,1000,-2.32724121950774,0.355977604593797,-3.01991103501314,-2.32279329908875,-1.64270780623713,-0.00130824115294681,0,0.001998001998002
ELSA,conditional_contribution_post_difficulty_mortality,999,1,1000,-0.617163787501071,1000,-0.620918578874664,0.189979630519389,-1.00979305293806,-0.615301172869232,-0.262421320267382,-0.00375479137359247,0,0.003996003996004
ELSA,conditional_contribution_pre_difficulty_mortality,1000,0,1000,-1.49165965749947,1000,-1.54332466509731,0.418550032126479,-2.3874429779388,-1.53445081493092,-0.738616889285622,-0.0516650075978393,0,0.001998001998002
ELSA,conditional_contribution_recovery,992,8,1000,-0.447867060202686,1000,-0.48194442255629,0.204264952360035,-0.886113574694058,-0.485707449778047,-0.0661624253009127,-0.0340773623536038,0,0.017982017982018
ELSA,conditional_contribution_relapse,995,5,1000,-0.433946499954241,1000,-0.444156836246561,0.171578434129316,-0.786478149218898,-0.437609747276915,-0.120617003908061,-0.0102103362923195,0,0.011988011988012
ELSA,conditional_fdfle_gap,1000,0,1000,-5.31656998351225,1000,-5.41758572228256,0.624687706059923,-6.69291907897152,-5.3919228965439,-4.26815489655274,-0.10101573877031,0,0.001998001998002
ELSA,conditional_high_fdfle,0,1000,1000,20.9368147073344,1000,21.0430507107679,0.555496901305172,20.0332204918527,21.0312121382397,22.2048153724437,0.10623600343348,0,0.001998001998002
