cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
ELSA,population_low_fdfle,0,500,500,13.1892393600994,500,13.1804774109823,0.244275617401592,12.7145793179465,13.1748182565988,13.6570922951577,-0.00876194911706563,0,0.00399201596806387
ELSA,population_low_fdfle_percent,0,500,500,60.3944252554104,500,60.3686707780721,0.991383186460047,58.2059714859065,60.4007024696845,62.2670370909219,-0.0257544773383032,0,0.00399201596806387
ELSA,population_low_tle,0,500,500,21.838504637343,500,21.8361243938199,0.397674221108446,21.1076314778692,21.8463936699328,22.6994063046343,-0.00238024352306354,0,0.00399201596806387
ELSA,population_recovery_relapse,500,0,500,-1.9899119524787,500,-1.99842651413057,0.19666781509103,-2.39508098176555,-2.00296502519831,-1.62559807180225,-0.00851456165186804,0,0.00399201596806387
HRS,conditional_contribution_onset,500,0,500,-2.65925514948893,500,-2.65483359008909,0.155324744992163,-2.95657154925323,-2.65861780204502,-2.34386524610989,0.00442155939984223,0,0.00399201596806387
HRS,conditional_contribution_post_difficulty_mortality,500,0,500,-0.24770105315682,500,-0.249909193154048,0.0464146763339789,-0.333600005477077,-0.250206692462807,-0.161470212721255,-0.0022081399972281,0,0.00399201596806387
HRS,conditional_contribution_pre_difficulty_mortality,500,0,500,-1.60981544407172,500,-1.60015108459753,0.138482084244043,-1.87572251002169,-1.60543213409355,-1.2952043137244,0.00966435947418876,0,0.00399201596806387
HRS,conditional_contribution_recovery,500,0,500,-0.876736861635161,500,-0.880712691663457,0.0775152536786986,-1.03329622009899,-0.882729254926816,-0.715259713659787,-0.00397583002829638,0,0.00399201596806387
HRS,conditional_contribution_relapse,500,0,500,-0.365722469230328,500,-0.361277296572778,0.0605605312861239,-0.479353973786155,-0.360937078584483,-0.246341141104144,0.00444517265754996,0,0.00399201596806387
HRS,conditional_fdfle_gap,500,0,500,-5.75923097758296,500,-5.7468838560769,0.213905592869906,-6.20347762522761,-5.74111102044551,-5.34717645720185,0.0123471215060569,0,0.00399201596806387
HRS,conditional_high_fdfle,0,500,500,21.7182572510627,500,21.7227224932861,0.165354707796724,21.406105846903,21.717657564604,22.0552325694125,0.00446524222337175,0,0.00399201596806387
HRS,conditional_low_fdfle,0,500,500,15.9590262734797,500,15.9758386372092,0.151538784303632,15.6785883051299,15.9686114945025,16.2762536283043,0.0168123637294659,0,0.00399201596806387
HRS,conditional_recovery_relapse,500,0,500,-1.24245933086549,500,-1.24198998823624,0.102044625838936,-1.44878956414235,-1.2480768700896,-1.03246705369118,0.000469342629253466,0,0.00399201596806387
HRS,hazard_ratio_death_post,0,500,500,1.2477008459029,500,1.2506673162936,0.0516403405382562,1.15623911756144,1.24771817056785,1.34959912001117,0.00296647039069753,1,0.00399201596806387
HRS,hazard_ratio_death_pre,0,500,500,1.97681199394178,500,1.97085945784854,0.106442220518419,1.74827937845076,1.97494475537175,2.18996533319028,-0.00595253609323709,1,0.00399201596806387
HRS,hazard_ratio_onset,0,500,500,1.83420788528044,500,1.83525280879293,0.0624652424699194,1.70648906568972,1.8361698735384,1.96076797671531,0.00104492351249275,1,0.00399201596806387
HRS,hazard_ratio_recovery,500,0,500,0.611999550901007,500,0.611650289772195,0.0261508259313909,0.561946809512588,0.60850819721222,0.671719678261403,-0.000349261128812062,1,0.00399201596806387
HRS,hazard_ratio_relapse,0,500,500,1.37106106202475,500,1.36759411702311,0.0710568467827168,1.23983286239022,1.36378623548831,1.51504685374786,-0.00346694500163558,1,0.00399201596806387
HRS,initial_difficulty_high,0,500,500,0.0671060222451274,500,0.0675496907931337,0.00337831553654298,0.0613291194427471,0.067508816607272,0.0749824131029285,0.000443668548006301,0,0.00399201596806387
HRS,initial_difficulty_low,0,500,500,0.249419479013952,500,0.248768352821492,0.00685447319702257,0.235894007389673,0.248754352602613,0.262038206957604,-0.000651126192460189,0,0.00399201596806387
HRS,population_contribution_initial_state,500,0,500,-1.64110175525822,500,-1.62806074382353,0.0677608073923465,-1.77017014219895,-1.62494130576682,-1.49685896079648,0.0130410114346908,0,0.00399201596806387
HRS,population_contribution_onset,500,0,500,-2.24130736906256,500,-2.23778048643233,0.132029694900907,-2.50411343291611,-2.24386612322984,-1.97000540324987,0.00352688263023016,0,0.00399201596806387
HRS,population_contribution_post_difficulty_mortality,500,0,500,-0.326125334921061,500,-0.328971844314505,0.0609648844093477,-0.441357395922694,-0.329160299476616,-0.213824971188601,-0.00284650939344405,0,0.00399201596806387
HRS,population_contribution_pre_difficulty_mortality,500,0,500,-1.36876353672426,500,-1.36059233258297,0.117693670501852,-1.59662975810068,-1.36412979379362,-1.10119585276845,0.0081712041412918,0,0.00399201596806387
HRS,population_contribution_recovery,500,0,500,-1.16218125413204,500,-1.16701137737554,0.101699305731058,-1.36737235754937,-1.17407300818244,-0.95022230763691,-0.00483012324350263,0,0.00399201596806387
HRS,population_contribution_relapse,500,0,500,-0.501528825290955,500,-0.49539452731289,0.0827990753043337,-0.658220641509026,-0.492295687846086,-0.337405848043123,0.00613429797806508,0,0.00399201596806387
HRS,population_fdfle_gap,500,0,500,-7.24100807538908,500,-7.21781131184177,0.214126241471032,-7.65264710045183,-7.21412512318464,-6.79925782315016,0.0231967635473138,0,0.00399201596806387
HRS,population_high_difficulty_years,0,500,500,5.46021924767112,500,5.45490131213039,0.127931417168851,5.17302779815561,5.45746514125652,5.69463514408301,-0.00531793554073179,0,0.00399201596806387
HRS,population_high_fdfle,0,500,500,21.0794929123056,500,21.0814039576195,0.170899617128311,20.7482705149967,21.0742743653713,21.4306597887799,0.00191104531391062,0,0.00399201596806387
HRS,population_high_fdfle_percent,0,500,500,79.4262303420705,500,79.4442228633294,0.43204390531857,78.6453830285813,79.4471421565516,80.3632556304638,0.0179925212588614,0,0.00399201596806387
HRS,population_high_tle,0,500,500,26.5397121599767,500,26.5363052697499,0.189713565869202,26.144182273188,26.5325859228941,26.9036932486996,-0.00340689022679541,0,0.00399201596806387
HRS,population_low_difficulty_years,0,500,500,7.51097538967078,500,7.4960383398079,0.13548354994047,7.2292247719613,7.49338530322019,7.77031083341643,-0.0149370498628834,0,0.00399201596806387
HRS,population_low_fdfle,0,500,500,13.8384848369165,500,13.8635926457777,0.15188511059243,13.5646642459798,13.8624408666945,14.1526838921951,0.0251078088612466,0,0.00399201596806387
HRS,population_low_fdfle_percent,0,500,500,64.8188979489183,500,64.9062407333036,0.508268354957244,63.918999954619,64.9027016785843,65.883648928526,0.0873427843852852,0,0.00399201596806387
HRS,population_low_tle,0,500,500,21.3494602265873,500,21.3596309855856,0.19003601970319,20.9767125176124,21.3534252538273,21.7591722013957,0.010170758998342,0,0.00399201596806387
HRS,population_recovery_relapse,500,0,500,-1.66371007942299,500,-1.66240590468843,0.13541251222056,-1.93799565666773,-1.66692680182534,-1.38197942506152,0.00130417473456212,0,0.00399201596806387
MHAS,conditional_contribution_onset,990,10,1000,-0.932101429452993,1000,-1.00852700879798,0.42312066925278,-1.90846527046094,-1.00214194837796,-0.187440877874824,-0.0764255793449844,0,0.021978021978022
MHAS,conditional_contribution_post_difficulty_mortality,613,387,1000,-0.0274051974043578,1000,-0.0438066902475998,0.151526710733929,-0.348530524112061,-0.0440971795405703,0.230693243730805,-0.016401492843242,0,0.775224775224775
MHAS,conditional_contribution_pre_difficulty_mortality,978,22,1000,-0.71249242718884,1000,-0.677031661076967,0.318035766017454,-1.3082841480949,-0.663652859507267,-0.022291414446611,0.035460766111873,0,0.045954045954046
