cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
CHARLS,conditional_contribution_onset,1000,0,1000,-1.50326558928958,1000,-1.50421398544208,0.30635713319325,-2.09336623543109,-1.50805252985285,-0.898096413396761,-0.000948396152503417,0,0.001998001998002
CHARLS,conditional_contribution_post_difficulty_mortality,574,426,1000,-0.0306471832228311,1000,-0.0242368759186474,0.149141461089109,-0.30692649211064,-0.0268031709610215,0.269630879116094,0.00641030730418371,0,0.853146853146853
CHARLS,conditional_contribution_pre_difficulty_mortality,892,108,1000,-0.327174026203708,1000,-0.34037457393318,0.273850902678961,-0.869234163881284,-0.343925361403735,0.197880524467195,-0.0132005477294723,0,0.217782217782218
CHARLS,conditional_contribution_recovery,149,851,1000,0.171987741756236,1000,0.178726109653934,0.176301226667893,-0.167291712402382,0.17195101597742,0.528194176989154,0.0067383678976978,0,0.2997002997003
CHARLS,conditional_contribution_relapse,949,51,1000,-0.30779655474406,1000,-0.288529671166852,0.172328838612948,-0.643736294912254,-0.290865639666148,0.0581657242357209,0.0192668835772076,0,0.103896103896104
CHARLS,conditional_fdfle_gap,1000,0,1000,-1.99689561170394,1000,-1.97862899680683,0.498712478858678,-2.97179233139204,-1.98861195338307,-1.0049039545527,0.0182666148971105,0,0.001998001998002
CHARLS,conditional_high_fdfle,0,1000,1000,17.8186869335345,1000,17.7960115182586,0.409025311262474,17.0043790841334,17.7962715843504,18.5922368573936,-0.0226754152759341,0,0.001998001998002
CHARLS,conditional_low_fdfle,0,1000,1000,15.8217913218306,1000,15.8173825214517,0.323089910029597,15.1864403956797,15.8044614719285,16.4433571031425,-0.00440880037886515,0,0.001998001998002
CHARLS,conditional_recovery_relapse,658,342,1000,-0.135808812987824,1000,-0.109803561512919,0.253824999634897,-0.628705084686064,-0.104832632632778,0.374121279787729,0.0260052514749054,0,0.685314685314685
CHARLS,hazard_ratio_death_post,426,574,1000,1.02005245627805,1000,1.020164755516,0.0991026780444464,0.83180261885013,1.01732167292807,1.21272401558074,0.000112299237952751,1,0.853146853146853
CHARLS,hazard_ratio_death_pre,108,892,1000,1.16035184287676,1000,1.17927654567798,0.150783847557773,0.911230510539073,1.16884152758317,1.50946108012109,0.0189247028012218,1,0.217782217782218
CHARLS,hazard_ratio_onset,0,1000,1000,1.45180840369457,1000,1.45734329884067,0.107576361784482,1.24966438480179,1.45154150450553,1.67147666387473,0.00553489514609917,1,0.001998001998002
CHARLS,hazard_ratio_recovery,149,851,1000,1.07921048776354,1000,1.08671147845147,0.0860151253728892,0.927030602575202,1.08034106838704,1.26784851887501,0.00750099068793397,1,0.2997002997003
CHARLS,hazard_ratio_relapse,51,949,1000,1.22564954944506,1000,1.22146891361505,0.142154111435066,0.962607410041688,1.21464850971293,1.52608990119486,-0.00418063583001382,1,0.103896103896104
CHARLS,initial_difficulty_high,0,1000,1000,0.108829900479644,1000,0.110047070119255,0.00852194645175966,0.0933463259989171,0.110000818028015,0.128395966998232,0.00121716963961098,0,0.001998001998002
CHARLS,initial_difficulty_low,0,1000,1000,0.177626024357928,1000,0.178284999210734,0.0110077327391948,0.15678552553258,0.177788636913583,0.200372313430757,0.000658974852806249,0,0.001998001998002
CHARLS,population_contribution_initial_state,1000,0,1000,-0.443800161410722,1000,-0.439884107092486,0.0676237653529676,-0.571656336605832,-0.437352927909886,-0.314936804671457,0.00391605431823583,0,0.001998001998002
