cohort,exposure,ses,age,age_rate_evaluated,tail_rate_held_at_95,process,origin_state,destination,annual_hazard,standardization_rows
CHARLS,education,high,60,60,FALSE,onset,I0,D1,0.0210873056865021,21334
CHARLS,education,high,61,61,FALSE,onset,I0,D1,0.0220127062601456,21334
CHARLS,education,high,62,62,FALSE,onset,I0,D1,0.0229776522974164,21334
CHARLS,education,high,63,63,FALSE,onset,I0,D1,0.0239826742687059,21334
CHARLS,education,high,64,64,FALSE,onset,I0,D1,0.0250281745710306,21334
CHARLS,education,high,65,65,FALSE,onset,I0,D1,0.0261144103050753,21334
CHARLS,education,high,66,66,FALSE,onset,I0,D1,0.027241475249063,21334
CHARLS,education,high,67,67,FALSE,onset,I0,D1,0.028409281122022,21334
CHARLS,education,high,68,68,FALSE,onset,I0,D1,0.0296175382522343,21334
CHARLS,education,high,69,69,FALSE,onset,I0,D1,0.030865735791532,21334
CHARLS,education,high,70,70,FALSE,onset,I0,D1,0.0321531216424613,21334
CHARLS,education,high,71,71,FALSE,onset,I0,D1,0.0334799435999977,21334
CHARLS,education,high,72,72,FALSE,onset,I0,D1,0.0348516252615485,21334
CHARLS,education,high,73,73,FALSE,onset,I0,D1,0.0362757280985866,21334
CHARLS,education,high,74,74,FALSE,onset,I0,D1,0.0377608763941276,21334
CHARLS,education,high,75,75,FALSE,onset,I0,D1,0.0393168628995531,21334
CHARLS,education,high,76,76,FALSE,onset,I0,D1,0.0409547761925375,21334
CHARLS,education,high,77,77,FALSE,onset,I0,D1,0.0426871541576873,21334
CHARLS,education,high,78,78,FALSE,onset,I0,D1,0.0445281687854638,21334
CHARLS,education,high,79,79,FALSE,onset,I0,D1,0.0464938484538894,21334
CHARLS,education,high,80,80,FALSE,onset,I0,D1,0.0486023450712135,21334
CHARLS,education,high,81,81,FALSE,onset,I0,D1,0.0508608960693549,21334
CHARLS,education,high,82,82,FALSE,onset,I0,D1,0.0532210709758699,21334
CHARLS,education,high,83,83,FALSE,onset,I0,D1,0.0556095962951112,21334
CHARLS,education,high,84,84,FALSE,onset,I0,D1,0.057939683135009,21334
CHARLS,education,high,85,85,FALSE,onset,I0,D1,0.0601113443576149,21334
CHARLS,education,high,86,86,FALSE,onset,I0,D1,0.0620132408071728,21334
CHARLS,education,high,87,87,FALSE,onset,I0,D1,0.0635263332232773,21334
CHARLS,education,high,88,88,FALSE,onset,I0,D1,0.0645294899032786,21334
CHARLS,education,high,89,89,FALSE,onset,I0,D1,0.0649069900678925,21334
CHARLS,education,high,90,90,FALSE,onset,I0,D1,0.0645575756635537,21334
CHARLS,education,high,91,91,FALSE,onset,I0,D1,0.063445819651442,21334
CHARLS,education,high,92,92,FALSE,onset,I0,D1,0.0617265187397083,21334
CHARLS,education,high,93,93,FALSE,onset,I0,D1,0.0596005524713492,21334
CHARLS,education,high,94,94,FALSE,onset,I0,D1,0.057257881172853,21334
CHARLS,education,high,95,95,FALSE,onset,I0,D1,0.0548685525439442,21334
CHARLS,education,high,96,95,TRUE,onset,I0,D1,0.0548685525439442,21334
CHARLS,education,high,97,95,TRUE,onset,I0,D1,0.0548685525439442,21334
CHARLS,education,high,98,95,TRUE,onset,I0,D1,0.0548685525439442,21334
CHARLS,education,high,99,95,TRUE,onset,I0,D1,0.0548685525439442,21334
CHARLS,education,middle,60,60,FALSE,onset,I0,D1,0.0291777851934791,21334
CHARLS,education,middle,61,61,FALSE,onset,I0,D1,0.0304582303843967,21334
CHARLS,education,middle,62,62,FALSE,onset,I0,D1,0.0317933932836954,21334
CHARLS,education,middle,63,63,FALSE,onset,I0,D1,0.0331840078851511,21334
CHARLS,education,middle,64,64,FALSE,onset,I0,D1,0.0346306309717825,21334
CHARLS,education,middle,65,65,FALSE,onset,I0,D1,0.0361336182850325,21334
CHARLS,education,middle,66,66,FALSE,onset,I0,D1,0.0376930995826277,21334
CHARLS,education,middle,67,67,FALSE,onset,I0,D1,0.0393089527132006,21334
CHARLS,education,middle,68,68,FALSE,onset,I0,D1,0.0409807768678811,21334
CHARLS,education,middle,69,69,FALSE,onset,I0,D1,0.0427078652034938,21334
CHARLS,education,middle,70,70,FALSE,onset,I0,D1,0.0444891770684601,21334
CHARLS,education,middle,71,71,FALSE,onset,I0,D1,0.0463250553282309,21334
CHARLS,education,middle,72,72,FALSE,onset,I0,D1,0.0482230044294374,21334
CHARLS,education,middle,73,73,FALSE,onset,I0,D1,0.0501934869220926,21334
CHARLS,education,middle,74,74,FALSE,onset,I0,D1,0.0522484359322686,21334
CHARLS,education,middle,75,75,FALSE,onset,I0,D1,0.0544014013558371,21334
CHARLS,education,middle,76,76,FALSE,onset,I0,D1,0.0566677260792859,21334
CHARLS,education,middle,77,77,FALSE,onset,I0,D1,0.0590647583456418,21334
CHARLS,education,middle,78,78,FALSE,onset,I0,D1,0.061612107454433,21334
CHARLS,education,middle,79,79,FALSE,onset,I0,D1,0.064331951325299,21334
CHARLS,education,middle,80,80,FALSE,onset,I0,D1,0.0672494061341815,21334
CHARLS,education,middle,81,81,FALSE,onset,I0,D1,0.0703744860686213,21334
CHARLS,education,middle,82,82,FALSE,onset,I0,D1,0.0736401795367733,21334
CHARLS,education,middle,83,83,FALSE,onset,I0,D1,0.0769451005034484,21334
CHARLS,education,middle,84,84,FALSE,onset,I0,D1,0.0801691621406924,21334
CHARLS,education,middle,85,85,FALSE,onset,I0,D1,0.0831740156581697,21334
CHARLS,education,middle,86,86,FALSE,onset,I0,D1,0.0858056048659347,21334
CHARLS,education,middle,87,87,FALSE,onset,I0,D1,0.0878992192020345,21334
CHARLS,education,middle,88,88,FALSE,onset,I0,D1,0.089287252863595,21334
CHARLS,education,middle,89,89,FALSE,onset,I0,D1,0.0898095869577348,21334
CHARLS,education,middle,90,90,FALSE,onset,I0,D1,0.0893261141715537,21334
CHARLS,education,middle,91,91,FALSE,onset,I0,D1,0.0877878153205194,21334
CHARLS,education,middle,92,92,FALSE,onset,I0,D1,0.0854088773266709,21334
CHARLS,education,middle,93,93,FALSE,onset,I0,D1,0.08246725035787,21334
CHARLS,education,middle,94,94,FALSE,onset,I0,D1,0.0792257760347561,21334
CHARLS,education,middle,95,95,FALSE,onset,I0,D1,0.0759197435559101,21334
CHARLS,education,middle,96,95,TRUE,onset,I0,D1,0.0759197435559101,21334
CHARLS,education,middle,97,95,TRUE,onset,I0,D1,0.0759197435559101,21334
CHARLS,education,middle,98,95,TRUE,onset,I0,D1,0.0759197435559101,21334
CHARLS,education,middle,99,95,TRUE,onset,I0,D1,0.0759197435559101,21334
CHARLS,education,low,60,60,FALSE,onset,I0,D1,0.0504756835669522,21334
CHARLS,education,low,61,61,FALSE,onset,I0,D1,0.0526907710334274,21334
CHARLS,education,low,62,62,FALSE,onset,I0,D1,0.0550005166007639,21334
CHARLS,education,low,63,63,FALSE,onset,I0,D1,0.0574061900307797,21334
CHARLS,education,low,64,64,FALSE,onset,I0,D1,0.0599087545221303,21334
CHARLS,education,low,65,65,FALSE,onset,I0,D1,0.0625088254845317,21334
CHARLS,education,low,66,66,FALSE,onset,I0,D1,0.065206627390469,21334
CHARLS,education,low,67,67,FALSE,onset,I0,D1,0.0680019489259669,21334
CHARLS,education,low,68,68,FALSE,onset,I0,D1,0.0708940967175717,21334
CHARLS,education,low,69,69,FALSE,onset,I0,D1,0.0738818479722504,21334
CHARLS,education,low,70,70,FALSE,onset,I0,D1,0.0769634024299955,21334
CHARLS,education,low,71,71,FALSE,onset,I0,D1,0.0801393532258889,21334
CHARLS,education,low,72,72,FALSE,onset,I0,D1,0.0834226825678326,21334
CHARLS,education,low,73,73,FALSE,onset,I0,D1,0.0868314899914925,21334
CHARLS,education,low,74,74,FALSE,onset,I0,D1,0.0903864190341207,21334
CHARLS,education,low,75,75,FALSE,onset,I0,D1,0.0941109101402832,21334
CHARLS,education,low,76,76,FALSE,onset,I0,D1,0.0980315055124888,21334
CHARLS,education,low,77,77,FALSE,onset,I0,D1,0.102178216490517,21334
CHARLS,education,low,78,78,FALSE,onset,I0,D1,0.106584965895837,21334
CHARLS,education,low,79,79,FALSE,onset,I0,D1,0.111290120096781,21334
CHARLS,education,low,80,80,FALSE,onset,I0,D1,0.116337128455282,21334
CHARLS,education,low,81,81,FALSE,onset,I0,D1,0.121743314868892,21334
CHARLS,education,low,82,82,FALSE,onset,I0,D1,0.127392753612513,21334
CHARLS,education,low,83,83,FALSE,onset,I0,D1,0.133110053394573,21334
CHARLS,education,low,84,84,FALSE,onset,I0,D1,0.138687471760044,21334
CHARLS,education,low,85,85,FALSE,onset,I0,D1,0.143885674238659,21334
CHARLS,education,low,86,86,FALSE,onset,I0,D1,0.148438153573487,21334
CHARLS,education,low,87,87,FALSE,onset,I0,D1,0.152059971132272,21334
CHARLS,education,low,88,88,FALSE,onset,I0,D1,0.154461179702992,21334
CHARLS,education,low,89,89,FALSE,onset,I0,D1,0.155364783944273,21334
CHARLS,education,low,90,90,FALSE,onset,I0,D1,0.154528407255409,21334
CHARLS,education,low,91,91,FALSE,onset,I0,D1,0.151867249613685,21334
CHARLS,education,low,92,92,FALSE,onset,I0,D1,0.147751840558246,21334
CHARLS,education,low,93,93,FALSE,onset,I0,D1,0.142663015924552,21334
CHARLS,education,low,94,94,FALSE,onset,I0,D1,0.137055474737346,21334
CHARLS,education,low,95,95,FALSE,onset,I0,D1,0.131336252111031,21334
CHARLS,education,low,96,95,TRUE,onset,I0,D1,0.131336252111031,21334
CHARLS,education,low,97,95,TRUE,onset,I0,D1,0.131336252111031,21334
CHARLS,education,low,98,95,TRUE,onset,I0,D1,0.131336252111031,21334
CHARLS,education,low,99,95,TRUE,onset,I0,D1,0.131336252111031,21334
CHARLS,education,high,60,60,FALSE,recovery,D1,R1,0.227805367419446,7138
CHARLS,education,high,61,61,FALSE,recovery,D1,R1,0.224331199124212,7138
CHARLS,education,high,62,62,FALSE,recovery,D1,R1,0.220823679609339,7138
CHARLS,education,high,63,63,FALSE,recovery,D1,R1,0.217201132390272,7138
CHARLS,education,high,64,64,FALSE,recovery,D1,R1,0.213387632729007,7138
CHARLS,education,high,65,65,FALSE,recovery,D1,R1,0.209313559166751,7138
CHARLS,education,high,66,66,FALSE,recovery,D1,R1,0.204916380105133,7138
CHARLS,education,high,67,67,FALSE,recovery,D1,R1,0.200141625745543,7138
CHARLS,education,high,68,68,FALSE,recovery,D1,R1,0.194943987559719,7138
CHARLS,education,high,69,69,FALSE,recovery,D1,R1,0.189288478618004,7138
CHARLS,education,high,70,70,FALSE,recovery,D1,R1,0.183151579577619,7138
CHARLS,education,high,71,71,FALSE,recovery,D1,R1,0.17654352240179,7138
CHARLS,education,high,72,72,FALSE,recovery,D1,R1,0.169566076981853,7138
CHARLS,education,high,73,73,FALSE,recovery,D1,R1,0.162336395567664,7138
CHARLS,education,high,74,74,FALSE,recovery,D1,R1,0.154962366811364,7138
CHARLS,education,high,75,75,FALSE,recovery,D1,R1,0.147541323000777,7138
CHARLS,education,high,76,76,FALSE,recovery,D1,R1,0.140159284281193,7138
CHARLS,education,high,77,77,FALSE,recovery,D1,R1,0.132890675388615,7138
CHARLS,education,high,78,78,FALSE,recovery,D1,R1,0.125798441493045,7138
CHARLS,education,high,79,79,FALSE,recovery,D1,R1,0.118934486545288,7138
CHARLS,education,high,80,80,FALSE,recovery,D1,R1,0.112340358963172,7138
CHARLS,education,high,81,81,FALSE,recovery,D1,R1,0.106027877011139,7138
CHARLS,education,high,82,82,FALSE,recovery,D1,R1,0.0999286049479553,7138
CHARLS,education,high,83,83,FALSE,recovery,D1,R1,0.093970480080511,7138
CHARLS,education,high,84,84,FALSE,recovery,D1,R1,0.088099063287478,7138
CHARLS,education,high,85,85,FALSE,recovery,D1,R1,0.0822764835481233,7138
CHARLS,education,high,86,86,FALSE,recovery,D1,R1,0.0764805673091767,7138
CHARLS,education,high,87,87,FALSE,recovery,D1,R1,0.0707039682370584,7138
CHARLS,education,high,88,88,FALSE,recovery,D1,R1,0.0649531397063209,7138
CHARLS,education,high,89,89,FALSE,recovery,D1,R1,0.0592470241790811,7138
CHARLS,education,high,90,90,FALSE,recovery,D1,R1,0.0536153727507999,7138
CHARLS,education,high,91,91,FALSE,recovery,D1,R1,0.0481172046117963,7138
CHARLS,education,high,92,92,FALSE,recovery,D1,R1,0.0428818638446791,7138
CHARLS,education,high,93,93,FALSE,recovery,D1,R1,0.0380161884924396,7138
CHARLS,education,high,94,94,FALSE,recovery,D1,R1,0.0335849413154053,7138
CHARLS,education,high,95,95,FALSE,recovery,D1,R1,0.0296183708508345,7138
CHARLS,education,high,96,95,TRUE,recovery,D1,R1,0.0296183708508345,7138
CHARLS,education,high,97,95,TRUE,recovery,D1,R1,0.0296183708508345,7138
CHARLS,education,high,98,95,TRUE,recovery,D1,R1,0.0296183708508345,7138
CHARLS,education,high,99,95,TRUE,recovery,D1,R1,0.0296183708508345,7138
CHARLS,education,middle,60,60,FALSE,recovery,D1,R1,0.19991289897601,7138
CHARLS,education,middle,61,61,FALSE,recovery,D1,R1,0.196864107530495,7138
CHARLS,education,middle,62,62,FALSE,recovery,D1,R1,0.193786048385637,7138
CHARLS,education,middle,63,63,FALSE,recovery,D1,R1,0.190607045518212,7138
CHARLS,education,middle,64,64,FALSE,recovery,D1,R1,0.187260470408225,7138
CHARLS,education,middle,65,65,FALSE,recovery,D1,R1,0.183685226041956,7138
CHARLS,education,middle,66,66,FALSE,recovery,D1,R1,0.179826437184247,7138
CHARLS,education,middle,67,67,FALSE,recovery,D1,R1,0.175636303313667,7138
CHARLS,education,middle,68,68,FALSE,recovery,D1,R1,0.171075063474031,7138
CHARLS,education,middle,69,69,FALSE,recovery,D1,R1,0.166112014532162,7138
CHARLS,education,middle,70,70,FALSE,recovery,D1,R1,0.160726516851471,7138
CHARLS,education,middle,71,71,FALSE,recovery,D1,R1,0.154927549594538,7138
CHARLS,education,middle,72,72,FALSE,recovery,D1,R1,0.148804421956468,7138
CHARLS,education,middle,73,73,FALSE,recovery,D1,R1,0.142459942076315,7138
CHARLS,education,middle,74,74,FALSE,recovery,D1,R1,0.135988788729476,7138
CHARLS,education,middle,75,75,FALSE,recovery,D1,R1,0.129476376847315,7138
CHARLS,education,middle,76,76,FALSE,recovery,D1,R1,0.122998194276367,7138
CHARLS,education,middle,77,77,FALSE,recovery,D1,R1,0.116619553194733,7138
CHARLS,education,middle,78,78,FALSE,recovery,D1,R1,0.110395691771535,7138
CHARLS,education,middle,79,79,FALSE,recovery,D1,R1,0.104372158842567,7138
CHARLS,education,middle,80,80,FALSE,recovery,D1,R1,0.0985854156411598,7138
CHARLS,education,middle,81,81,FALSE,recovery,D1,R1,0.0930458334045347,7138
CHARLS,education,middle,82,82,FALSE,recovery,D1,R1,0.0876933556573827,7138
CHARLS,education,middle,83,83,FALSE,recovery,D1,R1,0.0824647430561759,7138
CHARLS,education,middle,84,84,FALSE,recovery,D1,R1,0.077312222000645,7138
CHARLS,education,middle,85,85,FALSE,recovery,D1,R1,0.072202558394387,7138
CHARLS,education,middle,86,86,FALSE,recovery,D1,R1,0.067116293611975,7138
CHARLS,education,middle,87,87,FALSE,recovery,D1,R1,0.0620469808042438,7138
CHARLS,education,middle,88,88,FALSE,recovery,D1,R1,0.0570002831951534,7138
CHARLS,education,middle,89,89,FALSE,recovery,D1,R1,0.0519928239334839,7138
CHARLS,education,middle,90,90,FALSE,recovery,D1,R1,0.047050711393277,7138
CHARLS,education,middle,91,91,FALSE,recovery,D1,R1,0.0422257384605633,7138
CHARLS,education,middle,92,92,FALSE,recovery,D1,R1,0.0376314123402545,7138
CHARLS,education,middle,93,93,FALSE,recovery,D1,R1,0.0333614898350867,7138
CHARLS,education,middle,94,94,FALSE,recovery,D1,R1,0.0294728041589099,7138
CHARLS,education,middle,95,95,FALSE,recovery,D1,R1,0.025991900220835,7138
CHARLS,education,middle,96,95,TRUE,recovery,D1,R1,0.025991900220835,7138
CHARLS,education,middle,97,95,TRUE,recovery,D1,R1,0.025991900220835,7138
CHARLS,education,middle,98,95,TRUE,recovery,D1,R1,0.025991900220835,7138
CHARLS,education,middle,99,95,TRUE,recovery,D1,R1,0.025991900220835,7138
CHARLS,education,low,60,60,FALSE,recovery,D1,R1,0.260828193071123,7138
CHARLS,education,low,61,61,FALSE,recovery,D1,R1,0.25685040690596,7138
CHARLS,education,low,62,62,FALSE,recovery,D1,R1,0.252834434904994,7138
CHARLS,education,low,63,63,FALSE,recovery,D1,R1,0.248686760703252,7138
CHARLS,education,low,64,64,FALSE,recovery,D1,R1,0.244320453459519,7138
CHARLS,education,low,65,65,FALSE,recovery,D1,R1,0.239655799339558,7138
CHARLS,education,low,66,66,FALSE,recovery,D1,R1,0.234621202120696,7138
CHARLS,education,low,67,67,FALSE,recovery,D1,R1,0.229154296024154,7138
CHARLS,education,low,68,68,FALSE,recovery,D1,R1,0.223203204565673,7138
CHARLS,education,low,69,69,FALSE,recovery,D1,R1,0.216727869085762,7138
CHARLS,education,low,70,70,FALSE,recovery,D1,R1,0.209701360861239,7138
CHARLS,education,low,71,71,FALSE,recovery,D1,R1,0.202135395087884,7138
CHARLS,education,low,72,72,FALSE,recovery,D1,R1,0.194146494291777,7138
CHARLS,education,low,73,73,FALSE,recovery,D1,R1,0.185868793194985,7138
CHARLS,education,low,74,74,FALSE,recovery,D1,R1,0.177425820064248,7138
CHARLS,education,low,75,75,FALSE,recovery,D1,R1,0.168929016544017,7138
CHARLS,education,low,76,76,FALSE,recovery,D1,R1,0.160476872320107,7138
CHARLS,education,low,77,77,FALSE,recovery,D1,R1,0.152154600790388,7138
CHARLS,education,low,78,78,FALSE,recovery,D1,R1,0.144034271700805,7138
CHARLS,education,low,79,79,FALSE,recovery,D1,R1,0.136175313035233,7138
CHARLS,education,low,80,80,FALSE,recovery,D1,R1,0.128625296099253,7138
CHARLS,education,low,81,81,FALSE,recovery,D1,R1,0.121397752341202,7138
CHARLS,education,low,82,82,FALSE,recovery,D1,R1,0.114414325526855,7138
CHARLS,education,low,83,83,FALSE,recovery,D1,R1,0.107592506704622,7138
CHARLS,education,low,84,84,FALSE,recovery,D1,R1,0.100869965220011,7138
CHARLS,education,low,85,85,FALSE,recovery,D1,R1,0.0942033402425929,7138
CHARLS,education,low,86,86,FALSE,recovery,D1,R1,0.0875672439252812,7138
CHARLS,education,low,87,87,FALSE,recovery,D1,R1,0.080953265004834,7138
CHARLS,education,low,88,88,FALSE,recovery,D1,R1,0.0743687923414999,7138
CHARLS,education,low,89,89,FALSE,recovery,D1,R1,0.0678355143099745,7138
CHARLS,education,low,90,90,FALSE,recovery,D1,R1,0.0613874947453591,7138
CHARLS,education,low,91,91,FALSE,recovery,D1,R1,0.0550923083011476,7138
CHARLS,education,low,92,92,FALSE,recovery,D1,R1,0.0490980488687765,7138
CHARLS,education,low,93,93,FALSE,recovery,D1,R1,0.0435270418087954,7138
CHARLS,education,low,94,94,FALSE,recovery,D1,R1,0.0384534379366388,7138
CHARLS,education,low,95,95,FALSE,recovery,D1,R1,0.0339118706387167,7138
CHARLS,education,low,96,95,TRUE,recovery,D1,R1,0.0339118706387167,7138
CHARLS,education,low,97,95,TRUE,recovery,D1,R1,0.0339118706387167,7138
CHARLS,education,low,98,95,TRUE,recovery,D1,R1,0.0339118706387167,7138
CHARLS,education,low,99,95,TRUE,recovery,D1,R1,0.0339118706387167,7138
CHARLS,education,high,60,60,FALSE,recovery,D2,R1,0.209309072684369,809
CHARLS,education,high,61,61,FALSE,recovery,D2,R1,0.206116983962043,809
CHARLS,education,high,62,62,FALSE,recovery,D2,R1,0.202894251919348,809
CHARLS,education,high,63,63,FALSE,recovery,D2,R1,0.199565831664078,809
CHARLS,education,high,64,64,FALSE,recovery,D2,R1,0.196061963046655,809
CHARLS,education,high,65,65,FALSE,recovery,D2,R1,0.192318677411977,809
CHARLS,education,high,66,66,FALSE,recovery,D2,R1,0.188278520315416,809
CHARLS,education,high,67,67,FALSE,recovery,D2,R1,0.183891444547086,809
CHARLS,education,high,68,68,FALSE,recovery,D2,R1,0.179115820332663,809
CHARLS,education,high,69,69,FALSE,recovery,D2,R1,0.173919501450637,809
CHARLS,education,high,70,70,FALSE,recovery,D2,R1,0.168280878173884,809
CHARLS,education,high,71,71,FALSE,recovery,D2,R1,0.162209351697639,809
CHARLS,education,high,72,72,FALSE,recovery,D2,R1,0.155798428868661,809
CHARLS,education,high,73,73,FALSE,recovery,D2,R1,0.149155749946083,809
CHARLS,education,high,74,74,FALSE,recovery,D2,R1,0.142380443734413,809
CHARLS,education,high,75,75,FALSE,recovery,D2,R1,0.135561939781062,809
CHARLS,education,high,76,76,FALSE,recovery,D2,R1,0.128779273962344,809
CHARLS,education,high,77,77,FALSE,recovery,D2,R1,0.122100828216113,809
CHARLS,education,high,78,78,FALSE,recovery,D2,R1,0.115584436979338,809
CHARLS,education,high,79,79,FALSE,recovery,D2,R1,0.109277789944034,809
CHARLS,education,high,80,80,FALSE,recovery,D2,R1,0.103219062070279,809
CHARLS,education,high,81,81,FALSE,recovery,D2,R1,0.0974191120573189,809
CHARLS,education,high,82,82,FALSE,recovery,D2,R1,0.0918150606951577,809
CHARLS,education,high,83,83,FALSE,recovery,D2,R1,0.086340696306516,809
CHARLS,education,high,84,84,FALSE,recovery,D2,R1,0.0809459998679972,809
CHARLS,education,high,85,85,FALSE,recovery,D2,R1,0.0755961752362046,809
CHARLS,education,high,86,86,FALSE,recovery,D2,R1,0.0702708492042831,809
CHARLS,education,high,87,87,FALSE,recovery,D2,R1,0.064963271912532,809
CHARLS,education,high,88,88,FALSE,recovery,D2,R1,0.0596793727640139,809
CHARLS,education,high,89,89,FALSE,recovery,D2,R1,0.054436556217741,809
CHARLS,education,high,90,90,FALSE,recovery,D2,R1,0.0492621577762647,809
CHARLS,education,high,91,91,FALSE,recovery,D2,R1,0.0442104046605506,809
CHARLS,education,high,92,92,FALSE,recovery,D2,R1,0.0394001390659988,809
CHARLS,education,high,93,93,FALSE,recovery,D2,R1,0.0349295244905079,809
CHARLS,education,high,94,94,FALSE,recovery,D2,R1,0.0308580653850141,809
CHARLS,education,high,95,95,FALSE,recovery,D2,R1,0.0272135543048698,809
CHARLS,education,high,96,95,TRUE,recovery,D2,R1,0.0272135543048698,809
CHARLS,education,high,97,95,TRUE,recovery,D2,R1,0.0272135543048698,809
CHARLS,education,high,98,95,TRUE,recovery,D2,R1,0.0272135543048698,809
CHARLS,education,high,99,95,TRUE,recovery,D2,R1,0.0272135543048698,809
CHARLS,education,middle,60,60,FALSE,recovery,D2,R1,0.183681288884068,809
CHARLS,education,middle,61,61,FALSE,recovery,D2,R1,0.18088003921424,809
CHARLS,education,middle,62,62,FALSE,recovery,D2,R1,0.178051898189399,809
CHARLS,education,middle,63,63,FALSE,recovery,D2,R1,0.175131009407106,809
CHARLS,education,middle,64,64,FALSE,recovery,D2,R1,0.172056154144147,809
CHARLS,education,middle,65,65,FALSE,recovery,D2,R1,0.168771196061724,809
CHARLS,education,middle,66,66,FALSE,recovery,D2,R1,0.16522571543218,809
CHARLS,education,middle,67,67,FALSE,recovery,D2,R1,0.161375792821447,809
CHARLS,education,middle,68,68,FALSE,recovery,D2,R1,0.157184895600982,809
CHARLS,education,middle,69,69,FALSE,recovery,D2,R1,0.152624813529707,809
CHARLS,education,middle,70,70,FALSE,recovery,D2,R1,0.14767658277352,809
CHARLS,education,middle,71,71,FALSE,recovery,D2,R1,0.142348453446168,809
CHARLS,education,middle,72,72,FALSE,recovery,D2,R1,0.136722483424607,809
CHARLS,education,middle,73,73,FALSE,recovery,D2,R1,0.130893133504443,809
CHARLS,education,middle,74,74,FALSE,recovery,D2,R1,0.124947395168387,809
CHARLS,education,middle,75,75,FALSE,recovery,D2,R1,0.118963748218208,809
CHARLS,education,middle,76,76,FALSE,recovery,D2,R1,0.113011551384721,809
CHARLS,education,middle,77,77,FALSE,recovery,D2,R1,0.107150813927536,809
CHARLS,education,middle,78,78,FALSE,recovery,D2,R1,0.101432289040425,809
CHARLS,education,middle,79,79,FALSE,recovery,D2,R1,0.0958978272938557,809
CHARLS,education,middle,80,80,FALSE,recovery,D2,R1,0.0905809295092701,809
CHARLS,education,middle,81,81,FALSE,recovery,D2,R1,0.0854911248477675,809
CHARLS,education,middle,82,82,FALSE,recovery,D2,R1,0.080573233024098,809
CHARLS,education,middle,83,83,FALSE,recovery,D2,R1,0.0757691493127194,809
CHARLS,education,middle,84,84,FALSE,recovery,D2,R1,0.0710349790149049,809
CHARLS,education,middle,85,85,FALSE,recovery,D2,R1,0.066340186423887,809
CHARLS,education,middle,86,86,FALSE,recovery,D2,R1,0.0616668928264028,809
CHARLS,education,middle,87,87,FALSE,recovery,D2,R1,0.0570091748149587,809
CHARLS,education,middle,88,88,FALSE,recovery,D2,R1,0.0523722357970462,809
CHARLS,education,middle,89,89,FALSE,recovery,D2,R1,0.0477713492313008,809
CHARLS,education,middle,90,90,FALSE,recovery,D2,R1,0.0432305036638307,809
CHARLS,education,middle,91,91,FALSE,recovery,D2,R1,0.0387972867396044,809
CHARLS,education,middle,92,92,FALSE,recovery,D2,R1,0.0345759896264385,809
CHARLS,education,middle,93,93,FALSE,recovery,D2,R1,0.0306527566924874,809
CHARLS,education,middle,94,94,FALSE,recovery,D2,R1,0.0270798066691331,809
CHARLS,education,middle,95,95,FALSE,recovery,D2,R1,0.0238815291937814,809
CHARLS,education,middle,96,95,TRUE,recovery,D2,R1,0.0238815291937814,809
CHARLS,education,middle,97,95,TRUE,recovery,D2,R1,0.0238815291937814,809
CHARLS,education,middle,98,95,TRUE,recovery,D2,R1,0.0238815291937814,809
CHARLS,education,middle,99,95,TRUE,recovery,D2,R1,0.0238815291937814,809
CHARLS,education,low,60,60,FALSE,recovery,D2,R1,0.239650662493547,809
CHARLS,education,low,61,61,FALSE,recovery,D2,R1,0.235995846353794,809
CHARLS,education,low,62,62,FALSE,recovery,D2,R1,0.232305944816484,809
CHARLS,education,low,63,63,FALSE,recovery,D2,R1,0.228495034429263,809
CHARLS,education,low,64,64,FALSE,recovery,D2,R1,0.224483242562401,809
CHARLS,education,low,65,65,FALSE,recovery,D2,R1,0.220197327619736,809
CHARLS,education,low,66,66,FALSE,recovery,D2,R1,0.215571506520099,809
CHARLS,education,low,67,67,FALSE,recovery,D2,R1,0.210548477174996,809
CHARLS,education,low,68,68,FALSE,recovery,D2,R1,0.205080575128856,809
CHARLS,education,low,69,69,FALSE,recovery,D2,R1,0.199130994221376,809
CHARLS,education,low,70,70,FALSE,recovery,D2,R1,0.192674992164251,809
CHARLS,education,low,71,71,FALSE,recovery,D2,R1,0.185723332956561,809
CHARLS,education,low,72,72,FALSE,recovery,D2,R1,0.17838307826308,809
CHARLS,education,low,73,73,FALSE,recovery,D2,R1,0.170777471950312,809
CHARLS,education,low,74,74,FALSE,recovery,D2,R1,0.163020012603713,809
CHARLS,education,low,75,75,FALSE,recovery,D2,R1,0.155213093540536,809
CHARLS,education,low,76,76,FALSE,recovery,D2,R1,0.147447207733096,809
CHARLS,education,low,77,77,FALSE,recovery,D2,R1,0.139800649812862,809
CHARLS,education,low,78,78,FALSE,recovery,D2,R1,0.132339637937303,809
CHARLS,education,low,79,79,FALSE,recovery,D2,R1,0.125118774929598,809
CHARLS,education,low,80,80,FALSE,recovery,D2,R1,0.118181769618782,809
CHARLS,education,low,81,81,FALSE,recovery,D2,R1,0.11154105478875,809
CHARLS,education,low,82,82,FALSE,recovery,D2,R1,0.105124636215175,809
CHARLS,education,low,83,83,FALSE,recovery,D2,R1,0.0988567041296533,809
CHARLS,education,low,84,84,FALSE,recovery,D2,R1,0.0926799887161165,809
CHARLS,education,low,85,85,FALSE,recovery,D2,R1,0.0865546497578442,809
CHARLS,education,low,86,86,FALSE,recovery,D2,R1,0.0804573607336432,809
