age,origin_state,destination,annual_probability,cohort,exposure,ses
89,D1,D1,0.696221563840332,CHARLS,education,low
89,R1,D1,0,CHARLS,education,low
89,D2,D1,0,CHARLS,education,low
89,DEAD,D1,0,CHARLS,education,low
89,I0,R1,0,CHARLS,education,low
89,D1,R1,0.0569115920936385,CHARLS,education,low
89,R1,R1,0.742081338801084,CHARLS,education,low
89,D2,R1,0.0552583367691007,CHARLS,education,low
89,DEAD,R1,0,CHARLS,education,low
89,I0,D2,0,CHARLS,education,low
89,D1,D2,0,CHARLS,education,low
89,R1,D2,0.123679009253512,CHARLS,education,low
89,D2,D2,0.782073494384346,CHARLS,education,low
89,DEAD,D2,0,CHARLS,education,low
89,I0,DEAD,0.0922085892424602,CHARLS,education,low
89,D1,DEAD,0.24686684406603,CHARLS,education,low
89,R1,DEAD,0.134239651945404,CHARLS,education,low
89,D2,DEAD,0.162668168846554,CHARLS,education,low
89,DEAD,DEAD,1,CHARLS,education,low
90,I0,I0,0.771365928647969,CHARLS,education,low
90,D1,I0,0,CHARLS,education,low
90,R1,I0,0,CHARLS,education,low
90,D2,I0,0,CHARLS,education,low
90,DEAD,I0,0,CHARLS,education,low
90,I0,D1,0.136099741616131,CHARLS,education,low
90,D1,D1,0.685571529667056,CHARLS,education,low
90,R1,D1,0,CHARLS,education,low
90,D2,D1,0,CHARLS,education,low
90,DEAD,D1,0,CHARLS,education,low
90,I0,R1,0,CHARLS,education,low
90,D1,R1,0.0511307321243716,CHARLS,education,low
90,R1,R1,0.727666537916748,CHARLS,education,low
90,D2,R1,0.0498214510376805,CHARLS,education,low
90,DEAD,R1,0,CHARLS,education,low
90,I0,D2,0,CHARLS,education,low
90,D1,D2,0,CHARLS,education,low
90,R1,D2,0.129455408601642,CHARLS,education,low
90,D2,D2,0.776068343407365,CHARLS,education,low
90,DEAD,D2,0,CHARLS,education,low
90,I0,DEAD,0.0925343297359002,CHARLS,education,low
90,D1,DEAD,0.263297738208572,CHARLS,education,low
90,R1,DEAD,0.14287805348161,CHARLS,education,low
90,D2,DEAD,0.174110205554954,CHARLS,education,low
90,DEAD,DEAD,1,CHARLS,education,low
91,I0,I0,0.776200412430976,CHARLS,education,low
91,D1,I0,0,CHARLS,education,low
91,R1,I0,0,CHARLS,education,low
91,D2,I0,0,CHARLS,education,low
91,DEAD,I0,0,CHARLS,education,low
91,I0,D1,0.134156549592869,CHARLS,education,low
91,D1,D1,0.675717095265494,CHARLS,education,low
91,R1,D1,0,CHARLS,education,low
91,D2,D1,0,CHARLS,education,low
91,DEAD,D1,0,CHARLS,education,low
91,I0,R1,0,CHARLS,education,low
91,D1,R1,0.0455774728792483,CHARLS,education,low
91,R1,R1,0.708595163278504,CHARLS,education,low
91,D2,R1,0.0445591917198409,CHARLS,education,low
91,DEAD,R1,0,CHARLS,education,low
91,I0,D2,0,CHARLS,education,low
91,D1,D2,0,CHARLS,education,low
91,R1,D2,0.14103618574136,CHARLS,education,low
91,D2,D2,0.770524491229648,CHARLS,education,low
91,DEAD,D2,0,CHARLS,education,low
91,I0,DEAD,0.089643037976155,CHARLS,education,low
91,D1,DEAD,0.278705431855258,CHARLS,education,low
91,R1,DEAD,0.150368650980136,CHARLS,education,low
91,D2,DEAD,0.184916317050511,CHARLS,education,low
91,DEAD,DEAD,1,CHARLS,education,low
92,I0,I0,0.784539805239974,CHARLS,education,low
92,D1,I0,0,CHARLS,education,low
92,R1,I0,0,CHARLS,education,low
92,D2,I0,0,CHARLS,education,low
92,DEAD,I0,0,CHARLS,education,low
92,I0,D1,0.13119140716493,CHARLS,education,low
92,D1,D1,0.666503363122568,CHARLS,education,low
92,R1,D1,0,CHARLS,education,low
92,D2,D1,0,CHARLS,education,low
92,DEAD,D1,0,CHARLS,education,low
92,I0,R1,0,CHARLS,education,low
92,D1,R1,0.0403589519711443,CHARLS,education,low
92,R1,R1,0.684567181889391,CHARLS,education,low
92,D2,R1,0.039582276088549,CHARLS,education,low
92,DEAD,R1,0,CHARLS,education,low
92,I0,D2,0,CHARLS,education,low
92,D1,D2,0,CHARLS,education,low
92,R1,D2,0.158820209956449,CHARLS,education,low
92,D2,D2,0.765309634443884,CHARLS,education,low
92,DEAD,D2,0,CHARLS,education,low
92,I0,DEAD,0.0842687875950958,CHARLS,education,low
92,D1,DEAD,0.293137684906287,CHARLS,education,low
92,R1,DEAD,0.15661260815416,CHARLS,education,low
92,D2,DEAD,0.195108089467567,CHARLS,education,low
92,DEAD,DEAD,1,CHARLS,education,low
93,I0,I0,0.795086120524981,CHARLS,education,low
93,D1,I0,0,CHARLS,education,low
93,R1,I0,0,CHARLS,education,low
93,D2,I0,0,CHARLS,education,low
93,DEAD,I0,0,CHARLS,education,low
93,I0,D1,0.127488071046402,CHARLS,education,low
93,D1,D1,0.657630992907157,CHARLS,education,low
93,R1,D1,0,CHARLS,education,low
93,D2,D1,0,CHARLS,education,low
93,DEAD,D1,0,CHARLS,education,low
93,I0,R1,0,CHARLS,education,low
93,D1,R1,0.0355569269351654,CHARLS,education,low
93,R1,R1,0.655306674844769,CHARLS,education,low
93,D2,R1,0.034978730066468,CHARLS,education,low
93,DEAD,R1,0,CHARLS,education,low
93,I0,D2,0,CHARLS,education,low
93,D1,D2,0,CHARLS,education,low
93,R1,D2,0.18307733400989,CHARLS,education,low
93,D2,D2,0.760190587080481,CHARLS,education,low
93,DEAD,D2,0,CHARLS,education,low
93,I0,DEAD,0.0774258084286168,CHARLS,education,low
93,D1,DEAD,0.306812080157678,CHARLS,education,low
93,R1,DEAD,0.161615991145341,CHARLS,education,low
93,D2,DEAD,0.204830682853051,CHARLS,education,low
93,DEAD,DEAD,1,CHARLS,education,low
94,I0,I0,0.80663104180764,CHARLS,education,low
94,D1,I0,0,CHARLS,education,low
94,R1,I0,0,CHARLS,education,low
94,D2,I0,0,CHARLS,education,low
94,DEAD,I0,0,CHARLS,education,low
94,I0,D1,0.123330115329564,CHARLS,education,low
94,D1,D1,0.648763798773131,CHARLS,education,low
94,R1,D1,0,CHARLS,education,low
94,D2,D1,0,CHARLS,education,low
94,DEAD,D1,0,CHARLS,education,low
94,I0,R1,0,CHARLS,education,low
94,D1,R1,0.0312148336628088,CHARLS,education,low
94,R1,R1,0.620640303216499,CHARLS,education,low
94,D2,R1,0.0307990396217396,CHARLS,education,low
94,DEAD,R1,0,CHARLS,education,low
94,I0,D2,0,CHARLS,education,low
94,D1,D2,0,CHARLS,education,low
94,R1,D2,0.213931470726848,CHARLS,education,low
94,D2,D2,0.754912953577432,CHARLS,education,low
94,DEAD,D2,0,CHARLS,education,low
94,I0,DEAD,0.0700388428627958,CHARLS,education,low
94,D1,DEAD,0.32002136756406,CHARLS,education,low
94,R1,DEAD,0.165428226056653,CHARLS,education,low
94,D2,DEAD,0.214288006800828,CHARLS,education,low
94,DEAD,DEAD,1,CHARLS,education,low
95,I0,I0,0.818161120580645,CHARLS,education,low
95,D1,I0,0,CHARLS,education,low
95,R1,I0,0,CHARLS,education,low
95,D2,I0,0,CHARLS,education,low
95,DEAD,I0,0,CHARLS,education,low
95,I0,D1,0.118996082442115,CHARLS,education,low
95,D1,D1,0.639529718321436,CHARLS,education,low
95,R1,D1,0,CHARLS,education,low
95,D2,D1,0,CHARLS,education,low
95,DEAD,D1,0,CHARLS,education,low
95,I0,R1,0,CHARLS,education,low
95,D1,R1,0.0273458944396065,CHARLS,education,low
95,R1,R1,0.580842255171484,CHARLS,education,low
95,D2,R1,0.027063385815295,CHARLS,education,low
95,DEAD,R1,0,CHARLS,education,low
95,I0,D2,0,CHARLS,education,low
95,D1,D2,0,CHARLS,education,low
95,R1,D2,0.250987209415473,CHARLS,education,low
95,D2,D2,0.749198917724786,CHARLS,education,low
95,DEAD,D2,0,CHARLS,education,low
95,I0,DEAD,0.0628427969772405,CHARLS,education,low
95,D1,DEAD,0.333124387238958,CHARLS,education,low
95,R1,DEAD,0.168170535413044,CHARLS,education,low
95,D2,DEAD,0.223737696459919,CHARLS,education,low
95,DEAD,DEAD,1,CHARLS,education,low
96,I0,I0,0.818161120580645,CHARLS,education,low
96,D1,I0,0,CHARLS,education,low
96,R1,I0,0,CHARLS,education,low
96,D2,I0,0,CHARLS,education,low
96,DEAD,I0,0,CHARLS,education,low
96,I0,D1,0.118996082442115,CHARLS,education,low
96,D1,D1,0.639529718321436,CHARLS,education,low
96,R1,D1,0,CHARLS,education,low
96,D2,D1,0,CHARLS,education,low
96,DEAD,D1,0,CHARLS,education,low
96,I0,R1,0,CHARLS,education,low
96,D1,R1,0.0273458944396065,CHARLS,education,low
96,R1,R1,0.580842255171484,CHARLS,education,low
96,D2,R1,0.027063385815295,CHARLS,education,low
96,DEAD,R1,0,CHARLS,education,low
96,I0,D2,0,CHARLS,education,low
96,D1,D2,0,CHARLS,education,low
96,R1,D2,0.250987209415473,CHARLS,education,low
96,D2,D2,0.749198917724786,CHARLS,education,low
96,DEAD,D2,0,CHARLS,education,low
96,I0,DEAD,0.0628427969772405,CHARLS,education,low
96,D1,DEAD,0.333124387238958,CHARLS,education,low
96,R1,DEAD,0.168170535413044,CHARLS,education,low
96,D2,DEAD,0.223737696459919,CHARLS,education,low
96,DEAD,DEAD,1,CHARLS,education,low
97,I0,I0,0.818161120580645,CHARLS,education,low
97,D1,I0,0,CHARLS,education,low
97,R1,I0,0,CHARLS,education,low
97,D2,I0,0,CHARLS,education,low
97,DEAD,I0,0,CHARLS,education,low
97,I0,D1,0.118996082442115,CHARLS,education,low
97,D1,D1,0.639529718321436,CHARLS,education,low
97,R1,D1,0,CHARLS,education,low
97,D2,D1,0,CHARLS,education,low
97,DEAD,D1,0,CHARLS,education,low
97,I0,R1,0,CHARLS,education,low
97,D1,R1,0.0273458944396065,CHARLS,education,low
97,R1,R1,0.580842255171484,CHARLS,education,low
97,D2,R1,0.027063385815295,CHARLS,education,low
97,DEAD,R1,0,CHARLS,education,low
97,I0,D2,0,CHARLS,education,low
97,D1,D2,0,CHARLS,education,low
97,R1,D2,0.250987209415473,CHARLS,education,low
97,D2,D2,0.749198917724786,CHARLS,education,low
97,DEAD,D2,0,CHARLS,education,low
97,I0,DEAD,0.0628427969772405,CHARLS,education,low
97,D1,DEAD,0.333124387238958,CHARLS,education,low
97,R1,DEAD,0.168170535413044,CHARLS,education,low
97,D2,DEAD,0.223737696459919,CHARLS,education,low
97,DEAD,DEAD,1,CHARLS,education,low
98,I0,I0,0.818161120580645,CHARLS,education,low
98,D1,I0,0,CHARLS,education,low
98,R1,I0,0,CHARLS,education,low
98,D2,I0,0,CHARLS,education,low
98,DEAD,I0,0,CHARLS,education,low
98,I0,D1,0.118996082442115,CHARLS,education,low
98,D1,D1,0.639529718321436,CHARLS,education,low
98,R1,D1,0,CHARLS,education,low
98,D2,D1,0,CHARLS,education,low
98,DEAD,D1,0,CHARLS,education,low
98,I0,R1,0,CHARLS,education,low
98,D1,R1,0.0273458944396065,CHARLS,education,low
98,R1,R1,0.580842255171484,CHARLS,education,low
98,D2,R1,0.027063385815295,CHARLS,education,low
98,DEAD,R1,0,CHARLS,education,low
98,I0,D2,0,CHARLS,education,low
98,D1,D2,0,CHARLS,education,low
98,R1,D2,0.250987209415473,CHARLS,education,low
98,D2,D2,0.749198917724786,CHARLS,education,low
98,DEAD,D2,0,CHARLS,education,low
98,I0,DEAD,0.0628427969772405,CHARLS,education,low
98,D1,DEAD,0.333124387238958,CHARLS,education,low
98,R1,DEAD,0.168170535413044,CHARLS,education,low
98,D2,DEAD,0.223737696459919,CHARLS,education,low
98,DEAD,DEAD,1,CHARLS,education,low
99,I0,I0,0.818161120580645,CHARLS,education,low
99,D1,I0,0,CHARLS,education,low
99,R1,I0,0,CHARLS,education,low
99,D2,I0,0,CHARLS,education,low
99,DEAD,I0,0,CHARLS,education,low
99,I0,D1,0.118996082442115,CHARLS,education,low
99,D1,D1,0.639529718321436,CHARLS,education,low
99,R1,D1,0,CHARLS,education,low
99,D2,D1,0,CHARLS,education,low
99,DEAD,D1,0,CHARLS,education,low
99,I0,R1,0,CHARLS,education,low
99,D1,R1,0.0273458944396065,CHARLS,education,low
99,R1,R1,0.580842255171484,CHARLS,education,low
99,D2,R1,0.027063385815295,CHARLS,education,low
99,DEAD,R1,0,CHARLS,education,low
99,I0,D2,0,CHARLS,education,low
99,D1,D2,0,CHARLS,education,low
99,R1,D2,0.250987209415473,CHARLS,education,low
99,D2,D2,0.749198917724786,CHARLS,education,low
99,DEAD,D2,0,CHARLS,education,low
99,I0,DEAD,0.0628427969772405,CHARLS,education,low
99,D1,DEAD,0.333124387238958,CHARLS,education,low
99,R1,DEAD,0.168170535413044,CHARLS,education,low
99,D2,DEAD,0.223737696459919,CHARLS,education,low
99,DEAD,DEAD,1,CHARLS,education,low
60,I0,I0,0.963465532532589,CHARLS,wealth,high
60,D1,I0,0,CHARLS,wealth,high
60,R1,I0,0,CHARLS,wealth,high
60,D2,I0,0,CHARLS,wealth,high
60,DEAD,I0,0,CHARLS,wealth,high
60,I0,D1,0.0339531317915558,CHARLS,wealth,high
60,D1,D1,0.751040067828715,CHARLS,wealth,high
60,R1,D1,0,CHARLS,wealth,high
60,D2,D1,0,CHARLS,wealth,high
60,DEAD,D1,0,CHARLS,wealth,high
60,I0,R1,0,CHARLS,wealth,high
60,D1,R1,0.24113807662551,CHARLS,wealth,high
60,R1,R1,0.831194013854915,CHARLS,wealth,high
60,D2,R1,0.212309922059788,CHARLS,wealth,high
60,DEAD,R1,0,CHARLS,wealth,high
60,I0,D2,0,CHARLS,wealth,high
60,D1,D2,0,CHARLS,wealth,high
60,R1,D2,0.162971029343012,CHARLS,wealth,high
60,D2,D2,0.77902589451712,CHARLS,wealth,high
60,DEAD,D2,0,CHARLS,wealth,high
60,I0,DEAD,0.00258133567585549,CHARLS,wealth,high
60,D1,DEAD,0.00782185554577555,CHARLS,wealth,high
60,R1,DEAD,0.00583495680207243,CHARLS,wealth,high
60,D2,DEAD,0.00866418342309214,CHARLS,wealth,high
60,DEAD,DEAD,1,CHARLS,wealth,high
61,I0,I0,0.961688571007355,CHARLS,wealth,high
61,D1,I0,0,CHARLS,wealth,high
61,R1,I0,0,CHARLS,wealth,high
61,D2,I0,0,CHARLS,wealth,high
61,DEAD,I0,0,CHARLS,wealth,high
61,I0,D1,0.0354403771064869,CHARLS,wealth,high
61,D1,D1,0.752411954431865,CHARLS,wealth,high
61,R1,D1,0,CHARLS,wealth,high
61,D2,D1,0,CHARLS,wealth,high
61,DEAD,D1,0,CHARLS,wealth,high
61,I0,R1,0,CHARLS,wealth,high
61,D1,R1,0.239373915048059,CHARLS,wealth,high
61,R1,R1,0.830347096587482,CHARLS,wealth,high
61,D2,R1,0.210722992432801,CHARLS,wealth,high
61,DEAD,R1,0,CHARLS,wealth,high
61,I0,D2,0,CHARLS,wealth,high
61,D1,D2,0,CHARLS,wealth,high
61,R1,D2,0.163533663849746,CHARLS,wealth,high
61,D2,D2,0.780179759238773,CHARLS,wealth,high
61,DEAD,D2,0,CHARLS,wealth,high
61,I0,DEAD,0.00287105188615841,CHARLS,wealth,high
61,D1,DEAD,0.00821413052007578,CHARLS,wealth,high
61,R1,DEAD,0.00611923956277191,CHARLS,wealth,high
61,D2,DEAD,0.00909724832842601,CHARLS,wealth,high
61,DEAD,DEAD,1,CHARLS,wealth,high
62,I0,I0,0.959825479180949,CHARLS,wealth,high
62,D1,I0,0,CHARLS,wealth,high
62,R1,I0,0,CHARLS,wealth,high
62,D2,I0,0,CHARLS,wealth,high
62,DEAD,I0,0,CHARLS,wealth,high
62,I0,D1,0.036983361418002,CHARLS,wealth,high
62,D1,D1,0.753816095103212,CHARLS,wealth,high
62,R1,D1,0,CHARLS,wealth,high
62,D2,D1,0,CHARLS,wealth,high
62,DEAD,D1,0,CHARLS,wealth,high
62,I0,R1,0,CHARLS,wealth,high
62,D1,R1,0.237549397051183,CHARLS,wealth,high
62,R1,R1,0.829425842164267,CHARLS,wealth,high
62,D2,R1,0.209082211679911,CHARLS,wealth,high
62,DEAD,R1,0,CHARLS,wealth,high
62,I0,D2,0,CHARLS,wealth,high
62,D1,D2,0,CHARLS,wealth,high
62,R1,D2,0.164150918203086,CHARLS,wealth,high
62,D2,D2,0.781356551179221,CHARLS,wealth,high
62,DEAD,D2,0,CHARLS,wealth,high
62,I0,DEAD,0.00319115940104887,CHARLS,wealth,high
62,D1,DEAD,0.0086345078456054,CHARLS,wealth,high
62,R1,DEAD,0.0064232396326476,CHARLS,wealth,high
62,D2,DEAD,0.00956123714086823,CHARLS,wealth,high
62,DEAD,DEAD,1,CHARLS,wealth,high
63,I0,I0,0.957881815225421,CHARLS,wealth,high
63,D1,I0,0,CHARLS,wealth,high
63,R1,I0,0,CHARLS,wealth,high
63,D2,I0,0,CHARLS,wealth,high
63,DEAD,I0,0,CHARLS,wealth,high
63,I0,D1,0.0385757743793932,CHARLS,wealth,high
63,D1,D1,0.755308458099372,CHARLS,wealth,high
63,R1,D1,0,CHARLS,wealth,high
63,D2,D1,0,CHARLS,wealth,high
63,DEAD,D1,0,CHARLS,wealth,high
63,I0,R1,0,CHARLS,wealth,high
63,D1,R1,0.235597248669543,CHARLS,wealth,high
63,R1,R1,0.828367784199663,CHARLS,wealth,high
63,D2,R1,0.207327209096522,CHARLS,wealth,high
63,DEAD,R1,0,CHARLS,wealth,high
63,I0,D2,0,CHARLS,wealth,high
63,D1,D2,0,CHARLS,wealth,high
63,R1,D2,0.164877491419039,CHARLS,wealth,high
63,D2,D2,0.782604207109765,CHARLS,wealth,high
63,DEAD,D2,0,CHARLS,wealth,high
63,I0,DEAD,0.00354241039518533,CHARLS,wealth,high
63,D1,DEAD,0.00909429323108539,CHARLS,wealth,high
63,R1,DEAD,0.00675472438129811,CHARLS,wealth,high
63,D2,DEAD,0.0100685837937134,CHARLS,wealth,high
63,DEAD,DEAD,1,CHARLS,wealth,high
64,I0,I0,0.955865117496398,CHARLS,wealth,high
64,D1,I0,0,CHARLS,wealth,high
64,R1,I0,0,CHARLS,wealth,high
64,D2,I0,0,CHARLS,wealth,high
64,DEAD,I0,0,CHARLS,wealth,high
64,I0,D1,0.0402100182805616,CHARLS,wealth,high
64,D1,D1,0.756941058536708,CHARLS,wealth,high
64,R1,D1,0,CHARLS,wealth,high
64,D2,D1,0,CHARLS,wealth,high
64,DEAD,D1,0,CHARLS,wealth,high
64,I0,R1,0,CHARLS,wealth,high
64,D1,R1,0.233451987656833,CHARLS,wealth,high
64,R1,R1,0.827108145395097,CHARLS,wealth,high
64,D2,R1,0.20539929807531,CHARLS,wealth,high
64,DEAD,R1,0,CHARLS,wealth,high
64,I0,D2,0,CHARLS,wealth,high
64,D1,D2,0,CHARLS,wealth,high
64,R1,D2,0.16576894724764,CHARLS,wealth,high
64,D2,D2,0.783966609514399,CHARLS,wealth,high
64,DEAD,D2,0,CHARLS,wealth,high
64,I0,DEAD,0.00392486422304059,CHARLS,wealth,high
64,D1,DEAD,0.00960695380645934,CHARLS,wealth,high
64,R1,DEAD,0.00712290735726349,CHARLS,wealth,high
64,D2,DEAD,0.0106340924102903,CHARLS,wealth,high
64,DEAD,DEAD,1,CHARLS,wealth,high
65,I0,I0,0.953785180819104,CHARLS,wealth,high
65,D1,I0,0,CHARLS,wealth,high
65,R1,I0,0,CHARLS,wealth,high
65,D2,I0,0,CHARLS,wealth,high
65,DEAD,I0,0,CHARLS,wealth,high
65,I0,D1,0.0418771265334838,CHARLS,wealth,high
65,D1,D1,0.758761079991834,CHARLS,wealth,high
65,R1,D1,0,CHARLS,wealth,high
65,D2,D1,0,CHARLS,wealth,high
65,DEAD,D1,0,CHARLS,wealth,high
65,I0,R1,0,CHARLS,wealth,high
65,D1,R1,0.231050275457682,CHARLS,wealth,high
65,R1,R1,0.825579128852033,CHARLS,wealth,high
65,D2,R1,0.203241802393691,CHARLS,wealth,high
65,DEAD,R1,0,CHARLS,wealth,high
65,I0,D2,0,CHARLS,wealth,high
65,D1,D2,0,CHARLS,wealth,high
65,R1,D2,0.16688208279783,CHARLS,wealth,high
65,D2,D2,0.78548268469037,CHARLS,wealth,high
65,DEAD,D2,0,CHARLS,wealth,high
65,I0,DEAD,0.00433769264741238,CHARLS,wealth,high
65,D1,DEAD,0.0101886445504839,CHARLS,wealth,high
65,R1,DEAD,0.0075387883501374,CHARLS,wealth,high
65,D2,DEAD,0.0112755129159391,CHARLS,wealth,high
65,DEAD,DEAD,1,CHARLS,wealth,high
66,I0,I0,0.951654321664187,CHARLS,wealth,high
66,D1,I0,0,CHARLS,wealth,high
66,R1,I0,0,CHARLS,wealth,high
66,D2,I0,0,CHARLS,wealth,high
66,DEAD,I0,0,CHARLS,wealth,high
66,I0,D1,0.0435667022091088,CHARLS,wealth,high
66,D1,D1,0.760809641857098,CHARLS,wealth,high
66,R1,D1,0,CHARLS,wealth,high
66,D2,D1,0,CHARLS,wealth,high
66,DEAD,D1,0,CHARLS,wealth,high
66,I0,R1,0,CHARLS,wealth,high
66,D1,R1,0.228331407076715,CHARLS,wealth,high
66,R1,R1,0.823708921170885,CHARLS,wealth,high
66,D2,R1,0.200800509777501,CHARLS,wealth,high
66,DEAD,R1,0,CHARLS,wealth,high
66,I0,D2,0,CHARLS,wealth,high
66,D1,D2,0,CHARLS,wealth,high
66,R1,D2,0.168275448948964,CHARLS,wealth,high
66,D2,D2,0.787185137375735,CHARLS,wealth,high
66,DEAD,D2,0,CHARLS,wealth,high
66,I0,DEAD,0.00477897612670447,CHARLS,wealth,high
66,D1,DEAD,0.0108589510661872,CHARLS,wealth,high
66,R1,DEAD,0.0080156298801509,CHARLS,wealth,high
66,D2,DEAD,0.0120143528467636,CHARLS,wealth,high
66,DEAD,DEAD,1,CHARLS,wealth,high
67,I0,I0,0.949487615884996,CHARLS,wealth,high
67,D1,I0,0,CHARLS,wealth,high
67,R1,I0,0,CHARLS,wealth,high
67,D2,I0,0,CHARLS,wealth,high
67,DEAD,I0,0,CHARLS,wealth,high
67,I0,D1,0.0452668815229485,CHARLS,wealth,high
67,D1,D1,0.763120150617857,CHARLS,wealth,high
67,R1,D1,0,CHARLS,wealth,high
67,D2,D1,0,CHARLS,wealth,high
67,DEAD,D1,0,CHARLS,wealth,high
67,I0,R1,0,CHARLS,wealth,high
67,D1,R1,0.225237928086688,CHARLS,wealth,high
67,R1,R1,0.821420363352548,CHARLS,wealth,high
67,D2,R1,0.198024241184616,CHARLS,wealth,high
67,DEAD,R1,0,CHARLS,wealth,high
67,I0,D2,0,CHARLS,wealth,high
67,D1,D2,0,CHARLS,wealth,high
67,R1,D2,0.170010022214982,CHARLS,wealth,high
67,D2,D2,0.789098754495692,CHARLS,wealth,high
67,DEAD,D2,0,CHARLS,wealth,high
67,I0,DEAD,0.00524550259205583,CHARLS,wealth,high
67,D1,DEAD,0.011641921295455,CHARLS,wealth,high
67,R1,DEAD,0.00856961443246979,CHARLS,wealth,high
67,D2,DEAD,0.0128770043196913,CHARLS,wealth,high
67,DEAD,DEAD,1,CHARLS,wealth,high
68,I0,I0,0.947303089001823,CHARLS,wealth,high
68,D1,I0,0,CHARLS,wealth,high
68,R1,I0,0,CHARLS,wealth,high
68,D2,I0,0,CHARLS,wealth,high
68,DEAD,I0,0,CHARLS,wealth,high
68,I0,D1,0.0469643270916976,CHARLS,wealth,high
68,D1,D1,0.765716147128741,CHARLS,wealth,high
68,R1,D1,0,CHARLS,wealth,high
68,D2,D1,0,CHARLS,wealth,high
68,DEAD,D1,0,CHARLS,wealth,high
68,I0,R1,0,CHARLS,wealth,high
68,D1,R1,0.221716364074198,CHARLS,wealth,high
68,R1,R1,0.818629228422016,CHARLS,wealth,high
68,D2,R1,0.194865520280858,CHARLS,wealth,high
68,DEAD,R1,0,CHARLS,wealth,high
68,I0,D2,0,CHARLS,wealth,high
68,D1,D2,0,CHARLS,wealth,high
68,R1,D2,0.1721500271674,CHARLS,wealth,high
68,D2,D2,0.791238182047677,CHARLS,wealth,high
68,DEAD,D2,0,CHARLS,wealth,high
68,I0,DEAD,0.00573258390647903,CHARLS,wealth,high
68,D1,DEAD,0.0125674887970611,CHARLS,wealth,high
68,R1,DEAD,0.00922074441058418,CHARLS,wealth,high
68,D2,DEAD,0.0138962976714648,CHARLS,wealth,high
68,DEAD,DEAD,1,CHARLS,wealth,high
69,I0,I0,0.945121835766946,CHARLS,wealth,high
69,D1,I0,0,CHARLS,wealth,high
69,R1,I0,0,CHARLS,wealth,high
69,D2,I0,0,CHARLS,wealth,high
69,DEAD,I0,0,CHARLS,wealth,high
69,I0,D1,0.0486442554727932,CHARLS,wealth,high
69,D1,D1,0.76860852290827,CHARLS,wealth,high
69,R1,D1,0,CHARLS,wealth,high
69,D2,D1,0,CHARLS,wealth,high
69,DEAD,D1,0,CHARLS,wealth,high
69,I0,R1,0,CHARLS,wealth,high
69,D1,R1,0.217718042535389,CHARLS,wealth,high
69,R1,R1,0.815242021018745,CHARLS,wealth,high
69,D2,R1,0.191281322384618,CHARLS,wealth,high
69,DEAD,R1,0,CHARLS,wealth,high
69,I0,D2,0,CHARLS,wealth,high
69,D1,D2,0,CHARLS,wealth,high
69,R1,D2,0.174763906408728,CHARLS,wealth,high
69,D2,D2,0.793605036364043,CHARLS,wealth,high
69,DEAD,D2,0,CHARLS,wealth,high
69,I0,DEAD,0.00623390876026037,CHARLS,wealth,high
69,D1,DEAD,0.0136734345563408,CHARLS,wealth,high
69,R1,DEAD,0.00999407257252706,CHARLS,wealth,high
69,D2,DEAD,0.0151136412513387,CHARLS,wealth,high
69,DEAD,DEAD,1,CHARLS,wealth,high
70,I0,I0,0.942968043439749,CHARLS,wealth,high
70,D1,I0,0,CHARLS,wealth,high
70,R1,I0,0,CHARLS,wealth,high
70,D2,I0,0,CHARLS,wealth,high
70,DEAD,I0,0,CHARLS,wealth,high
70,I0,D1,0.0502905029471076,CHARLS,wealth,high
70,D1,D1,0.771791919920857,CHARLS,wealth,high
70,R1,D1,0,CHARLS,wealth,high
70,D2,D1,0,CHARLS,wealth,high
70,DEAD,D1,0,CHARLS,wealth,high
70,I0,R1,0,CHARLS,wealth,high
70,D1,R1,0.213199980349728,CHARLS,wealth,high
70,R1,R1,0.811153181753361,CHARLS,wealth,high
70,D2,R1,0.187233875570832,CHARLS,wealth,high
70,DEAD,R1,0,CHARLS,wealth,high
70,I0,D2,0,CHARLS,wealth,high
70,D1,D2,0,CHARLS,wealth,high
70,R1,D2,0.177925429924991,CHARLS,wealth,high
70,D2,D2,0.796184146914797,CHARLS,wealth,high
70,DEAD,D2,0,CHARLS,wealth,high
70,I0,DEAD,0.00674145361314364,CHARLS,wealth,high
70,D1,DEAD,0.0150080997294143,CHARLS,wealth,high
70,R1,DEAD,0.0109213883216476,CHARLS,wealth,high
70,D2,DEAD,0.0165819775143714,CHARLS,wealth,high
70,DEAD,DEAD,1,CHARLS,wealth,high
71,I0,I0,0.940856911777827,CHARLS,wealth,high
71,D1,I0,0,CHARLS,wealth,high
71,R1,I0,0,CHARLS,wealth,high
71,D2,I0,0,CHARLS,wealth,high
71,DEAD,I0,0,CHARLS,wealth,high
71,I0,D1,0.0518949374578371,CHARLS,wealth,high
71,D1,D1,0.775212680023106,CHARLS,wealth,high
71,R1,D1,0,CHARLS,wealth,high
71,D2,D1,0,CHARLS,wealth,high
71,DEAD,D1,0,CHARLS,wealth,high
71,I0,R1,0,CHARLS,wealth,high
71,D1,R1,0.208162514360019,CHARLS,wealth,high
71,R1,R1,0.806298905814467,CHARLS,wealth,high
71,D2,R1,0.182724309136544,CHARLS,wealth,high
71,DEAD,R1,0,CHARLS,wealth,high
71,I0,D2,0,CHARLS,wealth,high
71,D1,D2,0,CHARLS,wealth,high
71,R1,D2,0.181663709475075,CHARLS,wealth,high
