analysis,cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
primary_education,ELSA,initial_difficulty_high,0,500,500,0.0935712713597934,500,0.0930789797215053,0.00686227832714069,0.0797445542274079,0.0932652752328391,0.108091304432472,-0.000492291638288053,0,0.00399201596806387
primary_education,ELSA,initial_difficulty_low,0,500,500,0.240616236703764,500,0.240600084187831,0.010786660548991,0.219724131144657,0.240825279942006,0.262403545339224,-1.615251593301e-05,0,0.00399201596806387
primary_education,ELSA,population_contribution_initial_state,500,0,500,-1.2731158605528,500,-1.28274232568201,0.11177953073406,-1.49624557146663,-1.28059513341829,-1.06764652782785,-0.00962646512921439,0,0.00399201596806387
primary_education,ELSA,population_contribution_onset,500,0,500,-1.6588998361834,500,-1.67117674518225,0.267249832997314,-2.18624550250568,-1.68386355563637,-1.11999888649792,-0.0122769089988546,0,0.00399201596806387
primary_education,ELSA,population_contribution_post_difficulty_mortality,497,3,500,-0.443014335347641,500,-0.443477332412474,0.189217014760952,-0.839747342693995,-0.43013506361263,-0.103604523631839,-0.000462997064833104,0,0.0159680638722555
primary_education,ELSA,population_contribution_pre_difficulty_mortality,496,4,500,-0.649695831174595,500,-0.645658585006154,0.271135342963898,-1.17848057449246,-0.637466925694584,-0.144915834688718,0.00403724616844148,0,0.0199600798403194
primary_education,ELSA,population_contribution_recovery,500,0,500,-0.940389300440044,500,-0.949445443828415,0.211659064631957,-1.38900577835299,-0.939283073673746,-0.534155428808273,-0.00905614338837091,0,0.00399201596806387
primary_education,ELSA,population_contribution_relapse,500,0,500,-0.884679016561094,500,-0.886975913005932,0.185280973278071,-1.29087253886032,-0.887981601115715,-0.522783421999432,-0.00229689644483788,0,0.00399201596806387
primary_education,ELSA,population_fdfle_gap,500,0,500,-5.84979418025958,500,-5.87947634511724,0.552420339067829,-6.98372686517614,-5.89179270078691,-4.87619601919026,-0.0296821648576646,0,0.00399201596806387
primary_education,ELSA,population_high_difficulty_years,0,500,500,6.14849633153603,500,6.14161113597731,0.499531501208717,5.25732714838276,6.10919748329064,7.21489363501337,-0.00688519555871903,0,0.00399201596806387
primary_education,ELSA,population_high_fdfle,0,500,500,20.6544759504384,500,20.6807503910502,0.501550897417171,19.8111937907752,20.6505220671928,21.726093679036,0.0262744406118287,0,0.00399201596806387
primary_education,ELSA,population_high_fdfle_percent,0,500,500,77.060393650181,500,77.1229408129177,1.45127341509008,74.1362941014823,77.1961518787785,79.8200645107362,0.0625471627367347,0,0.00399201596806387
primary_education,ELSA,population_high_tle,0,500,500,26.8029722819744,500,26.8223615270275,0.741955658750933,25.6070301286204,26.7389832003189,28.4505322480457,0.0193892450531408,0,0.00399201596806387
primary_education,ELSA,population_low_difficulty_years,0,500,500,8.37699241939463,500,8.39770022422057,0.328342094608587,7.78967294623062,8.38582071927296,9.11862862812788,0.0207078048259355,0,0.00399201596806387
primary_education,ELSA,population_low_fdfle,0,500,500,14.8046817701788,500,14.801274045933,0.245590619992521,14.2865949397072,14.8112396858305,15.2344734387675,-0.00340772424581637,0,0.00399201596806387
primary_education,ELSA,population_low_fdfle_percent,0,500,500,63.8637298113593,500,63.810238127935,0.963935436826869,61.9824637187062,63.8059345699073,65.6259549216494,-0.0534916834243262,0,0.00399201596806387
primary_education,ELSA,population_low_tle,0,500,500,23.1816741895734,500,23.1989742701536,0.418416079381324,22.3796624237165,23.1932425500142,24.0527033399425,0.0173000805801529,0,0.00399201596806387
primary_education,ELSA,population_recovery_relapse,500,0,500,-1.82506831700114,500,-1.83642135683435,0.301650710153441,-2.51122087685252,-1.83390690149654,-1.28773900926414,-0.0113530398332089,0,0.00399201596806387
primary_education,HRS,conditional_contribution_onset,500,0,500,-2.74259913915255,500,-2.73132026859274,0.208382940354283,-3.1664069254534,-2.72549221159565,-2.32996166719456,0.0112788705598081,0,0.00399201596806387
primary_education,HRS,conditional_contribution_post_difficulty_mortality,496,4,500,-0.137438920689443,500,-0.140403658679476,0.0606939328952337,-0.266765784926622,-0.141758468137985,-0.0201604072947314,-0.002964737990033,0,0.0199600798403194
primary_education,HRS,conditional_contribution_pre_difficulty_mortality,500,0,500,-1.29900380191075,500,-1.29682630112671,0.155008684516614,-1.62036371822647,-1.28601295951426,-0.993291605836768,0.00217750078404055,0,0.00399201596806387
primary_education,HRS,conditional_contribution_recovery,500,0,500,-0.811680355041137,500,-0.806956677051327,0.113666783466979,-1.02794521399949,-0.80237266196851,-0.565181338295168,0.00472367798981022,0,0.00399201596806387
primary_education,HRS,conditional_contribution_relapse,500,0,500,-0.489656712573152,500,-0.49423990624854,0.0863951630134911,-0.672692208673398,-0.493919811926352,-0.316002865608095,-0.00458319367538845,0,0.00399201596806387
primary_education,HRS,conditional_fdfle_gap,500,0,500,-5.48037892936703,500,-5.46974681169879,0.279792167243253,-6.05046287354987,-5.47561564126883,-4.90762752372217,0.0106321176682362,0,0.00399201596806387
primary_education,HRS,conditional_high_fdfle,0,500,500,22.0447440281458,500,22.0355517110271,0.231620395807692,21.5588411725478,22.0482591488182,22.4473373644039,-0.00919231711869273,0,0.00399201596806387
primary_education,HRS,conditional_low_fdfle,0,500,500,16.5643650987788,500,16.5658048993283,0.187737337671083,16.1634716540011,16.5621701716549,16.9510761530279,0.00143980054950887,0,0.00399201596806387
primary_education,HRS,conditional_recovery_relapse,500,0,500,-1.30133706761429,500,-1.30119658329987,0.145427918278481,-1.57447112724962,-1.29759821054324,-1.01161907815745,0.000140484314421485,0,0.00399201596806387
primary_education,HRS,hazard_ratio_death_post,4,496,500,1.1252558307319,500,1.12964106811188,0.0590282902239266,1.01724708640201,1.12890340895319,1.25424501824661,0.00438523737998042,1,0.0199600798403194
primary_education,HRS,hazard_ratio_death_pre,0,500,500,1.76891034014125,500,1.77038523583399,0.118581254802048,1.55327532317527,1.75831308903253,2.03706598231554,0.00147489569273707,1,0.00399201596806387
primary_education,HRS,hazard_ratio_onset,0,500,500,1.78734346017754,500,1.78694299688978,0.0777196540965299,1.63025180379375,1.78639390226333,1.94782250468593,-0.00040046328776433,1,0.00399201596806387
primary_education,HRS,hazard_ratio_recovery,500,0,500,0.646867059013188,500,0.649811054400558,0.0377881601334917,0.578923318812911,0.649560969810054,0.731474684527432,0.00294399538737,1,0.00399201596806387
primary_education,HRS,hazard_ratio_relapse,0,500,500,1.49272073850643,500,1.50174901818704,0.103792409687576,1.29702126936539,1.50047607056048,1.73541021857958,0.00902827968061293,1,0.00399201596806387
primary_education,HRS,initial_difficulty_high,0,500,500,0.0817837766177128,500,0.0818473118079941,0.00485379491729321,0.0722054098084303,0.0818787007625908,0.0909655370318707,6.35351902812942e-05,0,0.00399201596806387
primary_education,HRS,initial_difficulty_low,0,500,500,0.256506000280329,500,0.256492373467286,0.00848913060742533,0.240087353002704,0.256338756391732,0.274616020292547,-1.36268130432882e-05,0,0.00399201596806387
primary_education,HRS,population_contribution_initial_state,500,0,500,-1.67869275306639,500,-1.67574162240112,0.090933665052401,-1.85945289561068,-1.67308420830613,-1.50710165794203,0.0029511306652652,0,0.00399201596806387
primary_education,HRS,population_contribution_onset,500,0,500,-2.27978315994165,500,-2.27029746774445,0.173897250880909,-2.63466794187701,-2.26815545779547,-1.93432636217578,0.00948569219720152,0,0.00399201596806387
primary_education,HRS,population_contribution_post_difficulty_mortality,496,4,500,-0.182270025463037,500,-0.186031101696472,0.0801712243828274,-0.352657504672513,-0.186575285653286,-0.02685516711891,-0.00376107623343538,0,0.0199600798403194
primary_education,HRS,population_contribution_pre_difficulty_mortality,500,0,500,-1.08962989340601,500,-1.087768600305,0.130542162669526,-1.35744843542351,-1.07899272144138,-0.828036410155697,0.0018612931010078,0,0.00399201596806387
primary_education,HRS,population_contribution_recovery,500,0,500,-1.08216953038457,500,-1.07556281362289,0.149272697825639,-1.36781062484149,-1.0708884711206,-0.759048294973665,0.00660671676168145,0,0.00399201596806387
primary_education,HRS,population_contribution_relapse,500,0,500,-0.675078348542201,500,-0.681594821038594,0.118699339543254,-0.929842744509015,-0.680521118445969,-0.43801870740505,-0.00651647249639253,0,0.00399201596806387
primary_education,HRS,population_fdfle_gap,500,0,500,-6.98762371080385,500,-6.97699642680853,0.293786843598516,-7.5506507552023,-6.98312495752681,-6.356271534876,0.0106272839953201,0,0.00399201596806387
primary_education,HRS,population_high_difficulty_years,0,500,500,5.50641319745801,500,5.50702533738021,0.192146995917107,5.1418432872549,5.49890230241202,5.90796982039271,0.00061213992220388,0,0.00399201596806387
primary_education,HRS,population_high_fdfle,0,500,500,21.2181919810274,500,21.2099774058433,0.238663310751513,20.7180364422051,21.224528778971,21.6326546971814,-0.00821457518415159,0,0.00399201596806387
primary_education,HRS,population_high_fdfle_percent,0,500,500,79.3957173148775,500,79.3889980818793,0.645413879484167,78.0577129338107,79.3925640410173,80.6030070294708,-0.00671923299819355,0,0.00399201596806387
primary_education,HRS,population_high_tle,0,500,500,26.7246051784854,500,26.7170027432235,0.262972935005734,26.19335661131,26.7106131816578,27.2867991210277,-0.00760243526193705,0,0.00399201596806387
primary_education,HRS,population_low_difficulty_years,0,500,500,8.10260132809349,500,8.09299867661867,0.166411034130822,7.74791208840982,8.09082393300675,8.44855350636214,-0.00960265147481998,0,0.00399201596806387
primary_education,HRS,population_low_fdfle,0,500,500,14.2305682702235,500,14.2329809790347,0.193334640858734,13.8755838257166,14.2302423847925,14.627691102565,0.00241270881121913,0,0.00399201596806387
primary_education,HRS,population_low_fdfle_percent,0,500,500,63.7194295577996,500,63.7510822777113,0.638120942866391,62.5283795660164,63.7428884067022,65.2014600743057,0.0316527199116834,0,0.00399201596806387
primary_education,HRS,population_low_tle,0,500,500,22.333169598317,500,22.3259796556534,0.216919203308616,21.873857402931,22.3288918484597,22.7328295696278,-0.0071899426636115,0,0.00399201596806387
primary_education,HRS,population_recovery_relapse,500,0,500,-1.75724787892677,500,-1.75715763466148,0.192214497825683,-2.12233738811924,-1.75774153228112,-1.37368233667642,9.0244265288808e-05,0,0.00399201596806387
primary_education,MHAS,conditional_contribution_onset,1000,0,1000,-2.41436328648564,1000,-2.44347333732646,0.734117693216853,-4.00402232155336,-2.4262273188254,-1.11309521785023,-0.029110050840818,0,0.001998001998002
primary_education,MHAS,conditional_contribution_post_difficulty_mortality,723,277,1000,-0.152760597345936,1000,-0.171470104359317,0.310310184313134,-0.78354779384047,-0.163385583641033,0.462818247340823,-0.018709507013381,0,0.555444555444555
primary_education,MHAS,conditional_contribution_pre_difficulty_mortality,525,475,1000,0.0389738716838748,1000,-0.0163161643136804,0.784435468194018,-1.53587698551162,-0.0524932533298415,1.57800975883106,-0.0552900359975552,0,0.951048951048951
primary_education,MHAS,conditional_contribution_recovery,920,80,1000,-0.510895939411164,1000,-0.510735672261034,0.354922485946237,-1.19554583349269,-0.501321839541288,0.174422360204086,0.000160267150130178,0,0.161838161838162
primary_education,MHAS,conditional_contribution_relapse,722,278,1000,-0.253215571940866,1000,-0.296458152296849,0.47313619876669,-1.32316889569975,-0.270490283684733,0.593028520480675,-0.0432425803559834,0,0.557442557442557
primary_education,MHAS,conditional_fdfle_gap,997,3,1000,-3.29226152349973,1000,-3.43845343055734,1.2944079375889,-6.20607221708124,-3.39334796971222,-1.02367428551668,-0.146191907057608,0,0.00799200799200799
primary_education,MHAS,conditional_high_fdfle,0,1000,1000,19.4100177204417,1000,19.5381099454447,1.27294903707021,17.1688120446902,19.4877782551182,22.3150861494331,0.128092225003016,0,0.001998001998002
primary_education,MHAS,conditional_low_fdfle,0,1000,1000,16.117756196942,1000,16.0996565148874,0.307385435736781,15.5143678096166,16.0906505966405,16.7103355703123,-0.018099682054622,0,0.001998001998002
primary_education,MHAS,conditional_recovery_relapse,923,77,1000,-0.76411151135203,1000,-0.807193824557883,0.588794663489783,-2.04712977123049,-0.778501129999999,0.263310590525147,-0.0430823132058531,0,0.155844155844156
primary_education,MHAS,hazard_ratio_death_post,277,723,1000,1.17142224369678,1000,1.29303355923472,0.475818351726075,0.660007301663588,1.18423933133864,2.6107410282732,0.121611315537942,1,0.555444555444555
primary_education,MHAS,hazard_ratio_death_pre,475,525,1000,0.985991257587452,1000,1.07047495689468,0.329728222074817,0.602016682094917,1.0192590430242,1.93414074604039,0.0844836993072274,1,0.951048951048951
primary_education,MHAS,hazard_ratio_onset,0,1000,1000,1.89988823342699,1000,1.95303813275502,0.393331036337609,1.35195568901606,1.89533694574787,2.85494664236093,0.0531498993280288,1,0.001998001998002
primary_education,MHAS,hazard_ratio_recovery,920,80,1000,0.749774228557039,1000,0.76689067180685,0.148563997294537,0.525992668322197,0.746241682394175,1.11477940107172,0.017116443249811,1,0.161838161838162
primary_education,MHAS,hazard_ratio_relapse,278,722,1000,1.20143166459541,1000,1.31379582535891,0.484798825815209,0.651894306060267,1.20507354135317,2.53874353330166,0.112364160763501,1,0.557442557442557
primary_education,MHAS,initial_difficulty_high,0,1000,1000,0.0780074575757916,1000,0.077780091613265,0.013820186877679,0.0529685631834562,0.0771681512131154,0.104777748939845,-0.000227365962526593,0,0.001998001998002
primary_education,MHAS,initial_difficulty_low,0,1000,1000,0.121286125863152,1000,0.121275492014681,0.00847990154747788,0.105119748281082,0.121005373965578,0.138213559086885,-1.06338484707202e-05,0,0.001998001998002
primary_education,MHAS,population_contribution_initial_state,996,4,1000,-0.273963440074868,1000,-0.274574981039228,0.0971988466305851,-0.470533221582946,-0.274606769943707,-0.0860843624265494,-0.000611540964360058,0,0.00999000999000999
primary_education,MHAS,population_contribution_onset,1000,0,1000,-2.1722731514576,1000,-2.19830873072984,0.660108242971112,-3.59764340475602,-2.18728267115274,-1.0029306895461,-0.0260355792722415,0,0.001998001998002
primary_education,MHAS,population_contribution_post_difficulty_mortality,723,277,1000,-0.182419691907632,1000,-0.202222263704679,0.368333811663253,-0.918370991296906,-0.193602393147708,0.564927090402126,-0.0198025717970469,0,0.555444555444555
primary_education,MHAS,population_contribution_pre_difficulty_mortality,525,475,1000,0.0351663716037305,1000,-0.0142904227641987,0.707481670957667,-1.37795017990972,-0.0470860610821049,1.41725814713086,-0.0494567943679292,0,0.951048951048951
primary_education,MHAS,population_contribution_recovery,920,80,1000,-0.599253526587498,1000,-0.594984359766462,0.409837110993648,-1.38321698808641,-0.59245326098275,0.204894007836352,0.00426916682103573,0,0.161838161838162
primary_education,MHAS,population_contribution_relapse,722,278,1000,-0.306136015727713,1000,-0.356877637098644,0.569999590756878,-1.56594614299003,-0.322193117097192,0.707921976620063,-0.0507416213709313,0,0.557442557442557
primary_education,MHAS,population_fdfle_gap,1000,0,1000,-3.49887945415158,1000,-3.64125839510305,1.28640286301052,-6.32462933047124,-3.61060852502615,-1.27174834492778,-0.142378940951474,0,0.001998001998002
primary_education,MHAS,population_high_difficulty_years,0,1000,1000,5.47133269252975,1000,5.58105716143565,1.21995268457047,3.52499653793185,5.45247980801659,8.29800407636117,0.109724468905901,0,0.001998001998002
primary_education,MHAS,population_high_fdfle,0,1000,1000,18.8973513932465,1000,19.0190815532663,1.25987593518792,16.6792035847196,18.9773792497709,21.6113195311136,0.121730160019833,0,0.001998001998002
primary_education,MHAS,population_high_fdfle_percent,0,1000,1000,77.5476891847298,1000,77.4436506122097,3.95433295010994,68.8269672284006,77.6965979024725,84.7360192278016,-0.104038572520125,0,0.001998001998002
primary_education,MHAS,population_high_tle,0,1000,1000,24.3686840857762,1000,24.600138714702,1.75912435075406,21.4160558985499,24.5233527697161,28.2597632515757,0.231454628925786,0,0.001998001998002
primary_education,MHAS,population_low_difficulty_years,0,1000,1000,7.59272338179378,1000,7.59366286577976,0.412412273793041,6.80996579390683,7.58110946539389,8.45980502758685,0.00093948398597643,0,0.001998001998002
primary_education,MHAS,population_low_fdfle,0,1000,1000,15.3984719390949,1000,15.3778231581633,0.320724782778225,14.7832458141497,15.3641681781934,16.0032508070489,-0.0206487809316229,0,0.001998001998002
primary_education,MHAS,population_low_fdfle_percent,0,1000,1000,66.9755170367528,1000,66.95689582371,1.34914127768735,64.195204727796,66.9938486359537,69.5145851988421,-0.0186212130428203,0,0.001998001998002
primary_education,MHAS,population_low_tle,0,1000,1000,22.9911953208887,1000,22.971486023943,0.482094488064735,22.0926518345075,22.9529813874324,24.0006147919878,-0.0197092969456634,0,0.001998001998002
primary_education,MHAS,population_recovery_relapse,921,79,1000,-0.905389542315211,1000,-0.951861996865106,0.692346386083071,-2.42053507281967,-0.91458974369854,0.334716922643307,-0.0464724545498955,0,0.15984015984016
primary_wealth,CHARLS,conditional_contribution_onset,500,0,500,-0.955813325963277,500,-0.97793269453126,0.267261200578323,-1.55008183783328,-0.969804969826898,-0.507059984145846,-0.0221193685679834,0,0.00399201596806387
primary_wealth,CHARLS,conditional_contribution_post_difficulty_mortality,434,66,500,-0.144708334083433,500,-0.149307434974755,0.123744186627476,-0.39267495650852,-0.157391641587142,0.0927131844161337,-0.00459910089132182,0,0.267465069860279
primary_wealth,CHARLS,conditional_contribution_pre_difficulty_mortality,464,41,500,-0.231647055169719,500,-0.242364154307407,0.170451137873783,-0.57572331533751,-0.230589664321259,0.093800795901865,-0.0107170991376883,0,0.167664670658683
primary_wealth,CHARLS,conditional_contribution_recovery,481,19,500,-0.339219878367211,500,-0.350071440045926,0.190416320414964,-0.723755641663271,-0.350261252903732,0.02850040079532,-0.0108515616787148,0,0.0798403193612774
primary_wealth,CHARLS,conditional_contribution_relapse,497,3,500,-0.480447054987749,500,-0.474389396180993,0.195776729346473,-0.86826798342295,-0.474192699824055,-0.0655341377461652,0.00605765880675585,0,0.0159680638722555
primary_wealth,CHARLS,conditional_fdfle_gap,500,0,500,-2.15183564857139,500,-2.19406512004034,0.413450552552719,-3.01575130799942,-2.22497724829655,-1.38799745365063,-0.0422294714689513,0,0.00399201596806387
primary_wealth,CHARLS,conditional_high_fdfle,0,500,500,15.2900033186427,500,15.3191529598267,0.37881393210926,14.6461090276108,15.3110669563116,16.0766440279509,0.0291496411839756,0,0.00399201596806387
primary_wealth,CHARLS,conditional_low_fdfle,0,500,500,13.1381676700714,500,13.1250878397863,0.314226348267021,12.5242371957908,13.1202089883371,13.773264879431,-0.0130798302850668,0,0.00399201596806387
