module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.815416152949041,0.1069302559708,7.62568223133882,2.42747126359561e-14,2.26011603062101,1.83277800486253,2.7870939406288
wealth_within_low_education,HRS,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.22070636133468,0.149950218740871,8.14074411884778,3.92855873544982e-16,3.38958115728112,2.52642164649847,4.54764169619863
wealth_within_low_education,HRS,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",1.78227826611273,0.236242820319297,7.54426426040744,4.54847993911383e-14,5.94338161066616,3.74058620439394,9.4433821438231
wealth_within_low_education,HRS,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.21509740663883,0.251070247265392,4.83967104773837,1.30054215638029e-06,3.37062236932757,2.06060519162608,5.51347497462435
wealth_within_low_education,HRS,onset,sex_factorfemale,0.148854151231103,0.0454860659197589,3.27252199593813,0.00106592578226954,1.16050371882676,1.0615195953299,1.26871787137588
wealth_within_low_education,HRS,onset,period_factor3,-0.335968970861167,0.0933856388157762,-3.59765136397406,0.000321103632913976,0.714645280299647,0.595112495678716,0.858187116491472
wealth_within_low_education,HRS,onset,period_factor4,-0.430434794152245,0.088317356771859,-4.87372822155606,1.09511622140586e-06,0.650226318652095,0.54687402024433,0.773110899067689
wealth_within_low_education,HRS,onset,period_factor5,-0.490121667045558,0.0930926374839524,-5.26488109363156,1.4028012087583e-07,0.612551862275136,0.510388419378656,0.735165159964889
wealth_within_low_education,HRS,onset,period_factor6,-0.635668205465069,0.0984903149635761,-6.45411892225294,1.0885031108133e-10,0.529581500809506,0.436612492209617,0.642346636900627
wealth_within_low_education,HRS,onset,period_factor7,-0.596372385619618,0.100306347990882,-5.94550990605133,2.75597581669517e-09,0.550806128514712,0.45249759639897,0.670472934273593
wealth_within_low_education,HRS,onset,period_factor8,-0.668407430791496,0.105325513506723,-6.34611129381135,2.20825511114664e-10,0.512524158373139,0.416926455992122,0.630041603598929
wealth_within_low_education,HRS,onset,period_factor9,-0.554369923713403,0.103582099397198,-5.35198578653638,8.69942334700027e-08,0.574434084491178,0.468888237488447,0.703738100133825
wealth_within_low_education,HRS,onset,period_factor10,-0.740549507357329,0.111341221950658,-6.65117100731579,2.90770198050511e-11,0.476851809935241,0.38336095116123,0.593142436520308
wealth_within_low_education,HRS,onset,period_factor11,-0.441927824487701,0.103646381076088,-4.26380371315884,2.00976009480857e-05,0.64279602791393,0.524623334806982,0.787587410029988
wealth_within_low_education,HRS,onset,period_factor12,-0.412098703455863,0.106568734251344,-3.86697567866313,0.000110193412820719,0.662258905583372,0.537421045110125,0.816095428370532
wealth_within_low_education,HRS,onset,period_factor13,-0.809348179593961,0.128072463143491,-6.31945509384929,2.62487208723816e-10,0.445148128312221,0.346327573579379,0.572165981737679
wealth_within_low_education,HRS,onset,period_factor14,-1.08681131546154,0.146083290398466,-7.43966892104555,1.00937953595635e-13,0.337290293135769,0.25331169192202,0.44910971530929
wealth_within_low_education,HRS,onset,period_factor15,-0.593144958941159,0.130552283410785,-4.54335185448132,5.53667205843501e-06,0.552586686673425,0.427830823205204,0.713721475234277
wealth_within_low_education,HRS,onset,proxy_factorself,-0.0858089676249399,0.0943786983334662,-0.909198464697541,0.363245374486906,0.917769538169601,0.762775734876843,1.10425762996779
wealth_within_low_education,HRS,recovery,(Intercept),-2.31177352615573,0.172120190604966,-13.431158297178,3.97150471835008e-41,0.0990853651494309,0.0707127700212455,0.138842101417414
wealth_within_low_education,HRS,recovery,sesmiddle,-0.025547742082496,0.0773357994417315,-0.330348199241736,0.741136877421081,0.974775840026247,0.837674307158329,1.13431667914256
wealth_within_low_education,HRS,recovery,seslow,-0.312058715325855,0.0717808528799744,-4.34738099096778,1.37772781891768e-05,0.731938550956087,0.635877600014638,0.842511266890615
wealth_within_low_education,HRS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.552430962520942,0.108717912613708,-5.08132422008338,3.74812754087356e-07,0.575548970399597,0.465092917282429,0.712237501408519
wealth_within_low_education,HRS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-1.16040788290272,0.17884073272068,-6.48849881819197,8.66958368036775e-11,0.313358341302746,0.220703364968854,0.444911431585403
wealth_within_low_education,HRS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-1.9216103159056,0.274449845579286,-7.00168117001351,2.52909108350348e-12,0.146371068589894,0.0854749427502119,0.250652285111878
wealth_within_low_education,HRS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-2.31099114880435,0.364570799192025,-6.33893650815164,2.3135654801758e-10,0.0991629176286731,0.0485311259257694,0.202618093956268
wealth_within_low_education,HRS,recovery,origin_factorD2,0.136354729525726,0.0509975881818243,2.67374859061125,0.00750086603749752,1.14608837288045,1.0370700283217,1.26656688804075
wealth_within_low_education,HRS,recovery,sex_factorfemale,-0.181711783866709,0.0451583512222774,-4.02387994575559,5.72471078889317e-05,0.833841632397125,0.763209926690753,0.91100999030956
wealth_within_low_education,HRS,recovery,period_factor3,0.0700349784513237,0.140457999184699,0.49861865367475,0.618048061401619,1.07254569658554,0.814433336709026,1.41245970592575
wealth_within_low_education,HRS,recovery,period_factor4,0.19025723542789,0.13322424339607,1.428097698872,0.15326373976313,1.20956069950642,0.931590180376199,1.57047285019649
wealth_within_low_education,HRS,recovery,period_factor5,0.151337047629967,0.135869922481747,1.11383774175847,0.265348802356278,1.16338870941536,0.891394667692727,1.51837714342453
wealth_within_low_education,HRS,recovery,period_factor6,0.320486432503792,0.133056845979471,2.40864293862218,0.0160119547877891,1.37779780699446,1.06151275105114,1.78832217990688
wealth_within_low_education,HRS,recovery,period_factor7,0.0947749849660024,0.137568530192463,0.68892925462974,0.490867788504425,1.09941144318818,0.839575111958677,1.43966335375673
wealth_within_low_education,HRS,recovery,period_factor8,0.114110604658766,0.134981039295768,0.845382471894657,0.397897327754637,1.12087609214604,0.860318824424996,1.46034606970768
wealth_within_low_education,HRS,recovery,period_factor9,-0.156012258307915,0.141072979797799,-1.10589751865685,0.268770878927255,0.855548702727304,0.648874926108159,1.12805034265782
wealth_within_low_education,HRS,recovery,period_factor10,-0.0651611079650999,0.137980935152384,-0.472247183229604,0.636750364942987,0.936916506505721,0.714906337863634,1.22787069252466
wealth_within_low_education,HRS,recovery,period_factor11,-0.102167754150767,0.139710976738982,-0.731279363550969,0.46460853274092,0.902878077418891,0.686601462047166,1.18728093041496
wealth_within_low_education,HRS,recovery,period_factor12,0.115407350478283,0.134831013049615,0.855940691002708,0.392030585957978,1.12233052634465,0.861688506409646,1.46181108485882
wealth_within_low_education,HRS,recovery,period_factor13,-0.00363476905107708,0.138925351937193,-0.0261634683691162,0.979126953919262,0.996371828725731,0.75886721905438,1.30820886203956
wealth_within_low_education,HRS,recovery,period_factor14,-0.15532450785741,0.144871540166107,-1.07215335516774,0.28365115729345,0.856137309116988,0.644504982017092,1.13726210427127
wealth_within_low_education,HRS,recovery,period_factor15,-0.285279210332556,0.15218883425319,-1.87450815122185,0.0608604196296616,0.751804313479537,0.557903469402231,1.01309591491165
wealth_within_low_education,HRS,recovery,proxy_factorself,0.876343999316782,0.0904390817240263,9.68988165968928,3.3291418586217e-22,2.40210154827939,2.01190774567829,2.8679703930962
wealth_within_low_education,HRS,relapse,(Intercept),-1.92709700332651,0.257074501245319,-7.49625884321969,6.56650582842422e-14,0.145570175423464,0.0879520916545187,0.240934303825955
wealth_within_low_education,HRS,relapse,sesmiddle,0.107120623117951,0.0974287046850772,1.0994770326076,0.271560046604449,1.11306850817606,0.919578709693292,1.34727075652557
wealth_within_low_education,HRS,relapse,seslow,0.194140971805406,0.089299162212007,2.17405143560577,0.0297012725820557,1.21426744836564,1.01929846766467,1.4465296308534
wealth_within_low_education,HRS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.188646834139559,0.123749603343337,1.52442374797895,0.127402891499618,1.20761438898874,0.94752459136665,1.53909727069904
wealth_within_low_education,HRS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.316448723229925,0.180110646706941,1.75696844698371,0.07892318754779,1.37224587609588,0.964092394241363,1.95319323719375
wealth_within_low_education,HRS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",0.162782754621115,0.258266742829402,0.630289261550957,0.528505347492674,1.17678101168029,0.709340182592739,1.95225588995903
