module,stratum,cohort,ses,age,process,origin_state,destination,annual_hazard,standardization_rows
wealth_within_low_education,all,CHARLS,low,76,recovery,D1,R1,0.139973204288184,7642
wealth_within_low_education,all,CHARLS,low,77,recovery,D1,R1,0.133333034940124,7642
wealth_within_low_education,all,CHARLS,low,78,recovery,D1,R1,0.126658035632329,7642
wealth_within_low_education,all,CHARLS,low,79,recovery,D1,R1,0.119982915955394,7642
wealth_within_low_education,all,CHARLS,low,80,recovery,D1,R1,0.113341071677987,7642
wealth_within_low_education,all,CHARLS,low,81,recovery,D1,R1,0.106762712106003,7642
wealth_within_low_education,all,CHARLS,low,82,recovery,D1,R1,0.100270630382053,7642
wealth_within_low_education,all,CHARLS,low,83,recovery,D1,R1,0.093885997917898,7642
wealth_within_low_education,all,CHARLS,low,84,recovery,D1,R1,0.0876298183530878,7642
wealth_within_low_education,all,CHARLS,low,85,recovery,D1,R1,0.081522608717445,7642
wealth_within_low_education,all,CHARLS,low,86,recovery,D1,R1,0.0755840863130991,7642
wealth_within_low_education,all,CHARLS,low,87,recovery,D1,R1,0.0698328678166716,7642
wealth_within_low_education,all,CHARLS,low,88,recovery,D1,R1,0.0642861870849194,7642
wealth_within_low_education,all,CHARLS,low,89,recovery,D1,R1,0.0589596379179139,7642
wealth_within_low_education,all,CHARLS,low,90,recovery,D1,R1,0.0538669475898858,7642
wealth_within_low_education,all,CHARLS,low,91,recovery,D1,R1,0.049027173090218,7642
wealth_within_low_education,all,CHARLS,low,92,recovery,D1,R1,0.0444812034802771,7642
wealth_within_low_education,all,CHARLS,low,93,recovery,D1,R1,0.0402610501234164,7642
wealth_within_low_education,all,CHARLS,low,94,recovery,D1,R1,0.0363836498114491,7642
wealth_within_low_education,all,CHARLS,low,95,recovery,D1,R1,0.0328536574984487,7642
wealth_within_low_education,all,CHARLS,low,96,recovery,D1,R1,0.0328536574984487,7642
wealth_within_low_education,all,CHARLS,low,97,recovery,D1,R1,0.0328536574984487,7642
wealth_within_low_education,all,CHARLS,low,98,recovery,D1,R1,0.0328536574984487,7642
wealth_within_low_education,all,CHARLS,low,99,recovery,D1,R1,0.0328536574984487,7642
wealth_within_low_education,all,CHARLS,high,60,recovery,D2,R1,0.280086806065467,1081
wealth_within_low_education,all,CHARLS,high,61,recovery,D2,R1,0.274993699785548,1081
wealth_within_low_education,all,CHARLS,high,62,recovery,D2,R1,0.269923290313375,1081
wealth_within_low_education,all,CHARLS,high,63,recovery,D2,R1,0.26480916927289,1081
wealth_within_low_education,all,CHARLS,high,64,recovery,D2,R1,0.259590171454865,1081
wealth_within_low_education,all,CHARLS,high,65,recovery,D2,R1,0.254210544372118,1081
wealth_within_low_education,all,CHARLS,high,66,recovery,D2,R1,0.248620243369361,1081
wealth_within_low_education,all,CHARLS,high,67,recovery,D2,R1,0.242775326749336,1081
wealth_within_low_education,all,CHARLS,high,68,recovery,D2,R1,0.236638423351847,1081
wealth_within_low_education,all,CHARLS,high,69,recovery,D2,R1,0.230179242679363,1081
wealth_within_low_education,all,CHARLS,high,70,recovery,D2,R1,0.223375095300493,1081
wealth_within_low_education,all,CHARLS,high,71,recovery,D2,R1,0.216219855639998,1081
wealth_within_low_education,all,CHARLS,high,72,recovery,D2,R1,0.208747448115783,1081
wealth_within_low_education,all,CHARLS,high,73,recovery,D2,R1,0.201002340332314,1081
wealth_within_low_education,all,CHARLS,high,74,recovery,D2,R1,0.193030060777707,1081
wealth_within_low_education,all,CHARLS,high,75,recovery,D2,R1,0.184876722080496,1081
wealth_within_low_education,all,CHARLS,high,76,recovery,D2,R1,0.176588544188793,1081
wealth_within_low_education,all,CHARLS,high,77,recovery,D2,R1,0.168211384829587,1081
wealth_within_low_education,all,CHARLS,high,78,recovery,D2,R1,0.159790284403838,1081
wealth_within_low_education,all,CHARLS,high,79,recovery,D2,R1,0.1513690321218,1081
wealth_within_low_education,all,CHARLS,high,80,recovery,D2,R1,0.142989759691477,1081
wealth_within_low_education,all,CHARLS,high,81,recovery,D2,R1,0.134690578817005,1081
wealth_within_low_education,all,CHARLS,high,82,recovery,D2,R1,0.126500245058361,1081
wealth_within_low_education,all,CHARLS,high,83,recovery,D2,R1,0.118445468019005,1081
wealth_within_low_education,all,CHARLS,high,84,recovery,D2,R1,0.11055274564295,1081
wealth_within_low_education,all,CHARLS,high,85,recovery,D2,R1,0.102847961973116,1081
wealth_within_low_education,all,CHARLS,high,86,recovery,D2,R1,0.0953559921253944,1081
wealth_within_low_education,all,CHARLS,high,87,recovery,D2,R1,0.0881003226795138,1081
wealth_within_low_education,all,CHARLS,high,88,recovery,D2,R1,0.0811026956659637,1081
wealth_within_low_education,all,CHARLS,high,89,recovery,D2,R1,0.0743827840390572,1081
wealth_within_low_education,all,CHARLS,high,90,recovery,D2,R1,0.0679579059661133,1081
wealth_within_low_education,all,CHARLS,high,91,recovery,D2,R1,0.061852103520248,1081
wealth_within_low_education,all,CHARLS,high,92,recovery,D2,R1,0.0561169618591829,1081
wealth_within_low_education,all,CHARLS,high,93,recovery,D2,R1,0.0507928661414971,1081
wealth_within_low_education,all,CHARLS,high,94,recovery,D2,R1,0.0459011836240505,1081
wealth_within_low_education,all,CHARLS,high,95,recovery,D2,R1,0.0414477869420186,1081
wealth_within_low_education,all,CHARLS,high,96,recovery,D2,R1,0.0414477869420186,1081
wealth_within_low_education,all,CHARLS,high,97,recovery,D2,R1,0.0414477869420186,1081
wealth_within_low_education,all,CHARLS,high,98,recovery,D2,R1,0.0414477869420186,1081
wealth_within_low_education,all,CHARLS,high,99,recovery,D2,R1,0.0414477869420186,1081
wealth_within_low_education,all,CHARLS,middle,60,recovery,D2,R1,0.250299418591353,1081
wealth_within_low_education,all,CHARLS,middle,61,recovery,D2,R1,0.24574796699463,1081
wealth_within_low_education,all,CHARLS,middle,62,recovery,D2,R1,0.241216798387536,1081
wealth_within_low_education,all,CHARLS,middle,63,recovery,D2,R1,0.236646566961711,1081
wealth_within_low_education,all,CHARLS,middle,64,recovery,D2,R1,0.23198261246192,1081
