module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,CHARLS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-1.89174161180124,0.557672559900757,-3.39220852490554,0.000693316538988639,0.1508089293747,0.0505506320967683,0.449911944436343
wealth_within_low_education,CHARLS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-1.79712230044989,0.791179260927904,-2.27144768474113,0.0231198905369444,0.165775253847692,0.0351604414118386,0.781600960760794
wealth_within_low_education,CHARLS,recovery,origin_factorD2,0.219676743216426,0.0596572119550667,3.68231662220294,0.000231124110382164,1.24567399292871,1.10821277798912,1.40018571115428
wealth_within_low_education,CHARLS,recovery,sex_factorfemale,-0.146694626124414,0.0375950300398682,-3.9019685838487,9.54135433941973e-05,0.863557645100536,0.802213188792735,0.929593051859254
wealth_within_low_education,CHARLS,recovery,period_factor2,-0.172647759679454,0.056330371679093,-3.06491426442215,0.00217732403391258,0.841433949615163,0.753478128280881,0.939657124726839
wealth_within_low_education,CHARLS,recovery,period_factor3,-0.765709138349855,0.0541990492583786,-14.1277226967498,2.56299262171007e-45,0.465004061813631,0.41813987431022,0.517120683263882
wealth_within_low_education,CHARLS,recovery,period_factor4,-0.450927200071744,0.0553711317102057,-8.1437237445633,3.83303208372884e-16,0.637037216753605,0.571520675828692,0.710064277098558
wealth_within_low_education,CHARLS,relapse,(Intercept),-1.83773201950582,0.105371798176918,-17.4404541945871,4.06827958936497e-68,0.159178029697852,0.129475870429636,0.195693954822725
wealth_within_low_education,CHARLS,relapse,sesmiddle,0.191462766694858,0.0746505274026287,2.56478786361684,0.0103238902613702,1.21101974203297,1.04618240414295,1.40182898296308
wealth_within_low_education,CHARLS,relapse,seslow,0.139411255849006,0.0729683197544409,1.9105723733007,0.0560595574799536,1.14959678120076,0.996399845283418,1.32634781669525
wealth_within_low_education,CHARLS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.649570500021614,0.152101749314641,4.27063135663152,1.94920374208644e-05,1.91471828092408,1.42112821160087,2.57974337950481
wealth_within_low_education,CHARLS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.526388835481925,0.33121626355601,1.58926023085491,0.112001653319804,1.69280824869608,0.884444918853561,3.23999799848241
wealth_within_low_education,CHARLS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",0.676064545847947,0.494579047405214,1.36694942779094,0.171641157593104,1.96612489239256,0.745790621005813,5.18328735117671
wealth_within_low_education,CHARLS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",0.455802201347869,0.686269935922179,0.664173348545981,0.50657936910455,1.57743829873704,0.410948706877187,6.05504177207706
wealth_within_low_education,CHARLS,relapse,sex_factorfemale,0.369699640511693,0.0557217115970564,6.6347502600983,3.25052412754877e-11,1.44729983913301,1.29755936162419,1.61432061322609
wealth_within_low_education,CHARLS,relapse,period_factor3,-0.557887600686502,0.0739561741124064,-7.54348919994922,4.5756074682232e-14,0.572416960814354,0.495176159499172,0.661706285212404
wealth_within_low_education,CHARLS,relapse,period_factor4,-0.268940629940866,0.0704341788538026,-3.81832562425545,0.000134360504829683,0.764188624225228,0.665649768094165,0.877314590024216
wealth_within_low_education,CHARLS,death_pre,(Intercept),-24.5315675797638,1354.80750120991,-0.0181070503063024,0.985553453543378,2.2185824217652e-11,0,Inf
wealth_within_low_education,CHARLS,death_pre,sesmiddle,0.0755473589666181,0.174074637000235,0.433994062940462,0.664292752380385,1.07847430193709,0.766715915985802,1.51699840278292
wealth_within_low_education,CHARLS,death_pre,seslow,-0.0226230215881278,0.18433573071816,-0.122727273220389,0.902323066214604,0.977630960081835,0.68118520204297,1.40308728264217
wealth_within_low_education,CHARLS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.94622255577535,0.389655289601794,4.99472895072022,5.89184574611288e-07,7.00218718866868,3.26251440562346,15.0284778331227
wealth_within_low_education,CHARLS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.3767520993514,0.844337657689632,1.63057052686554,0.10298097237684,3.962012484579,0.757183455305244,20.7314922400565
wealth_within_low_education,CHARLS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.17884680296691,1.41631306238991,1.53839349563739,0.123952431649029,8.83611060451853,0.550390749530085,141.857127289922
wealth_within_low_education,CHARLS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.15417631943636,1.90646523332848,0.605401189205691,0.544912461073235,3.17141011254207,0.0755851428780083,133.066390020154
