cohort,phase,replicate,seed,exposure,status,error_message,unique_sampled_people,elapsed_seconds_replicate_exposure
ELSA,final,227,351227,education,valid,"",8958,3.72000000000003
ELSA,final,227,351227,wealth,valid,"",8958,8.04999999999996
ELSA,final,228,351228,education,valid,"",8976,4.02999999999997
ELSA,final,228,351228,wealth,valid,"",8976,8.19000000000006
ELSA,final,229,351229,education,valid,"",8996,4.1400000000001
ELSA,final,229,351229,wealth,valid,"",8996,8.27999999999997
ELSA,final,230,351230,education,valid,"",9008,3.62999999999988
ELSA,final,230,351230,wealth,valid,"",9008,7.38999999999987
ELSA,final,231,351231,education,valid,"",9018,3.52999999999997
ELSA,final,231,351231,wealth,valid,"",9018,7.16000000000008
ELSA,final,232,351232,education,valid,"",9003,3.50999999999999
ELSA,final,232,351232,wealth,valid,"",9003,7.05999999999995
ELSA,final,233,351233,education,valid,"",8954,3.67999999999984
ELSA,final,233,351233,wealth,valid,"",8954,7.46000000000004
ELSA,final,234,351234,education,valid,"",9027,3.50999999999999
ELSA,final,234,351234,wealth,valid,"",9027,7.5
ELSA,final,235,351235,education,valid,"",8926,3.54000000000019
ELSA,final,235,351235,wealth,valid,"",8926,7.20000000000005
ELSA,final,236,351236,education,valid,"",8962,3.54999999999995
ELSA,final,236,351236,wealth,valid,"",8962,7.68999999999983
ELSA,final,237,351237,education,valid,"",8969,3.73000000000002
ELSA,final,237,351237,wealth,valid,"",8969,7.27999999999997
ELSA,final,238,351238,education,valid,"",9020,3.59999999999991
ELSA,final,238,351238,wealth,valid,"",9020,7.17999999999984
ELSA,final,239,351239,education,valid,"",8989,3.5
ELSA,final,239,351239,wealth,valid,"",8989,7.19000000000006
ELSA,final,240,351240,education,valid,"",8980,3.68000000000006
ELSA,final,240,351240,wealth,valid,"",8980,7.47000000000003
ELSA,final,241,351241,education,valid,"",8977,3.56999999999994
ELSA,final,241,351241,wealth,valid,"",8977,7.25
ELSA,final,242,351242,education,valid,"",9003,3.75
ELSA,final,242,351242,wealth,valid,"",9003,7.3599999999999
ELSA,final,243,351243,education,valid,"",8940,3.53999999999996
ELSA,final,243,351243,wealth,valid,"",8940,7.32999999999993
ELSA,final,244,351244,education,valid,"",8988,3.64999999999986
ELSA,final,244,351244,wealth,valid,"",8988,7.33999999999992
ELSA,final,245,351245,education,valid,"",8991,3.55999999999995
ELSA,final,245,351245,wealth,valid,"",8991,7.25
ELSA,final,246,351246,education,valid,"",9004,3.59999999999991
ELSA,final,246,351246,wealth,valid,"",9004,7.25
ELSA,final,247,351247,education,valid,"",8965,3.77999999999997
ELSA,final,247,351247,wealth,valid,"",8965,7.97999999999979
ELSA,final,248,351248,education,valid,"",9036,3.77999999999997
ELSA,final,248,351248,wealth,valid,"",9036,7.55999999999995
ELSA,final,249,351249,education,valid,"",8946,3.80999999999995
ELSA,final,249,351249,wealth,valid,"",8946,7.57999999999993
ELSA,final,250,351250,education,valid,"",9063,3.80999999999995
ELSA,final,250,351250,wealth,valid,"",9063,7.63999999999987
ELSA,final,251,351251,education,valid,"",8975,3.72000000000003
ELSA,final,251,351251,wealth,valid,"",8975,7.55999999999995
ELSA,final,252,351252,education,valid,"",8948,3.80999999999995
ELSA,final,252,351252,wealth,valid,"",8948,7.56999999999994
ELSA,final,253,351253,education,valid,"",8961,3.74000000000001
ELSA,final,253,351253,wealth,valid,"",8961,7.68000000000006
ELSA,final,254,351254,education,valid,"",9004,3.70000000000005
ELSA,final,254,351254,wealth,valid,"",9004,7.42000000000007
ELSA,final,255,351255,education,valid,"",9047,3.77999999999997
ELSA,final,255,351255,wealth,valid,"",9047,7.52999999999997
ELSA,final,256,351256,education,valid,"",8981,3.67000000000007
ELSA,final,256,351256,wealth,valid,"",8981,7.47000000000003
ELSA,final,257,351257,education,valid,"",8981,3.8599999999999
ELSA,final,257,351257,wealth,valid,"",8981,7.6099999999999
ELSA,final,258,351258,education,valid,"",9050,3.75
ELSA,final,258,351258,wealth,valid,"",9050,7.68999999999983
ELSA,final,259,351259,education,valid,"",9032,3.72000000000003
ELSA,final,259,351259,wealth,valid,"",9032,7.54999999999996
ELSA,final,260,351260,education,valid,"",8941,3.8900000000001
ELSA,final,260,351260,wealth,valid,"",8941,7.62000000000012
ELSA,final,261,351261,education,valid,"",9067,3.75
ELSA,final,261,351261,wealth,valid,"",9067,7.56000000000017
ELSA,final,262,351262,education,valid,"",8979,3.67000000000007
ELSA,final,262,351262,wealth,valid,"",8979,7.75
ELSA,final,263,351263,education,valid,"",9002,3.77999999999997
ELSA,final,263,351263,wealth,valid,"",9002,7.53999999999996
ELSA,final,264,351264,education,valid,"",9002,3.65000000000009
ELSA,final,264,351264,wealth,valid,"",9002,7.62000000000012
ELSA,final,265,351265,education,valid,"",9066,4.1700000000003
ELSA,final,265,351265,wealth,valid,"",9066,8.50000000000023
ELSA,final,266,351266,education,valid,"",9036,4.25
ELSA,final,266,351266,wealth,valid,"",9036,8.61999999999989
ELSA,final,267,351267,education,valid,"",8980,4.30999999999995
ELSA,final,267,351267,wealth,valid,"",8980,8.67000000000007
ELSA,final,268,351268,education,valid,"",9014,4.24000000000024
ELSA,final,268,351268,wealth,valid,"",9014,8.61000000000013
ELSA,final,269,351269,education,valid,"",8958,4.19999999999982
ELSA,final,269,351269,wealth,valid,"",8958,8.50999999999976
ELSA,final,270,351270,education,valid,"",8939,4.28999999999996
ELSA,final,270,351270,wealth,valid,"",8939,8.62999999999965
ELSA,final,271,351271,education,valid,"",9017,4.13000000000011
ELSA,final,271,351271,wealth,valid,"",9017,8.42000000000007
ELSA,final,272,351272,education,valid,"",9028,4.16000000000031
ELSA,final,272,351272,wealth,valid,"",9028,8.46000000000004
ELSA,final,273,351273,education,valid,"",8974,4.13999999999987
ELSA,final,273,351273,wealth,valid,"",8974,8.4399999999996
ELSA,final,274,351274,education,valid,"",8984,4.13999999999987
ELSA,final,274,351274,wealth,valid,"",8984,8.54999999999973
ELSA,final,275,351275,education,valid,"",8980,4.19999999999982
ELSA,final,275,351275,wealth,valid,"",8980,8.41999999999962
ELSA,final,276,351276,education,valid,"",8992,4.36000000000013
ELSA,final,276,351276,wealth,valid,"",8992,8.64000000000033
ELSA,final,277,351277,education,valid,"",9053,4.34999999999991
ELSA,final,277,351277,wealth,valid,"",9053,8.76999999999998
ELSA,final,278,351278,education,valid,"",8974,4.19000000000005
ELSA,final,278,351278,wealth,valid,"",8974,8.51999999999998
ELSA,final,279,351279,education,valid,"",9051,4.15999999999985
ELSA,final,279,351279,wealth,valid,"",9051,8.47000000000026
ELSA,final,280,351280,education,valid,"",9040,4.29999999999973
ELSA,final,280,351280,wealth,valid,"",9040,8.54999999999973
ELSA,final,281,351281,education,valid,"",8956,4.17000000000007
ELSA,final,281,351281,wealth,valid,"",8956,8.71000000000004
ELSA,final,282,351282,education,valid,"",9043,4.41000000000031
ELSA,final,282,351282,wealth,valid,"",9043,8.67000000000007
ELSA,final,283,351283,education,valid,"",8979,4.32999999999993
ELSA,final,283,351283,wealth,valid,"",8979,8.69999999999982
ELSA,final,284,351284,education,valid,"",8983,4.21000000000004
ELSA,final,284,351284,wealth,valid,"",8983,8.50999999999976
ELSA,final,285,351285,education,valid,"",8973,4.07999999999993
ELSA,final,285,351285,wealth,valid,"",8973,8.32999999999993
ELSA,final,286,351286,education,valid,"",9039,4.13999999999987
ELSA,final,286,351286,wealth,valid,"",9039,8.44999999999982
ELSA,final,287,351287,education,valid,"",9007,4.11000000000013
ELSA,final,287,351287,wealth,valid,"",9007,8.5
ELSA,final,288,351288,education,valid,"",9014,3.98000000000002
ELSA,final,288,351288,wealth,valid,"",9014,8.20000000000027
ELSA,final,289,351289,education,valid,"",9067,4.21000000000004
ELSA,final,289,351289,wealth,valid,"",9067,8.4699999999998
ELSA,final,290,351290,education,valid,"",9051,4.25
ELSA,final,290,351290,wealth,valid,"",9051,8.5
ELSA,final,291,351291,education,valid,"",8964,4.17000000000007
ELSA,final,291,351291,wealth,valid,"",8964,8.48000000000002
ELSA,final,292,351292,education,valid,"",9032,4.16999999999962
ELSA,final,292,351292,wealth,valid,"",9032,8.36999999999989
ELSA,final,293,351293,education,valid,"",9006,4.17000000000007
ELSA,final,293,351293,wealth,valid,"",9006,8.38000000000011
ELSA,final,294,351294,education,valid,"",9004,4.17000000000007
ELSA,final,294,351294,wealth,valid,"",9004,8.40000000000009
ELSA,final,295,351295,education,valid,"",8986,4.44999999999982
ELSA,final,295,351295,wealth,valid,"",8986,8.73000000000002
ELSA,final,296,351296,education,valid,"",9019,4.37999999999965
ELSA,final,296,351296,wealth,valid,"",9019,8.66999999999962
ELSA,final,297,351297,education,valid,"",9044,4.25
ELSA,final,297,351297,wealth,valid,"",9044,8.48999999999978
ELSA,final,298,351298,education,valid,"",8929,4.21000000000004
ELSA,final,298,351298,wealth,valid,"",8929,8.57999999999993
ELSA,final,299,351299,education,valid,"",8996,4.23999999999978
ELSA,final,299,351299,wealth,valid,"",8996,8.57000000000016
ELSA,final,300,351300,education,valid,"",8995,4.34000000000015
ELSA,final,300,351300,wealth,valid,"",8995,8.73000000000002
ELSA,final,301,351301,education,valid,"",8994,4.25
ELSA,final,301,351301,wealth,valid,"",8994,8.5300000000002
ELSA,final,302,351302,education,valid,"",8982,4.28999999999996
ELSA,final,302,351302,wealth,valid,"",8982,8.53999999999996
ELSA,final,303,351303,education,valid,"",9011,4.25
ELSA,final,303,351303,wealth,valid,"",9011,8.63000000000011
ELSA,final,304,351304,education,valid,"",9017,4.27999999999975
ELSA,final,304,351304,wealth,valid,"",9017,8.61999999999989
ELSA,final,305,351305,education,valid,"",9037,4.21000000000004
ELSA,final,305,351305,wealth,valid,"",9037,8.46000000000004
ELSA,final,306,351306,education,valid,"",9043,4.17000000000007
ELSA,final,306,351306,wealth,valid,"",9043,8.51999999999998
ELSA,final,307,351307,education,valid,"",9047,4.22000000000025
ELSA,final,307,351307,wealth,valid,"",9047,8.58000000000038
ELSA,final,308,351308,education,valid,"",9028,4.23000000000002
ELSA,final,308,351308,wealth,valid,"",9028,8.44000000000006
ELSA,final,309,351309,education,valid,"",8988,4.01999999999998
ELSA,final,309,351309,wealth,valid,"",8988,8.19000000000006
ELSA,final,310,351310,education,valid,"",8992,4.16999999999962
ELSA,final,310,351310,wealth,valid,"",8992,8.35999999999967
ELSA,final,311,351311,education,valid,"",8957,4.07000000000016
ELSA,final,311,351311,wealth,valid,"",8957,8.07000000000016
ELSA,final,312,351312,education,valid,"",9045,4.17000000000007
ELSA,final,312,351312,wealth,valid,"",9045,8.40000000000009
ELSA,final,313,351313,education,valid,"",9025,4.32000000000016
ELSA,final,313,351313,wealth,valid,"",9025,8.63000000000011
ELSA,final,314,351314,education,valid,"",8927,4.40999999999985
ELSA,final,314,351314,wealth,valid,"",8927,8.62999999999965
ELSA,final,315,351315,education,valid,"",8932,4.19000000000005
ELSA,final,315,351315,wealth,valid,"",8932,8.48999999999978
ELSA,final,316,351316,education,valid,"",9025,4.26999999999998
ELSA,final,316,351316,wealth,valid,"",9025,8.69000000000006
ELSA,final,317,351317,education,valid,"",9038,4.19000000000005
ELSA,final,317,351317,wealth,valid,"",9038,8.56999999999971
ELSA,final,318,351318,education,valid,"",9032,4.27999999999975
ELSA,final,318,351318,wealth,valid,"",9032,8.59999999999991
ELSA,final,319,351319,education,valid,"",8979,4.19000000000005
ELSA,final,319,351319,wealth,valid,"",8979,8.4699999999998
ELSA,final,320,351320,education,valid,"",8943,4.13999999999987
ELSA,final,320,351320,wealth,valid,"",8943,8.5
ELSA,final,321,351321,education,valid,"",9009,4.27999999999975
ELSA,final,321,351321,wealth,valid,"",9009,8.57999999999993
ELSA,final,322,351322,education,valid,"",9063,4.13000000000011
ELSA,final,322,351322,wealth,valid,"",9063,8.26999999999998
ELSA,final,323,351323,education,valid,"",9000,4.28999999999996
ELSA,final,323,351323,wealth,valid,"",9000,8.57000000000016
ELSA,final,324,351324,education,valid,"",8968,4.2800000000002
ELSA,final,324,351324,wealth,valid,"",8968,8.57999999999993
ELSA,final,325,351325,education,valid,"",8974,4.13999999999987
ELSA,final,325,351325,wealth,valid,"",8974,8.4699999999998
ELSA,final,326,351326,education,valid,"",8914,4.2800000000002
ELSA,final,326,351326,wealth,valid,"",8914,8.5
ELSA,final,327,351327,education,valid,"",8978,4.23999999999978
ELSA,final,327,351327,wealth,valid,"",8978,8.46000000000004
ELSA,final,328,351328,education,valid,"",9020,4.30000000000018
ELSA,final,328,351328,wealth,valid,"",9020,8.63000000000011
ELSA,final,329,351329,education,valid,"",8935,4.26000000000022
ELSA,final,329,351329,wealth,valid,"",8935,8.65000000000009
ELSA,final,330,351330,education,valid,"",8959,4.19999999999982
ELSA,final,330,351330,wealth,valid,"",8959,8.5
ELSA,final,331,351331,education,valid,"",9025,4.27999999999975
ELSA,final,331,351331,wealth,valid,"",9025,8.5
ELSA,final,332,351332,education,valid,"",9029,4.25
ELSA,final,332,351332,wealth,valid,"",9029,8.48000000000002
ELSA,final,333,351333,education,valid,"",9027,4.28999999999996
ELSA,final,333,351333,wealth,valid,"",9027,8.63999999999987
ELSA,final,334,351334,education,valid,"",8955,4.19000000000005
ELSA,final,334,351334,wealth,valid,"",8955,8.51999999999998
ELSA,final,335,351335,education,valid,"",8975,4.19999999999982
ELSA,final,335,351335,wealth,valid,"",8975,8.54999999999973
ELSA,final,336,351336,education,valid,"",8983,4.21000000000004
ELSA,final,336,351336,wealth,valid,"",8983,8.71000000000004
ELSA,final,337,351337,education,valid,"",8998,4.19999999999982
ELSA,final,337,351337,wealth,valid,"",8998,8.5
ELSA,final,338,351338,education,valid,"",9000,4.40000000000009
ELSA,final,338,351338,wealth,valid,"",9000,8.73000000000002
ELSA,final,339,351339,education,valid,"",8964,4.38000000000011
ELSA,final,339,351339,wealth,valid,"",8964,8.7800000000002
ELSA,final,340,351340,education,valid,"",9038,4.32000000000016
ELSA,final,340,351340,wealth,valid,"",9038,8.63999999999987
ELSA,final,341,351341,education,valid,"",8972,4.32000000000016
ELSA,final,341,351341,wealth,valid,"",8972,8.48000000000002
ELSA,final,342,351342,education,valid,"",8987,4.09000000000015
ELSA,final,342,351342,wealth,valid,"",8987,8.32000000000016
ELSA,final,343,351343,education,valid,"",9008,4.19000000000005
ELSA,final,343,351343,wealth,valid,"",9008,8.5
ELSA,final,344,351344,education,valid,"",9002,4.05000000000018
ELSA,final,344,351344,wealth,valid,"",9002,8.16000000000031
ELSA,final,345,351345,education,valid,"",8974,3.98000000000002
ELSA,final,345,351345,wealth,valid,"",8974,7.75999999999976
ELSA,final,346,351346,education,valid,"",8937,3.75
ELSA,final,346,351346,wealth,valid,"",8937,7.58999999999969
ELSA,final,347,351347,education,valid,"",9001,3.73000000000002
ELSA,final,347,351347,wealth,valid,"",9001,7.59000000000015
ELSA,final,348,351348,education,valid,"",9016,3.75
ELSA,final,348,351348,wealth,valid,"",9016,7.7199999999998
ELSA,final,349,351349,education,valid,"",9038,3.76999999999998
ELSA,final,349,351349,wealth,valid,"",9038,7.55000000000018
ELSA,final,350,351350,education,valid,"",8992,3.84000000000015
ELSA,final,350,351350,wealth,valid,"",8992,7.61000000000013
ELSA,final,351,351351,education,valid,"",9018,3.75999999999976
ELSA,final,351,351351,wealth,valid,"",9018,7.67000000000007
ELSA,final,352,351352,education,valid,"",8970,3.80000000000018
ELSA,final,352,351352,wealth,valid,"",8970,7.55000000000018
ELSA,final,353,351353,education,valid,"",9000,3.73999999999978
ELSA,final,353,351353,wealth,valid,"",9000,7.5
ELSA,final,354,351354,education,valid,"",9017,3.92000000000007
ELSA,final,354,351354,wealth,valid,"",9017,8.01999999999998
ELSA,final,355,351355,education,valid,"",9005,3.72000000000025
ELSA,final,355,351355,wealth,valid,"",9005,7.46000000000004
ELSA,final,356,351356,education,valid,"",8983,3.73000000000002
ELSA,final,356,351356,wealth,valid,"",8983,7.67000000000007
ELSA,final,357,351357,education,valid,"",8926,3.69999999999982
ELSA,final,357,351357,wealth,valid,"",8926,7.46000000000004
ELSA,final,358,351358,education,valid,"",8930,3.76000000000022
ELSA,final,358,351358,wealth,valid,"",8930,7.64000000000033
ELSA,final,359,351359,education,valid,"",8978,3.65000000000009
ELSA,final,359,351359,wealth,valid,"",8978,7.48999999999978
ELSA,final,360,351360,education,valid,"",9018,3.75
ELSA,final,360,351360,wealth,valid,"",9018,7.55000000000018
ELSA,final,361,351361,education,valid,"",8985,4
ELSA,final,361,351361,wealth,valid,"",8985,7.75
ELSA,final,362,351362,education,valid,"",8977,3.72000000000025
ELSA,final,362,351362,wealth,valid,"",8977,7.47000000000026
ELSA,final,363,351363,education,valid,"",9030,3.92000000000007
ELSA,final,363,351363,wealth,valid,"",9030,7.94000000000006
ELSA,final,364,351364,education,valid,"",9010,3.67000000000007
ELSA,final,364,351364,wealth,valid,"",9010,7.57999999999993
ELSA,final,365,351365,education,valid,"",9003,3.85999999999967
ELSA,final,365,351365,wealth,valid,"",9003,8.39999999999964
ELSA,final,366,351366,education,valid,"",8976,4.25
ELSA,final,366,351366,wealth,valid,"",8976,8.56999999999971
ELSA,final,367,351367,education,valid,"",8944,4.20000000000027
ELSA,final,367,351367,wealth,valid,"",8944,8.59000000000015
ELSA,final,368,351368,education,valid,"",8979,3.73000000000002
ELSA,final,368,351368,wealth,valid,"",8979,7.52999999999975
ELSA,final,369,351369,education,valid,"",9043,3.72000000000025
ELSA,final,369,351369,wealth,valid,"",9043,7.58000000000038
ELSA,final,370,351370,education,valid,"",8983,3.84000000000015
ELSA,final,370,351370,wealth,valid,"",8983,7.76000000000022
ELSA,final,371,351371,education,valid,"",8945,3.65000000000009
ELSA,final,371,351371,wealth,valid,"",8945,7.44000000000006
ELSA,final,372,351372,education,valid,"",8934,4.34000000000015
ELSA,final,372,351372,wealth,valid,"",8934,8.05000000000018
ELSA,final,373,351373,education,valid,"",8994,3.69000000000005
ELSA,final,373,351373,wealth,valid,"",8994,7.42000000000007
ELSA,final,374,351374,education,valid,"",8964,3.80999999999995
ELSA,final,374,351374,wealth,valid,"",8964,8.15999999999985
ELSA,final,375,351375,education,valid,"",8953,3.70000000000027
ELSA,final,375,351375,wealth,valid,"",8953,7.51999999999998
ELSA,final,376,351376,education,valid,"",8964,3.76999999999998
ELSA,final,376,351376,wealth,valid,"",8964,7.61000000000013
ELSA,final,377,351377,education,valid,"",9072,3.75999999999976
ELSA,final,377,351377,wealth,valid,"",9072,7.71000000000004
ELSA,final,378,351378,education,valid,"",9004,3.76000000000022
ELSA,final,378,351378,wealth,valid,"",9004,7.62000000000035
ELSA,final,379,351379,education,valid,"",8944,3.67000000000007
ELSA,final,379,351379,wealth,valid,"",8944,7.48000000000002
ELSA,final,380,351380,education,valid,"",9011,3.88999999999987
ELSA,final,380,351380,wealth,valid,"",9011,7.63999999999987
ELSA,final,381,351381,education,valid,"",9015,3.75999999999976
ELSA,final,381,351381,wealth,valid,"",9015,7.63999999999987
ELSA,final,382,351382,education,valid,"",8898,3.7800000000002
ELSA,final,382,351382,wealth,valid,"",8898,7.5600000000004
ELSA,final,383,351383,education,valid,"",9020,3.82999999999993
ELSA,final,383,351383,wealth,valid,"",9020,7.51999999999998
ELSA,final,384,351384,education,valid,"",8997,3.7199999999998
ELSA,final,384,351384,wealth,valid,"",8997,7.57999999999993
ELSA,final,385,351385,education,valid,"",9041,3.71000000000004
ELSA,final,385,351385,wealth,valid,"",9041,7.40000000000009
ELSA,final,386,351386,education,valid,"",9002,3.71000000000004
ELSA,final,386,351386,wealth,valid,"",9002,7.50999999999976
ELSA,final,387,351387,education,valid,"",8916,3.71000000000004
ELSA,final,387,351387,wealth,valid,"",8916,7.46000000000004
ELSA,final,388,351388,education,valid,"",9019,3.69000000000005
ELSA,final,388,351388,wealth,valid,"",9019,7.5
ELSA,final,389,351389,education,valid,"",8958,3.73999999999978
ELSA,final,389,351389,wealth,valid,"",8958,7.5
ELSA,final,390,351390,education,valid,"",8933,4.56999999999971
ELSA,final,390,351390,wealth,valid,"",8933,9.03999999999996
ELSA,final,391,351391,education,valid,"",8991,4.5300000000002
ELSA,final,391,351391,wealth,valid,"",8991,8.76000000000022
ELSA,final,392,351392,education,valid,"",8934,4.17999999999984
ELSA,final,392,351392,wealth,valid,"",8934,8.09999999999991
ELSA,final,393,351393,education,valid,"",8935,3.69000000000005
ELSA,final,393,351393,wealth,valid,"",8935,7.67000000000007
ELSA,final,394,351394,education,valid,"",8967,3.77999999999975
ELSA,final,394,351394,wealth,valid,"",8967,7.55999999999995
ELSA,final,395,351395,education,valid,"",8966,3.65999999999985
ELSA,final,395,351395,wealth,valid,"",8966,7.55000000000018
ELSA,final,396,351396,education,valid,"",9020,3.73000000000002
ELSA,final,396,351396,wealth,valid,"",9020,7.52999999999975
ELSA,final,397,351397,education,valid,"",8939,3.73000000000002
ELSA,final,397,351397,wealth,valid,"",8939,7.57999999999993
ELSA,final,398,351398,education,valid,"",9046,3.7199999999998
ELSA,final,398,351398,wealth,valid,"",9046,7.48999999999978
ELSA,final,399,351399,education,valid,"",9001,3.78999999999996
ELSA,final,399,351399,wealth,valid,"",9001,7.68000000000029
ELSA,final,400,351400,education,valid,"",9012,3.70000000000027
ELSA,final,400,351400,wealth,valid,"",9012,7.5300000000002
ELSA,final,401,351401,education,valid,"",8988,3.80999999999995
ELSA,final,401,351401,wealth,valid,"",8988,7.55999999999995
ELSA,final,402,351402,education,valid,"",8955,3.69000000000005
ELSA,final,402,351402,wealth,valid,"",8955,7.57999999999993
ELSA,final,403,351403,education,valid,"",8943,3.66999999999962
ELSA,final,403,351403,wealth,valid,"",8943,7.44999999999982
ELSA,final,404,351404,education,valid,"",8934,3.77999999999975
ELSA,final,404,351404,wealth,valid,"",8934,7.48000000000002
ELSA,final,405,351405,education,valid,"",9003,4
ELSA,final,405,351405,wealth,valid,"",9003,7.76000000000022
ELSA,final,406,351406,education,valid,"",8998,3.74000000000024
ELSA,final,406,351406,wealth,valid,"",8998,7.55999999999995
ELSA,final,407,351407,education,valid,"",8957,3.82999999999993
ELSA,final,407,351407,wealth,valid,"",8957,7.62999999999965
ELSA,final,408,351408,education,valid,"",9021,3.71000000000004
ELSA,final,408,351408,wealth,valid,"",9021,7.53999999999996
ELSA,final,409,351409,education,valid,"",8975,3.86000000000013
ELSA,final,409,351409,wealth,valid,"",8975,7.61999999999989
ELSA,final,410,351410,education,valid,"",9047,3.6899999999996
ELSA,final,410,351410,wealth,valid,"",9047,7.51999999999998
ELSA,final,411,351411,education,valid,"",8963,3.78999999999996
ELSA,final,411,351411,wealth,valid,"",8963,7.59000000000015
ELSA,final,412,351412,education,valid,"",8966,3.70000000000027
ELSA,final,412,351412,wealth,valid,"",8966,7.48000000000002
ELSA,final,413,351413,education,valid,"",9025,3.65000000000009
ELSA,final,413,351413,wealth,valid,"",9025,7.42999999999984
ELSA,final,414,351414,education,valid,"",8956,3.73999999999978
ELSA,final,414,351414,wealth,valid,"",8956,7.67999999999984
ELSA,final,415,351415,education,valid,"",9013,3.7199999999998
ELSA,final,415,351415,wealth,valid,"",9013,7.53999999999996
ELSA,final,416,351416,education,valid,"",9015,3.84000000000015
ELSA,final,416,351416,wealth,valid,"",9015,7.63000000000011
ELSA,final,417,351417,education,valid,"",9064,3.74000000000024
ELSA,final,417,351417,wealth,valid,"",9064,7.57999999999993
ELSA,final,418,351418,education,valid,"",9015,3.67000000000007
ELSA,final,418,351418,wealth,valid,"",9015,7.48000000000002
ELSA,final,419,351419,education,valid,"",8971,3.73000000000002
ELSA,final,419,351419,wealth,valid,"",8971,7.41000000000031
ELSA,final,420,351420,education,valid,"",8979,3.76999999999998
ELSA,final,420,351420,wealth,valid,"",8979,7.55999999999995
ELSA,final,421,351421,education,valid,"",9013,3.82000000000016
ELSA,final,421,351421,wealth,valid,"",9013,7.63000000000011
ELSA,final,422,351422,education,valid,"",8926,3.83999999999969
ELSA,final,422,351422,wealth,valid,"",8926,7.67999999999984
ELSA,final,423,351423,education,valid,"",9025,3.73000000000002
ELSA,final,423,351423,wealth,valid,"",9025,7.55999999999995
ELSA,final,424,351424,education,valid,"",8946,3.86000000000013
ELSA,final,424,351424,wealth,valid,"",8946,7.67000000000007
ELSA,final,425,351425,education,valid,"",8986,3.76999999999998
ELSA,final,425,351425,wealth,valid,"",8986,7.64000000000033
ELSA,final,426,351426,education,valid,"",9005,3.73000000000002
ELSA,final,426,351426,wealth,valid,"",9005,7.57999999999993
ELSA,final,427,351427,education,valid,"",9035,3.75
ELSA,final,427,351427,wealth,valid,"",9035,7.60000000000036
ELSA,final,428,351428,education,valid,"",9041,3.76999999999998
ELSA,final,428,351428,wealth,valid,"",9041,7.61000000000013
ELSA,final,429,351429,education,valid,"",8978,3.77999999999975
ELSA,final,429,351429,wealth,valid,"",8978,7.61000000000013
ELSA,final,430,351430,education,valid,"",8945,3.69000000000005
ELSA,final,430,351430,wealth,valid,"",8945,7.51999999999998
ELSA,final,431,351431,education,valid,"",8986,3.76000000000022
ELSA,final,431,351431,wealth,valid,"",8986,7.59000000000015
ELSA,final,432,351432,education,valid,"",9038,3.80000000000018
ELSA,final,432,351432,wealth,valid,"",9038,7.63000000000011
ELSA,final,433,351433,education,valid,"",9054,3.75
ELSA,final,433,351433,wealth,valid,"",9054,7.61000000000013
ELSA,final,434,351434,education,valid,"",8979,3.82000000000016
ELSA,final,434,351434,wealth,valid,"",8979,7.72000000000026
ELSA,final,435,351435,education,valid,"",8969,3.73000000000002
ELSA,final,435,351435,wealth,valid,"",8969,7.62000000000035
ELSA,final,436,351436,education,valid,"",8973,3.80999999999995
ELSA,final,436,351436,wealth,valid,"",8973,7.7199999999998
ELSA,final,437,351437,education,valid,"",8988,3.80999999999995
ELSA,final,437,351437,wealth,valid,"",8988,7.73000000000002
ELSA,final,438,351438,education,valid,"",9006,3.80999999999995
ELSA,final,438,351438,wealth,valid,"",9006,7.75
ELSA,final,439,351439,education,valid,"",8969,3.90999999999985
ELSA,final,439,351439,wealth,valid,"",8969,7.73999999999978
ELSA,final,440,351440,education,valid,"",8938,3.82999999999993
ELSA,final,440,351440,wealth,valid,"",8938,7.63999999999987
ELSA,final,441,351441,education,valid,"",8957,3.80000000000018
ELSA,final,441,351441,wealth,valid,"",8957,7.92000000000007
ELSA,final,442,351442,education,valid,"",8967,3.86999999999989
ELSA,final,442,351442,wealth,valid,"",8967,7.71000000000004
ELSA,final,443,351443,education,valid,"",9023,3.83000000000038
ELSA,final,443,351443,wealth,valid,"",9023,7.67000000000007
ELSA,final,444,351444,education,valid,"",9027,3.81999999999971
ELSA,final,444,351444,wealth,valid,"",9027,7.62999999999965
ELSA,final,445,351445,education,valid,"",8947,3.88999999999987
ELSA,final,445,351445,wealth,valid,"",8947,7.78999999999996
ELSA,final,446,351446,education,valid,"",9030,3.75
ELSA,final,446,351446,wealth,valid,"",9030,7.61999999999989
ELSA,final,447,351447,education,valid,"",8996,3.71000000000004
ELSA,final,447,351447,wealth,valid,"",8996,7.57000000000016
ELSA,final,448,351448,education,valid,"",8970,3.71000000000004
ELSA,final,448,351448,wealth,valid,"",8970,7.57000000000016
ELSA,final,449,351449,education,valid,"",9010,3.73999999999978
ELSA,final,449,351449,wealth,valid,"",9010,7.53999999999996
ELSA,final,450,351450,education,valid,"",8997,3.70000000000027
ELSA,final,450,351450,wealth,valid,"",8997,7.49000000000024
ELSA,final,451,351451,education,valid,"",8994,3.63999999999987
ELSA,final,451,351451,wealth,valid,"",8994,7.7199999999998
ELSA,final,452,351452,education,valid,"",9040,3.69000000000005
ELSA,final,452,351452,wealth,valid,"",9040,7.44000000000006
ELSA,final,453,351453,education,valid,"",8998,3.75
ELSA,final,453,351453,wealth,valid,"",8998,7.51000000000022
ELSA,final,454,351454,education,valid,"",8916,3.61999999999989
