cohort,phase,replicate,seed,exposure,high_tle,low_tle,gap_tle,high_dfle,low_dfle,gap_dfle,high_disabled,low_disabled,gap_disabled,high_residual_age100,low_residual_age100,contribution_onset,contribution_recovery,contribution_relapse,contribution_post_disability_mortality,contribution_pre_disability_mortality,recovery_relapse_contribution,recovery_relapse_percent,closure_error
CHARLS,final,30,151030,education,23.8593803657655,22.7114787750591,-1.14790159070645,17.2725511333653,13.1983934703341,-4.07415766303124,6.5868292324002,9.51308530472498,2.92625607232478,0.0285947438386367,0.0258710366907381,-1.8191293327045,-2.02967067142036,-0.110890654625822,0.107456285185435,-0.221923289465991,-2.14056132604618,52.539972752394,-3.5527136788005e-15
CHARLS,final,30,151030,wealth,29.0076445224205,26.3673410398615,-2.64030348255893,17.161572206208,13.7189107123525,-3.44266149385549,11.8460723162125,12.648430327509,0.802358011296555,0.171480062736613,0.0931633562787021,-2.14348052346914,-0.896642934834507,-0.0372356271470161,-0.298154181251904,-0.0671482271529166,-0.933878561981523,27.1266449997574,8.88178419700125e-16
CHARLS,final,31,151031,education,27.7596711113212,22.6092268765419,-5.1504442347793,20.5889500660931,13.5124785003453,-7.07647156574779,7.17072104522812,9.09674837619662,1.9260273309685,0.155019157023211,0.0312997927663841,-3.0890830719091,-1.55791268305494,-0.650488344471327,-0.880792889528514,-0.898194576783917,-2.20840102752626,31.20765775723,-8.88178419700125e-16
CHARLS,final,31,151031,wealth,30.1654965293387,25.9561448275048,-4.20935170183388,18.4007044542801,14.378475742739,-4.02222871154117,11.7647920750586,11.5776690847659,-0.187122990292705,0.303513052896958,0.121652342963093,-1.69953329820495,-1.16726881856058,-0.0592050798320361,-0.900977558146252,-0.195243956797362,-1.22647389839261,30.492395792249,1.77635683940025e-15
CHARLS,final,32,151032,education,24.7490085229019,23.109192580337,-1.63981594256489,18.2995915492109,13.6261845888711,-4.67340696033982,6.449416973691,9.48300799146593,3.03359101777492,0.0503906755972361,0.0370042975497763,-3.06839585665423,-0.671935049345172,-0.462784798286554,0.0617415496902121,-0.532032805744073,-1.13471984763173,24.2803560071134,0
CHARLS,final,32,151032,wealth,29.404765877888,26.7389857770831,-2.66578010080496,17.8742989575935,14.5535597828105,-3.32073917478298,11.5304669202945,12.1854259942725,0.654959073978025,0.253430693541262,0.142477868361687,-1.87801830431773,-0.654923500064545,-0.214152090500034,-0.524734154757718,-0.0489111251429524,-0.869075590564579,26.1711487961525,-1.77635683940025e-15
CHARLS,final,33,151033,education,24.2598778901983,23.2297081352351,-1.03016975496321,17.4787664809186,13.4855316453943,-3.99323483552434,6.78111140927973,9.74417648984085,2.96306508056112,0.099851380690046,0.0660983027586875,-2.45181920754782,-1.14782942863027,-0.44856826484416,-0.200431554746166,0.255413620244086,-1.59639769347443,39.9775560223173,1.77635683940025e-15
CHARLS,final,33,151033,wealth,29.2800697209839,27.5280002231896,-1.75206949779436,17.9366774998244,14.377998642476,-3.55867885734844,11.3433922211595,13.1500015807136,1.80660935955409,0.333715030000213,0.248839044938635,-2.31922202059687,-0.734382065908669,-0.320518330265543,-0.262088506318668,0.0775320657413061,-1.05490039617421,29.6430343523668,0
CHARLS,final,34,151034,education,26.331746870975,22.6624360290415,-3.66931084193348,20.9709143560661,13.3938538210784,-7.5770605349877,5.3608325149089,9.26858220796312,3.90774969305422,0.0751571604726078,0.0131714317305223,-4.61563404907738,-1.18931254740041,-0.579105196800976,-0.276321024249426,-0.916687717459502,-1.76841774420139,23.3391001171968,1.77635683940025e-15
CHARLS,final,34,151034,wealth,29.2204914532806,25.8176381649873,-3.40285328829335,18.5191019502803,14.0866489599619,-4.43245299031844,10.7013895030003,11.7309892050254,1.02959970202508,0.181126325293468,0.0676024277796077,-2.17700448113087,-1.10468704078486,-0.44485862245566,-0.631645649829902,-0.0742571961171448,-1.54954566324052,34.9590997721827,-1.77635683940025e-15
CHARLS,final,35,151035,education,28.3520759279357,23.3152394480789,-5.03683647985682,22.0957176111167,13.4519000878879,-8.64381752322882,6.25635831681898,9.86333936019098,3.606981043372,0.232051775902403,0.0843611628135101,-5.28021342367799,-0.579430905221771,-1.04082601552706,-0.459973540288403,-1.2833736385136,-1.62025692074883,18.7446914097233,-3.5527136788005e-15
CHARLS,final,35,151035,wealth,30.6449135008601,27.6612712148165,-2.98364228604363,18.3433422805895,14.2755453007985,-4.06779697979096,12.3015712202706,13.3857259140179,1.08415469374733,0.43126386246045,0.288869306297481,-2.47723093558915,-0.904649297892279,-0.201759000993345,-0.489470350266654,0.00531260495046831,-1.10640829888562,27.1992015428086,0
CHARLS,final,36,151036,education,26.0098710846344,23.1605827294288,-2.84928835520563,20.178194379182,13.2821140397756,-6.89608033940646,5.83167670545237,9.87846868965319,4.04679198420083,0.103686764227608,0.0509511513590597,-2.71799977262276,-0.355558505782198,-2.79960839726145,-0.385500497847003,-0.637413165893052,-3.15516690304365,45.7530473508842,-2.66453525910038e-15
CHARLS,final,36,151036,wealth,31.4719638121061,27.6267953403349,-3.84516847177123,18.5729743254024,14.0617451845784,-4.511229140824,12.8989894867037,13.5650501557565,0.666060669052769,0.501552930984716,0.326196290153458,-2.76181607600204,-0.5822377617364,-0.366641713975136,-0.723524212439505,-0.0770093766709179,-0.948879475711536,21.0337237611082,0
