cohort,phase,replicate,seed,exposure,high_tle,low_tle,gap_tle,high_dfle,low_dfle,gap_dfle,high_disabled,low_disabled,gap_disabled,high_residual_age100,low_residual_age100,contribution_onset,contribution_recovery,contribution_relapse,contribution_post_disability_mortality,contribution_pre_disability_mortality,recovery_relapse_contribution,recovery_relapse_percent,closure_error
MHAS,final,18,451018,wealth,23.4656046111827,22.0132345993516,-1.45237001183111,17.0066666160293,15.1026941320228,-1.90397248400651,6.45893799515347,6.91054046732887,0.451602472175398,0.050137911802102,0.0313988012330778,-1.3364928630929,-0.221463598486545,0.0578045375948441,-0.0946657303081663,-0.309154829713745,-0.1636590608917,8.59566313412861,-1.77635683940025e-15
MHAS,final,19,451019,education,24.672594481061,23.4252605251851,-1.24733395587593,18.7370125114654,15.681211769414,-3.05580074205138,5.93558196959556,7.74404875577102,1.80846678617545,0.0995427255354725,0.0940492829481539,-2.38542450082065,-0.555508346268978,0.29574561476613,-0.058727817922394,-0.351885691805487,-0.259762731502848,8.5006436423753,-4.44089209850063e-16
MHAS,final,19,451019,wealth,24.1135732839266,22.7095372400136,-1.40403604391294,16.0925569695907,15.7741591644845,-0.318397805106173,8.02101631433587,6.93537807552911,-1.08563823880677,0.109160990536194,0.0771299265751997,-0.877684546276113,0.357256110188281,0.752443023432278,-0.265318331955127,-0.285094060495494,1.10969913362056,-348.525999810369,-8.32667268468867e-16
MHAS,final,20,451020,education,23.9581743280627,22.6870259161116,-1.27114841195111,19.6885743967071,16.5117384104612,-3.17683598624583,4.26959993135567,6.17528750565039,1.90568757429472,0.0524295710606297,0.0395482445145062,-2.62179488166828,-0.0977588618191348,-0.326019805339517,-0.0794121306449192,-0.0518503067739841,-0.423778667158652,13.3396457668388,-4.44089209850063e-16
MHAS,final,20,451020,wealth,24.0343196468838,21.4332383349499,-2.60108131193388,17.69140750041,15.9584565945718,-1.73295090583818,6.34291214647385,5.47478174037815,-0.868130406095697,0.0568215719539542,0.0291611758110731,-0.826246171293993,0.251567150824748,0.293762569081802,-0.163235034940781,-1.28879941950996,0.545329719906551,-31.4682728789013,-2.66453525910038e-15
MHAS,final,21,451021,education,24.0582844650969,23.3521353937193,-0.706149071377549,17.8494392281329,16.189652325241,-1.65978690289186,6.20884523696396,7.16248306847827,0.953637831514305,0.0695088305533598,0.0700307187422308,-1.53943613554334,0.167724345004051,0.0182489867046295,0.0616320511980397,-0.367956150255238,0.18597333170868,-11.2046511142278,1.11022302462516e-15
MHAS,final,21,451021,wealth,23.7675578451441,22.6140661980074,-1.15349164713666,17.2049121534745,15.7912191487516,-1.41369300472287,6.56264569166961,6.82284704925583,0.260201357586212,0.0709452281616262,0.0587085519101369,-1.72375489958574,0.184934363224435,0.487279903579977,-0.0550107148527888,-0.307141657088759,0.672214266804412,-47.5502294033199,8.88178419700125e-16
MHAS,final,22,451022,education,23.8042523491385,23.451712861558,-0.352539487580465,18.4300598811716,16.162584913489,-2.26747496768266,5.37419246796684,7.28912794806904,1.9149354801022,0.0749499470607453,0.0450366094060039,-1.20850891636799,-0.287914574945984,-1.13387933550332,-0.22973608176004,0.592563940894678,-1.4217939104493,62.7038415291687,-8.88178419700125e-16
MHAS,final,22,451022,wealth,25.101005161983,21.9736123352887,-3.1273928266943,17.4402963410294,15.1824053788542,-2.25789096217522,7.66070882095352,6.79120695643444,-0.86950186451908,0.0730307916004206,0.0261816011572977,-1.29074539966888,0.0759806591565093,0.198187980225119,-0.380205053631643,-0.861109148256332,0.274168639381628,-12.1426873119461,0
MHAS,final,23,451023,education,23.9931753240572,22.7457425420872,-1.24743278197002,19.291506323635,15.592860447543,-3.69864587609199,4.70166900042221,7.15288209454418,2.45121309412198,0.0727570565053693,0.0563778493960211,-2.92762019949762,-0.0622756440235793,0.0142080132138089,0.19022378019351,-0.913181825978109,-0.0480676308097704,1.29960078418102,1.77635683940025e-15
MHAS,final,23,451023,wealth,24.0887507780318,21.2795653115683,-2.8091854664635,17.1779242109546,14.8978114411704,-2.28011276978425,6.91082656707713,6.38175387039789,-0.529072696679245,0.0651457807645083,0.0305249541998629,-0.921303352219996,0.103431314733986,-0.0554472538874111,-0.144150770310573,-1.26264270810026,0.0479840608465745,-2.10445998471886,-2.22044604925031e-15
MHAS,final,24,451024,education,26.2923829996133,23.071343946609,-3.22103905300435,20.319942343393,15.5960537341984,-4.72388860919456,5.97244065622036,7.47529021241056,1.50284955619021,0.158867722104959,0.0759878230512165,-2.28232665836145,-0.898548024549445,-0.596814944769642,-0.396543348947691,-0.549655632566334,-1.49536296931909,31.6553393407397,8.88178419700125e-16
MHAS,final,24,451024,wealth,23.2921768453587,23.1176713180728,-0.174505527285838,16.1474367885776,15.1647098837923,-0.982726904785277,7.1447400567811,7.95296143428054,0.808221377499439,0.0710115203529335,0.0843496587715173,-0.748178680786646,-0.115813827981752,0.105900307459071,0.127584616545243,-0.352219320021193,-0.00991352052268073,1.00877674910578,-3.33066907387547e-16
MHAS,final,25,451025,education,22.338469897989,22.7060722962792,0.367602398290188,18.7274562872427,16.1014765006579,-2.62597978658487,3.6110136107463,6.60459579562136,2.99358218487506,0.0540270040434196,0.0653091682771386,-3.01725260711873,-0.561418521705353,-0.0626238185282978,0.027409020067758,0.987906140699757,-0.624042340233651,23.7641715073987,4.44089209850063e-15
MHAS,final,25,451025,wealth,24.6089647401713,21.6763348689154,-2.93262987125587,18.1029054280141,15.2145181188312,-2.88838730918291,6.50605931215723,6.46181675008427,-0.0442425620729603,0.109564740362668,0.0437921778866469,-1.7577456289632,-0.205656535263826,-0.152202839313651,-0.381409444476288,-0.391372861165953,-0.357859374577478,12.3895910164039,-1.33226762955019e-15
MHAS,final,26,451026,education,24.102208900352,23.3621043734607,-0.740104526891276,20.0440853509659,16.2122957454282,-3.83178960553773,4.05812354938608,7.14980862803253,3.09168507864645,0.0828293055145304,0.110189030216564,-3.30408217760544,-0.413259412382632,0.00215628410237638,0.106875867585931,-0.223480167237959,-0.411103128280256,10.7287500254744,5.32907051820075e-15
MHAS,final,26,451026,wealth,24.7762128274337,22.0126224397537,-2.76359038768006,17.7444071993396,15.6703055249112,-2.07410167442838,7.03180562809412,6.34231691484244,-0.689488713251683,0.126328233989101,0.0909411266566861,-1.41520874472749,0.101938431490912,0.693316450837391,-0.115667646775079,-1.33848016525412,0.795254882328304,-38.342135881428,-2.22044604925031e-15
MHAS,final,27,451027,education,28.0561956307993,23.0825373856576,-4.97365824514169,22.0122024525113,15.8517369437328,-6.16046550877842,6.04399317828805,7.23080044192478,1.18680726363673,0.235093433245964,0.0921845181402932,-3.94673383737117,-0.149441568995755,-0.15104074962958,-0.405487881380458,-1.50776147140146,-0.300482318625335,4.87759112030024,-2.66453525910038e-15
MHAS,final,27,451027,wealth,25.365777421024,22.079579326324,-3.2861980947,17.5998440555926,15.2475514538804,-2.3522926017122,7.76593336543135,6.83202787244355,-0.933905492987803,0.135901252155173,0.0642268501141628,-1.67537283918863,-0.10092497853939,0.683115818556676,-0.326258330645786,-0.932852271895072,0.582190840017286,-24.7499328779727,-1.77635683940025e-15
