cohort,phase,replicate,seed,exposure,status,error_message,unique_sampled_people,elapsed_seconds_replicate_exposure
MHAS,final,228,451228,education,valid,"",9615,3.35000000000014
MHAS,final,228,451228,wealth,valid,"",9615,6.69000000000006
MHAS,final,229,451229,education,valid,"",9604,3.25999999999999
MHAS,final,229,451229,wealth,valid,"",9604,6.5
MHAS,final,230,451230,education,valid,"",9608,3.25
MHAS,final,230,451230,wealth,valid,"",9608,6.47000000000003
MHAS,final,231,451231,education,valid,"",9627,3.23000000000002
MHAS,final,231,451231,wealth,valid,"",9627,6.52999999999997
MHAS,final,232,451232,education,valid,"",9632,3.42000000000007
MHAS,final,232,451232,wealth,valid,"",9632,6.72000000000003
MHAS,final,233,451233,education,valid,"",9516,3.19000000000005
MHAS,final,233,451233,wealth,valid,"",9516,6.55999999999995
MHAS,final,234,451234,education,valid,"",9615,3.3900000000001
MHAS,final,234,451234,wealth,valid,"",9615,6.67000000000007
MHAS,final,235,451235,education,valid,"",9584,3.34000000000015
MHAS,final,235,451235,wealth,valid,"",9584,7.1400000000001
MHAS,final,236,451236,education,valid,"",9568,3.2199999999998
MHAS,final,236,451236,wealth,valid,"",9568,6.50999999999999
MHAS,final,237,451237,education,valid,"",9601,3.27999999999997
MHAS,final,237,451237,wealth,valid,"",9601,6.90000000000009
MHAS,final,238,451238,education,valid,"",9573,3.25
MHAS,final,238,451238,wealth,valid,"",9573,6.52999999999997
MHAS,final,239,451239,education,valid,"",9585,3.27999999999997
MHAS,final,239,451239,wealth,valid,"",9585,6.66999999999985
MHAS,final,240,451240,education,valid,"",9607,3.20000000000005
MHAS,final,240,451240,wealth,valid,"",9607,6.5
MHAS,final,241,451241,education,valid,"",9606,3.36999999999989
MHAS,final,241,451241,wealth,valid,"",9606,6.64999999999986
MHAS,final,242,451242,education,valid,"",9569,3.22000000000003
MHAS,final,242,451242,wealth,valid,"",9569,6.57999999999993
MHAS,final,243,451243,education,failed,nonconvergent/nonfinite model,9621,2.17000000000007
MHAS,final,243,451243,wealth,failed,nonconvergent/nonfinite model,9621,4.33000000000015
MHAS,final,244,451244,education,valid,"",9569,3.46000000000004
MHAS,final,244,451244,wealth,valid,"",9569,6.75
MHAS,final,245,451245,education,valid,"",9624,3.18999999999983
MHAS,final,245,451245,wealth,valid,"",9624,6.42999999999984
MHAS,final,246,451246,education,valid,"",9520,3.44000000000005
MHAS,final,246,451246,wealth,valid,"",9520,6.67000000000007
MHAS,final,247,451247,education,valid,"",9524,3.24000000000001
MHAS,final,247,451247,wealth,valid,"",9524,6.74000000000001
MHAS,final,248,451248,education,valid,"",9562,3.34999999999991
MHAS,final,248,451248,wealth,valid,"",9562,6.62999999999988
MHAS,final,249,451249,education,valid,"",9631,3.25999999999999
MHAS,final,249,451249,wealth,valid,"",9631,6.75
MHAS,final,250,451250,education,valid,"",9558,3.17000000000007
MHAS,final,250,451250,wealth,valid,"",9558,6.43000000000006
MHAS,final,251,451251,education,valid,"",9578,3.2800000000002
MHAS,final,251,451251,wealth,valid,"",9578,7.06000000000017
MHAS,final,252,451252,education,valid,"",9582,3.90000000000009
MHAS,final,252,451252,wealth,valid,"",9582,7.60000000000014
MHAS,final,253,451253,education,valid,"",9600,3.77999999999997
MHAS,final,253,451253,wealth,valid,"",9600,7.47000000000003
MHAS,final,254,451254,education,valid,"",9569,3.75
MHAS,final,254,451254,wealth,valid,"",9569,7.1099999999999
MHAS,final,255,451255,education,valid,"",9544,3.34999999999991
MHAS,final,255,451255,wealth,valid,"",9544,6.55999999999995
MHAS,final,256,451256,education,valid,"",9599,3.17000000000007
MHAS,final,256,451256,wealth,valid,"",9599,6.3900000000001
MHAS,final,257,451257,education,valid,"",9550,3.2800000000002
MHAS,final,257,451257,wealth,valid,"",9550,6.59000000000015
MHAS,final,258,451258,education,valid,"",9573,3.55000000000018
MHAS,final,258,451258,wealth,valid,"",9573,6.86000000000013
MHAS,final,259,451259,education,valid,"",9628,3.25
MHAS,final,259,451259,wealth,valid,"",9628,6.83000000000016
MHAS,final,260,451260,education,valid,"",9543,3.28999999999996
MHAS,final,260,451260,wealth,valid,"",9543,6.52999999999997
MHAS,final,261,451261,education,valid,"",9573,3.5
MHAS,final,261,451261,wealth,valid,"",9573,7.04999999999996
MHAS,final,262,451262,education,valid,"",9519,3.59000000000015
MHAS,final,262,451262,wealth,valid,"",9519,6.86000000000013
MHAS,final,263,451263,education,valid,"",9584,3.35000000000014
MHAS,final,263,451263,wealth,valid,"",9584,6.65000000000009
MHAS,final,264,451264,education,valid,"",9590,3.25
MHAS,final,264,451264,wealth,valid,"",9590,6.59000000000015
MHAS,final,265,451265,education,valid,"",9598,3.20000000000005
MHAS,final,265,451265,wealth,valid,"",9598,6.81000000000017
MHAS,final,266,451266,education,valid,"",9646,3.17000000000007
MHAS,final,266,451266,wealth,valid,"",9646,6.49000000000001
MHAS,final,267,451267,education,valid,"",9557,3.26999999999998
MHAS,final,267,451267,wealth,valid,"",9557,6.79999999999996
MHAS,final,268,451268,education,valid,"",9583,3.22000000000003
MHAS,final,268,451268,wealth,valid,"",9583,6.48000000000002
MHAS,final,269,451269,education,valid,"",9647,3.38999999999987
MHAS,final,269,451269,wealth,valid,"",9647,6.77999999999997
MHAS,final,270,451270,education,valid,"",9638,3.29999999999995
MHAS,final,270,451270,wealth,valid,"",9638,6.54999999999996
MHAS,final,271,451271,education,valid,"",9539,3.26999999999998
MHAS,final,271,451271,wealth,valid,"",9539,6.58999999999992
MHAS,final,272,451272,education,valid,"",9626,3.26999999999998
MHAS,final,272,451272,wealth,valid,"",9626,6.47000000000003
MHAS,final,273,451273,education,valid,"",9596,3.47000000000003
MHAS,final,273,451273,wealth,valid,"",9596,7.24000000000001
MHAS,final,274,451274,education,valid,"",9538,3.47000000000003
MHAS,final,274,451274,wealth,valid,"",9538,7
MHAS,final,275,451275,education,valid,"",9564,3.3599999999999
MHAS,final,275,451275,wealth,valid,"",9564,6.95000000000005
MHAS,final,276,451276,education,valid,"",9569,3.36000000000013
MHAS,final,276,451276,wealth,valid,"",9569,6.86000000000013
MHAS,final,277,451277,education,valid,"",9532,3.36000000000013
MHAS,final,277,451277,wealth,valid,"",9532,6.67000000000007
MHAS,final,278,451278,education,valid,"",9585,3.54000000000019
MHAS,final,278,451278,wealth,valid,"",9585,6.98000000000002
MHAS,final,279,451279,education,valid,"",9583,3.29999999999995
MHAS,final,279,451279,wealth,valid,"",9583,6.75
MHAS,final,280,451280,education,valid,"",9583,3.56000000000017
MHAS,final,280,451280,wealth,valid,"",9583,7.01999999999998
MHAS,final,281,451281,education,valid,"",9598,3.34999999999991
MHAS,final,281,451281,wealth,valid,"",9598,6.74000000000001
MHAS,final,282,451282,education,valid,"",9641,3.44000000000005
MHAS,final,282,451282,wealth,valid,"",9641,6.81000000000017
MHAS,final,283,451283,education,valid,"",9525,3.3900000000001
MHAS,final,283,451283,wealth,valid,"",9525,6.83000000000016
MHAS,final,284,451284,education,valid,"",9585,3.45000000000005
MHAS,final,284,451284,wealth,valid,"",9585,6.84999999999991
MHAS,final,285,451285,education,valid,"",9665,3.37999999999988
MHAS,final,285,451285,wealth,valid,"",9665,6.8599999999999
MHAS,final,286,451286,education,valid,"",9618,3.45000000000005
MHAS,final,286,451286,wealth,valid,"",9618,6.82000000000016
MHAS,final,287,451287,education,valid,"",9612,3.48000000000002
MHAS,final,287,451287,wealth,valid,"",9612,6.97000000000003
MHAS,final,288,451288,education,valid,"",9615,3.38999999999987
MHAS,final,288,451288,wealth,valid,"",9615,6.80999999999995
MHAS,final,289,451289,education,valid,"",9627,3.33000000000015
MHAS,final,289,451289,wealth,valid,"",9627,6.6400000000001
MHAS,final,290,451290,education,valid,"",9582,3.6099999999999
MHAS,final,290,451290,wealth,valid,"",9582,7.13999999999987
MHAS,final,291,451291,education,valid,"",9600,3.3599999999999
MHAS,final,291,451291,wealth,valid,"",9600,6.74000000000001
MHAS,final,292,451292,education,valid,"",9587,3.29999999999995
MHAS,final,292,451292,wealth,valid,"",9587,6.99000000000024
MHAS,final,293,451293,education,valid,"",9594,3.69000000000005
MHAS,final,293,451293,wealth,valid,"",9594,7.40000000000009
MHAS,final,294,451294,education,valid,"",9577,3.76999999999998
MHAS,final,294,451294,wealth,valid,"",9577,7.69000000000006
MHAS,final,295,451295,education,valid,"",9591,3.92999999999984
MHAS,final,295,451295,wealth,valid,"",9591,7.84999999999991
MHAS,final,296,451296,education,valid,"",9632,3.83000000000038
MHAS,final,296,451296,wealth,valid,"",9632,7.94000000000006
MHAS,final,297,451297,education,valid,"",9565,3.82999999999993
MHAS,final,297,451297,wealth,valid,"",9565,7.76999999999998
MHAS,final,298,451298,education,valid,"",9601,3.80999999999995
MHAS,final,298,451298,wealth,valid,"",9601,7.67000000000007
MHAS,final,299,451299,education,valid,"",9639,3.88999999999987
MHAS,final,299,451299,wealth,valid,"",9639,7.67000000000007
MHAS,final,300,451300,education,valid,"",9637,3.84000000000015
MHAS,final,300,451300,wealth,valid,"",9637,7.65000000000009
MHAS,final,301,451301,education,valid,"",9490,3.76999999999998
MHAS,final,301,451301,wealth,valid,"",9490,7.5300000000002
MHAS,final,302,451302,education,valid,"",9626,3.80000000000018
MHAS,final,302,451302,wealth,valid,"",9626,7.69000000000006
MHAS,final,303,451303,education,valid,"",9589,3.86000000000013
MHAS,final,303,451303,wealth,valid,"",9589,7.82999999999993
MHAS,final,304,451304,education,valid,"",9634,3.80999999999995
MHAS,final,304,451304,wealth,valid,"",9634,7.55999999999995
MHAS,final,305,451305,education,valid,"",9598,4.0300000000002
MHAS,final,305,451305,wealth,valid,"",9598,7.88000000000011
MHAS,final,306,451306,education,valid,"",9609,3.80999999999995
MHAS,final,306,451306,wealth,valid,"",9609,7.80999999999995
MHAS,final,307,451307,education,valid,"",9543,3.90999999999985
MHAS,final,307,451307,wealth,valid,"",9543,7.82999999999993
MHAS,final,308,451308,education,valid,"",9658,3.82999999999993
MHAS,final,308,451308,wealth,valid,"",9658,7.69000000000006
MHAS,final,309,451309,education,valid,"",9550,3.82000000000016
MHAS,final,309,451309,wealth,valid,"",9550,7.73000000000002
MHAS,final,310,451310,education,valid,"",9623,3.87999999999965
MHAS,final,310,451310,wealth,valid,"",9623,7.69999999999982
MHAS,final,311,451311,education,valid,"",9565,4
MHAS,final,311,451311,wealth,valid,"",9565,8.05999999999995
MHAS,final,312,451312,education,valid,"",9560,3.82999999999993
MHAS,final,312,451312,wealth,valid,"",9560,7.76999999999998
MHAS,final,313,451313,education,valid,"",9562,3.88000000000011
MHAS,final,313,451313,wealth,valid,"",9562,7.67000000000007
MHAS,final,314,451314,education,valid,"",9577,3.82000000000016
MHAS,final,314,451314,wealth,valid,"",9577,7.59999999999991
MHAS,final,315,451315,education,valid,"",9618,3.7199999999998
MHAS,final,315,451315,wealth,valid,"",9618,7.53999999999996
MHAS,final,316,451316,education,valid,"",9631,3.75
MHAS,final,316,451316,wealth,valid,"",9631,7.67999999999984
MHAS,final,317,451317,education,valid,"",9588,3.78999999999996
MHAS,final,317,451317,wealth,valid,"",9588,7.72000000000026
MHAS,final,318,451318,education,valid,"",9589,3.86999999999989
MHAS,final,318,451318,wealth,valid,"",9589,7.46000000000004
MHAS,final,319,451319,education,valid,"",9606,3.82999999999993
MHAS,final,319,451319,wealth,valid,"",9606,7.80999999999995
MHAS,final,320,451320,education,valid,"",9549,3.80999999999995
MHAS,final,320,451320,wealth,valid,"",9549,7.69999999999982
MHAS,final,321,451321,education,valid,"",9594,3.82999999999993
MHAS,final,321,451321,wealth,valid,"",9594,7.69000000000006
MHAS,final,322,451322,education,valid,"",9560,3.86000000000013
MHAS,final,322,451322,wealth,valid,"",9560,7.69999999999982
MHAS,final,323,451323,education,valid,"",9590,3.82999999999993
MHAS,final,323,451323,wealth,valid,"",9590,7.75
MHAS,final,324,451324,education,valid,"",9597,3.76999999999998
MHAS,final,324,451324,wealth,valid,"",9597,7.7199999999998
MHAS,final,325,451325,education,valid,"",9581,3.76999999999998
MHAS,final,325,451325,wealth,valid,"",9581,7.59999999999991
MHAS,final,326,451326,education,valid,"",9566,4.01999999999998
MHAS,final,326,451326,wealth,valid,"",9566,7.85999999999967
MHAS,final,327,451327,education,valid,"",9554,3.94999999999982
MHAS,final,327,451327,wealth,valid,"",9554,7.86999999999989
MHAS,final,328,451328,education,valid,"",9631,3.89000000000033
MHAS,final,328,451328,wealth,valid,"",9631,7.80999999999995
MHAS,final,329,451329,education,valid,"",9554,3.88999999999987
MHAS,final,329,451329,wealth,valid,"",9554,7.78999999999996
MHAS,final,330,451330,education,valid,"",9630,4.01999999999998
MHAS,final,330,451330,wealth,valid,"",9630,7.82999999999993
MHAS,final,331,451331,education,valid,"",9578,3.85999999999967
MHAS,final,331,451331,wealth,valid,"",9578,7.82999999999993
MHAS,final,332,451332,education,valid,"",9683,3.78999999999996
MHAS,final,332,451332,wealth,valid,"",9683,7.67000000000007
MHAS,final,333,451333,education,valid,"",9577,3.86000000000013
MHAS,final,333,451333,wealth,valid,"",9577,7.80000000000018
MHAS,final,334,451334,education,valid,"",9550,3.85999999999967
MHAS,final,334,451334,wealth,valid,"",9550,7.69999999999982
MHAS,final,335,451335,education,valid,"",9624,3.94000000000005
MHAS,final,335,451335,wealth,valid,"",9624,7.84000000000015
MHAS,final,336,451336,education,valid,"",9585,3.98000000000002
MHAS,final,336,451336,wealth,valid,"",9585,7.83000000000038
MHAS,final,337,451337,education,valid,"",9594,3.78999999999996
MHAS,final,337,451337,wealth,valid,"",9594,7.57999999999993
MHAS,final,338,451338,education,valid,"",9577,3.85000000000036
MHAS,final,338,451338,wealth,valid,"",9577,7.86000000000013
MHAS,final,339,451339,education,valid,"",9574,3.75
MHAS,final,339,451339,wealth,valid,"",9574,7.83000000000038
MHAS,final,340,451340,education,valid,"",9571,3.86999999999989
MHAS,final,340,451340,wealth,valid,"",9571,7.7199999999998
MHAS,final,341,451341,education,valid,"",9673,3.7199999999998
MHAS,final,341,451341,wealth,valid,"",9673,7.4699999999998
MHAS,final,342,451342,education,valid,"",9633,3.76999999999998
MHAS,final,342,451342,wealth,valid,"",9633,7.60000000000036
MHAS,final,343,451343,education,valid,"",9566,3.76999999999998
MHAS,final,343,451343,wealth,valid,"",9566,7.51999999999998
MHAS,final,344,451344,education,valid,"",9623,3.65999999999985
MHAS,final,344,451344,wealth,valid,"",9623,7.55000000000018
MHAS,final,345,451345,education,valid,"",9548,3.88000000000011
MHAS,final,345,451345,wealth,valid,"",9548,7.82999999999993
MHAS,final,346,451346,education,valid,"",9632,3.82999999999993
MHAS,final,346,451346,wealth,valid,"",9632,7.82999999999993
MHAS,final,347,451347,education,valid,"",9552,3.88000000000011
MHAS,final,347,451347,wealth,valid,"",9552,7.82000000000016
MHAS,final,348,451348,education,valid,"",9606,3.88999999999987
MHAS,final,348,451348,wealth,valid,"",9606,7.75
MHAS,final,349,451349,education,valid,"",9581,4.05000000000018
MHAS,final,349,451349,wealth,valid,"",9581,7.97000000000026
MHAS,final,350,451350,education,valid,"",9595,3.78999999999996
MHAS,final,350,451350,wealth,valid,"",9595,7.86999999999989
MHAS,final,351,451351,education,valid,"",9521,3.86000000000013
MHAS,final,351,451351,wealth,valid,"",9521,7.70000000000027
MHAS,final,352,451352,education,valid,"",9589,3.80999999999995
MHAS,final,352,451352,wealth,valid,"",9589,7.67000000000007
MHAS,final,353,451353,education,valid,"",9585,3.86000000000013
MHAS,final,353,451353,wealth,valid,"",9585,7.82999999999993
MHAS,final,354,451354,education,valid,"",9612,3.94999999999982
MHAS,final,354,451354,wealth,valid,"",9612,7.88999999999987
MHAS,final,355,451355,education,valid,"",9557,3.80000000000018
MHAS,final,355,451355,wealth,valid,"",9557,7.61000000000013
MHAS,final,356,451356,education,valid,"",9581,3.73000000000002
MHAS,final,356,451356,wealth,valid,"",9581,7.62000000000035
MHAS,final,357,451357,education,valid,"",9619,3.88999999999987
MHAS,final,357,451357,wealth,valid,"",9619,7.94000000000006
MHAS,final,358,451358,education,valid,"",9616,3.7800000000002
MHAS,final,358,451358,wealth,valid,"",9616,7.67000000000007
MHAS,final,359,451359,education,valid,"",9528,3.94000000000005
MHAS,final,359,451359,wealth,valid,"",9528,7.84000000000015
MHAS,final,360,451360,education,valid,"",9581,3.86000000000013
MHAS,final,360,451360,wealth,valid,"",9581,7.92000000000007
MHAS,final,361,451361,education,valid,"",9549,3.82000000000016
MHAS,final,361,451361,wealth,valid,"",9549,7.63000000000011
MHAS,final,362,451362,education,valid,"",9614,3.87000000000035
MHAS,final,362,451362,wealth,valid,"",9614,7.69000000000006
MHAS,final,363,451363,education,valid,"",9570,4
MHAS,final,363,451363,wealth,valid,"",9570,7.82999999999993
MHAS,final,364,451364,education,valid,"",9557,3.78999999999996
MHAS,final,364,451364,wealth,valid,"",9557,7.67999999999984
MHAS,final,365,451365,education,valid,"",9552,3.84000000000015
MHAS,final,365,451365,wealth,valid,"",9552,7.80999999999995
MHAS,final,366,451366,education,valid,"",9591,3.82999999999993
MHAS,final,366,451366,wealth,valid,"",9591,7.73000000000002
MHAS,final,367,451367,education,valid,"",9640,3.78999999999996
MHAS,final,367,451367,wealth,valid,"",9640,7.63000000000011
MHAS,final,368,451368,education,valid,"",9610,3.86000000000013
MHAS,final,368,451368,wealth,valid,"",9610,7.75
MHAS,final,369,451369,education,valid,"",9555,3.84000000000015
MHAS,final,369,451369,wealth,valid,"",9555,7.72000000000026
MHAS,final,370,451370,education,valid,"",9603,3.90999999999985
MHAS,final,370,451370,wealth,valid,"",9603,7.82999999999993
MHAS,final,371,451371,education,valid,"",9635,3.80999999999995
MHAS,final,371,451371,wealth,valid,"",9635,7.80000000000018
MHAS,final,372,451372,education,valid,"",9586,3.86999999999989
MHAS,final,372,451372,wealth,valid,"",9586,7.72000000000026
MHAS,final,373,451373,education,valid,"",9554,3.94000000000005
MHAS,final,373,451373,wealth,valid,"",9554,7.86000000000013
MHAS,final,374,451374,education,valid,"",9594,3.87000000000035
MHAS,final,374,451374,wealth,valid,"",9594,7.92000000000007
MHAS,final,375,451375,education,valid,"",9592,3.92000000000007
MHAS,final,375,451375,wealth,valid,"",9592,7.90000000000009
MHAS,final,376,451376,education,valid,"",9548,3.82999999999993
MHAS,final,376,451376,wealth,valid,"",9548,7.87999999999965
MHAS,final,377,451377,education,valid,"",9600,3.69000000000005
MHAS,final,377,451377,wealth,valid,"",9600,7.38999999999987
MHAS,final,378,451378,education,valid,"",9568,3.80000000000018
MHAS,final,378,451378,wealth,valid,"",9568,7.51999999999998
MHAS,final,379,451379,education,valid,"",9596,3.78999999999996
MHAS,final,379,451379,wealth,valid,"",9596,7.64999999999964
MHAS,final,380,451380,education,valid,"",9516,3.60999999999967
MHAS,final,380,451380,wealth,valid,"",9516,7.25
MHAS,final,381,451381,education,valid,"",9542,3.61000000000013
MHAS,final,381,451381,wealth,valid,"",9542,6.98000000000002
MHAS,final,382,451382,education,valid,"",9525,3.34000000000015
MHAS,final,382,451382,wealth,valid,"",9525,6.74000000000024
MHAS,final,383,451383,education,valid,"",9693,3.36000000000013
MHAS,final,383,451383,wealth,valid,"",9693,6.78999999999996
MHAS,final,384,451384,education,valid,"",9566,3.36000000000013
MHAS,final,384,451384,wealth,valid,"",9566,6.93000000000029
MHAS,final,385,451385,education,valid,"",9597,3.36000000000013
MHAS,final,385,451385,wealth,valid,"",9597,6.71000000000004
MHAS,final,386,451386,education,valid,"",9659,3.40000000000009
MHAS,final,386,451386,wealth,valid,"",9659,6.90000000000009
MHAS,final,387,451387,education,valid,"",9602,3.34000000000015
MHAS,final,387,451387,wealth,valid,"",9602,6.70000000000027
MHAS,final,388,451388,education,valid,"",9651,3.35999999999967
MHAS,final,388,451388,wealth,valid,"",9651,6.75999999999976
MHAS,final,389,451389,education,valid,"",9633,3.49000000000024
MHAS,final,389,451389,wealth,valid,"",9633,6.82000000000016
MHAS,final,390,451390,education,valid,"",9548,3.38000000000011
MHAS,final,390,451390,wealth,valid,"",9548,6.86000000000013
MHAS,final,391,451391,education,valid,"",9570,3.46000000000004
MHAS,final,391,451391,wealth,valid,"",9570,7.07000000000016
MHAS,final,392,451392,education,valid,"",9601,3.36000000000013
MHAS,final,392,451392,wealth,valid,"",9601,6.7800000000002
MHAS,final,393,451393,education,valid,"",9602,3.5
MHAS,final,393,451393,wealth,valid,"",9602,6.91000000000031
MHAS,final,394,451394,education,valid,"",9628,3.55999999999995
MHAS,final,394,451394,wealth,valid,"",9628,6.98000000000002
MHAS,final,395,451395,education,valid,"",9650,3.34999999999991
MHAS,final,395,451395,wealth,valid,"",9650,6.82999999999993
MHAS,final,396,451396,education,valid,"",9565,3.5300000000002
MHAS,final,396,451396,wealth,valid,"",9565,6.88000000000011
MHAS,final,397,451397,education,valid,"",9499,3.36000000000013
MHAS,final,397,451397,wealth,valid,"",9499,6.80000000000018
MHAS,final,398,451398,education,valid,"",9596,3.36000000000013
MHAS,final,398,451398,wealth,valid,"",9596,7.13000000000011
MHAS,final,399,451399,education,valid,"",9594,3.38999999999987
MHAS,final,399,451399,wealth,valid,"",9594,6.80999999999995
MHAS,final,400,451400,education,valid,"",9697,3.42999999999984
MHAS,final,400,451400,wealth,valid,"",9697,6.92999999999984
MHAS,final,401,451401,education,valid,"",9591,3.5
MHAS,final,401,451401,wealth,valid,"",9591,7.05000000000018
MHAS,final,402,451402,education,valid,"",9628,3.34000000000015
MHAS,final,402,451402,wealth,valid,"",9628,6.80999999999995
MHAS,final,403,451403,education,valid,"",9648,3.48999999999978
MHAS,final,403,451403,wealth,valid,"",9648,7.62999999999965
MHAS,final,404,451404,education,valid,"",9602,3.86999999999989
MHAS,final,404,451404,wealth,valid,"",9602,7.73000000000002
MHAS,final,405,451405,education,valid,"",9619,3.92000000000007
MHAS,final,405,451405,wealth,valid,"",9619,7.90999999999985
MHAS,final,406,451406,education,valid,"",9592,3.55000000000018
MHAS,final,406,451406,wealth,valid,"",9592,6.94000000000006
MHAS,final,407,451407,education,valid,"",9659,3.41000000000031
MHAS,final,407,451407,wealth,valid,"",9659,6.80000000000018
MHAS,final,408,451408,education,valid,"",9636,3.30999999999995
MHAS,final,408,451408,wealth,valid,"",9636,6.84000000000015
MHAS,final,409,451409,education,valid,"",9584,3.44000000000005
MHAS,final,409,451409,wealth,valid,"",9584,6.90999999999985
MHAS,final,410,451410,education,valid,"",9569,3.34000000000015
MHAS,final,410,451410,wealth,valid,"",9569,7.30999999999995
MHAS,final,411,451411,education,valid,"",9582,3.38999999999987
MHAS,final,411,451411,wealth,valid,"",9582,6.75
MHAS,final,412,451412,education,valid,"",9615,3.34000000000015
MHAS,final,412,451412,wealth,valid,"",9615,6.76000000000022
MHAS,final,413,451413,education,valid,"",9603,3.33999999999969
MHAS,final,413,451413,wealth,valid,"",9603,7.23000000000002
MHAS,final,414,451414,education,valid,"",9624,3.37000000000035
MHAS,final,414,451414,wealth,valid,"",9624,6.89000000000033
MHAS,final,415,451415,education,valid,"",9567,3.28999999999996
MHAS,final,415,451415,wealth,valid,"",9567,6.75999999999976
MHAS,final,416,451416,education,valid,"",9632,3.32000000000016
MHAS,final,416,451416,wealth,valid,"",9632,6.83000000000038
MHAS,final,417,451417,education,valid,"",9544,3.34999999999991
MHAS,final,417,451417,wealth,valid,"",9544,6.82999999999993
MHAS,final,418,451418,education,valid,"",9635,3.42999999999984
MHAS,final,418,451418,wealth,valid,"",9635,6.83999999999969
MHAS,final,419,451419,education,valid,"",9647,3.40999999999985
MHAS,final,419,451419,wealth,valid,"",9647,7.01999999999998
MHAS,final,420,451420,education,valid,"",9541,3.40000000000009
MHAS,final,420,451420,wealth,valid,"",9541,6.78999999999996
MHAS,final,421,451421,education,valid,"",9599,3.25
MHAS,final,421,451421,wealth,valid,"",9599,6.86000000000013
MHAS,final,422,451422,education,valid,"",9605,3.3100000000004
MHAS,final,422,451422,wealth,valid,"",9605,6.70000000000027
MHAS,final,423,451423,education,valid,"",9556,3.5300000000002
MHAS,final,423,451423,wealth,valid,"",9556,6.80999999999995
MHAS,final,424,451424,education,valid,"",9586,3.32000000000016
MHAS,final,424,451424,wealth,valid,"",9586,6.86000000000013
MHAS,final,425,451425,education,valid,"",9539,3.38999999999987
MHAS,final,425,451425,wealth,valid,"",9539,6.73999999999978
MHAS,final,426,451426,education,valid,"",9658,3.36000000000013
MHAS,final,426,451426,wealth,valid,"",9658,6.84999999999991
MHAS,final,427,451427,education,valid,"",9543,3.36000000000013
MHAS,final,427,451427,wealth,valid,"",9543,6.68000000000029
MHAS,final,428,451428,education,valid,"",9577,3.38000000000011
MHAS,final,428,451428,wealth,valid,"",9577,6.75
MHAS,final,429,451429,education,valid,"",9592,3.47000000000025
MHAS,final,429,451429,wealth,valid,"",9592,6.80999999999995
MHAS,final,430,451430,education,valid,"",9508,3.32999999999993
MHAS,final,430,451430,wealth,valid,"",9508,7.31999999999971
MHAS,final,431,451431,education,valid,"",9636,4.13999999999987
MHAS,final,431,451431,wealth,valid,"",9636,8.25
MHAS,final,432,451432,education,valid,"",9632,3.9699999999998
MHAS,final,432,451432,wealth,valid,"",9632,7.7800000000002
MHAS,final,433,451433,education,valid,"",9622,3.87000000000035
MHAS,final,433,451433,wealth,valid,"",9622,7.40000000000009
MHAS,final,434,451434,education,valid,"",9623,3.34000000000015
MHAS,final,434,451434,wealth,valid,"",9623,6.92000000000007
MHAS,final,435,451435,education,valid,"",9594,3.46000000000004
MHAS,final,435,451435,wealth,valid,"",9594,6.82999999999993
MHAS,final,436,451436,education,valid,"",9568,3.36000000000013
MHAS,final,436,451436,wealth,valid,"",9568,6.87000000000035
MHAS,final,437,451437,education,valid,"",9618,3.34000000000015
MHAS,final,437,451437,wealth,valid,"",9618,6.83000000000038
MHAS,final,438,451438,education,valid,"",9546,3.34999999999991
MHAS,final,438,451438,wealth,valid,"",9546,6.73999999999978
MHAS,final,439,451439,education,valid,"",9583,3.38999999999987
MHAS,final,439,451439,wealth,valid,"",9583,6.84999999999991
MHAS,final,440,451440,education,valid,"",9588,3.35999999999967
MHAS,final,440,451440,wealth,valid,"",9588,6.88999999999987
MHAS,final,441,451441,education,valid,"",9572,3.5300000000002
MHAS,final,441,451441,wealth,valid,"",9572,6.98000000000002
MHAS,final,442,451442,education,valid,"",9602,3.42000000000007
MHAS,final,442,451442,wealth,valid,"",9602,6.90000000000009
MHAS,final,443,451443,education,valid,"",9570,3.48000000000002
MHAS,final,443,451443,wealth,valid,"",9570,6.92000000000007
MHAS,final,444,451444,education,valid,"",9625,3.4399999999996
MHAS,final,444,451444,wealth,valid,"",9625,6.84999999999991
MHAS,final,445,451445,education,valid,"",9629,3.42000000000007
MHAS,final,445,451445,wealth,valid,"",9629,6.82000000000016
MHAS,final,446,451446,education,valid,"",9565,3.38999999999987
MHAS,final,446,451446,wealth,valid,"",9565,6.69999999999982
MHAS,final,447,451447,education,valid,"",9593,3.63000000000011
MHAS,final,447,451447,wealth,valid,"",9593,7.09000000000015
MHAS,final,448,451448,education,valid,"",9593,3.42000000000007
MHAS,final,448,451448,wealth,valid,"",9593,6.86999999999989
MHAS,final,449,451449,education,valid,"",9519,3.55000000000018
MHAS,final,449,451449,wealth,valid,"",9519,6.94000000000006
MHAS,final,450,451450,education,valid,"",9621,3.38000000000011
MHAS,final,450,451450,wealth,valid,"",9621,6.86000000000013
MHAS,final,451,451451,education,valid,"",9595,3.41000000000031
MHAS,final,451,451451,wealth,valid,"",9595,6.95000000000027
MHAS,final,452,451452,education,valid,"",9619,3.32999999999993
MHAS,final,452,451452,wealth,valid,"",9619,6.69999999999982
MHAS,final,453,451453,education,valid,"",9615,3.47000000000025
MHAS,final,453,451453,wealth,valid,"",9615,6.84000000000015
