age,state,probability_start,probability_end,half_cycle_occupancy,cohort,exposure,ses
74,DEAD,0.0869623432311065,0.0990978435657168,0.0930300933984116,CHARLS,wealth,high
75,I0,0.563199858096796,0.531752872574537,0.547476365335667,CHARLS,wealth,high
75,D1,0.108701470715175,0.110736631895061,0.109719051305118,CHARLS,wealth,high
75,R1,0.158648585781511,0.16594975030837,0.16229916804494,CHARLS,wealth,high
75,D2,0.070352241840801,0.0790582117411883,0.0747052267909947,CHARLS,wealth,high
75,DEAD,0.0990978435657168,0.112502533480843,0.10580018852328,CHARLS,wealth,high
76,I0,0.531752872574537,0.500154404350095,0.515953638462316,CHARLS,wealth,high
76,D1,0.110736631895061,0.112525269035605,0.111630950465333,CHARLS,wealth,high
76,R1,0.16594975030837,0.172033261596021,0.168991505952195,CHARLS,wealth,high
76,D2,0.0790582117411883,0.0879755774897797,0.083516894615484,CHARLS,wealth,high
76,DEAD,0.112502533480843,0.127311487528499,0.119907010504671,CHARLS,wealth,high
77,I0,0.500154404350095,0.468504405813594,0.484329405081845,CHARLS,wealth,high
77,D1,0.112525269035605,0.114044631900236,0.113284950467921,CHARLS,wealth,high
77,R1,0.172033261596021,0.176709518665739,0.17437139013088,CHARLS,wealth,high
77,D2,0.0879755774897797,0.097093438585832,0.0925345080378058,CHARLS,wealth,high
77,DEAD,0.127311487528499,0.143648005034599,0.135479746281549,CHARLS,wealth,high
78,I0,0.468504405813594,0.436921214474993,0.452712810144293,CHARLS,wealth,high
78,D1,0.114044631900236,0.115274735023204,0.11465968346172,CHARLS,wealth,high
78,R1,0.176709518665739,0.179783965943705,0.178246742304722,CHARLS,wealth,high
78,D2,0.097093438585832,0.106413238383155,0.101753338484493,CHARLS,wealth,high
78,DEAD,0.143648005034599,0.161606846174944,0.152627425604771,CHARLS,wealth,high
79,I0,0.436921214474993,0.405539579956098,0.421230397215545,CHARLS,wealth,high
79,D1,0.115274735023204,0.116202304885462,0.115738519954333,CHARLS,wealth,high
79,R1,0.179783965943705,0.181072245447315,0.18042810569551,CHARLS,wealth,high
79,D2,0.106413238383155,0.11595084926929,0.111182043826222,CHARLS,wealth,high
79,DEAD,0.161606846174944,0.181235020441834,0.171420933308389,CHARLS,wealth,high
80,I0,0.405539579956098,0.374507523958451,0.390023551957274,CHARLS,wealth,high
80,D1,0.116202304885462,0.116824318888052,0.116513311886757,CHARLS,wealth,high
80,R1,0.181072245447315,0.180416665976981,0.180744455712148,CHARLS,wealth,high
80,D2,0.11595084926929,0.125739118112654,0.120844983690972,CHARLS,wealth,high
80,DEAD,0.181235020441834,0.202512373063863,0.191873696752849,CHARLS,wealth,high
81,I0,0.374507523958451,0.343976868832156,0.359242196395304,CHARLS,wealth,high
81,D1,0.116824318888052,0.117152973132729,0.11698864601039,CHARLS,wealth,high
81,R1,0.180416665976981,0.177745433269799,0.17908104962339,CHARLS,wealth,high
81,D2,0.125739118112654,0.135780182587257,0.130759650349955,CHARLS,wealth,high
81,DEAD,0.202512373063863,0.225344542178059,0.213928457620961,CHARLS,wealth,high
82,I0,0.343976868832156,0.314080877893539,0.329028873362847,CHARLS,wealth,high
82,D1,0.117152973132729,0.117222040922149,0.117187507027439,CHARLS,wealth,high
82,R1,0.177745433269799,0.173253463584275,0.175499448427037,CHARLS,wealth,high
82,D2,0.135780182587257,0.145846475749797,0.140813329168527,CHARLS,wealth,high
82,DEAD,0.225344542178059,0.24959714185024,0.23747084201415,CHARLS,wealth,high
83,I0,0.314080877893539,0.284934353565536,0.299507615729537,CHARLS,wealth,high
83,D1,0.117222040922149,0.117077020602356,0.117149530762253,CHARLS,wealth,high
83,R1,0.173253463584275,0.167387983123613,0.170320723353944,CHARLS,wealth,high
83,D2,0.145846475749797,0.155487384298238,0.150666930024017,CHARLS,wealth,high
83,DEAD,0.24959714185024,0.275113258410257,0.262355200130248,CHARLS,wealth,high
84,I0,0.284934353565536,0.256640948026744,0.27078765079614,CHARLS,wealth,high
84,D1,0.117077020602356,0.116763989140793,0.116920504871574,CHARLS,wealth,high
84,R1,0.167387983123613,0.160758110015891,0.164073046569752,CHARLS,wealth,high
84,D2,0.155487384298238,0.164116231169744,0.159801807733991,CHARLS,wealth,high
84,DEAD,0.275113258410257,0.301720721646828,0.288416990028543,CHARLS,wealth,high
85,I0,0.256640948026744,0.229300036819375,0.24297049242306,CHARLS,wealth,high
85,D1,0.116763989140793,0.116321437082796,0.116542713111794,CHARLS,wealth,high
85,R1,0.160758110015891,0.154034763220628,0.157396436618259,CHARLS,wealth,high
85,D2,0.164116231169744,0.171104950204774,0.167610590687259,CHARLS,wealth,high
85,DEAD,0.301720721646828,0.329238812672426,0.315479767159627,CHARLS,wealth,high
86,I0,0.229300036819375,0.203011735940367,0.216155886379871,CHARLS,wealth,high
86,D1,0.116321437082796,0.115774467460517,0.116047952271656,CHARLS,wealth,high
86,R1,0.154034763220628,0.147856147191693,0.150945455206161,CHARLS,wealth,high
86,D2,0.171104950204774,0.175871565346618,0.173488257775696,CHARLS,wealth,high
86,DEAD,0.329238812672426,0.357486084060804,0.343362448366615,CHARLS,wealth,high
87,I0,0.203011735940367,0.177879044049438,0.190445389994903,CHARLS,wealth,high
87,D1,0.115774467460517,0.115130485072397,0.115452476266457,CHARLS,wealth,high
87,R1,0.147856147191693,0.142754770920016,0.145305459055855,CHARLS,wealth,high
87,D2,0.175871565346618,0.17794494091954,0.176908253133079,CHARLS,wealth,high
87,DEAD,0.357486084060804,0.386290759038609,0.371888421549706,CHARLS,wealth,high
88,I0,0.177879044049438,0.154006737561212,0.165942890805325,CHARLS,wealth,high
88,D1,0.115130485072397,0.114375396893212,0.114752940982804,CHARLS,wealth,high
88,R1,0.142754770920016,0.139111626612042,0.140933198766029,CHARLS,wealth,high
88,D2,0.17794494091954,0.177001905178334,0.177473423048937,CHARLS,wealth,high
88,DEAD,0.386290759038609,0.4155043337552,0.400897546396904,CHARLS,wealth,high
89,I0,0.154006737561212,0.131497542370056,0.142752139965634,CHARLS,wealth,high
89,D1,0.114375396893212,0.113469316200637,0.113922356546924,CHARLS,wealth,high
89,R1,0.139111626612042,0.137129585161019,0.138120605886531,CHARLS,wealth,high
89,D2,0.177001905178334,0.172885561409368,0.174943733293851,CHARLS,wealth,high
89,DEAD,0.4155043337552,0.44501799485892,0.43026116430706,CHARLS,wealth,high
90,I0,0.131497542370056,0.110447155945928,0.120972349157992,CHARLS,wealth,high
90,D1,0.113469316200637,0.11234077739527,0.112905046797953,CHARLS,wealth,high
90,R1,0.137129585161019,0.136811726546758,0.136970655853889,CHARLS,wealth,high
90,D2,0.172885561409368,0.165619647383809,0.169252604396589,CHARLS,wealth,high
90,DEAD,0.44501799485892,0.474780692728236,0.459899343793578,CHARLS,wealth,high
91,I0,0.110447155945928,0.0909478486298094,0.100697502287868,CHARLS,wealth,high
91,D1,0.11234077739527,0.110872076530531,0.1116064269629,CHARLS,wealth,high
91,R1,0.136811726546758,0.137894610395831,0.137353168471294,CHARLS,wealth,high
91,D2,0.165619647383809,0.155484477266578,0.160552062325194,CHARLS,wealth,high
91,DEAD,0.474780692728236,0.504800987177251,0.489790839952743,CHARLS,wealth,high
92,I0,0.0909478486298094,0.073116722391461,0.0820322855106352,CHARLS,wealth,high
92,D1,0.110872076530531,0.108874189357279,0.109873132943905,CHARLS,wealth,high
92,R1,0.137894610395831,0.139769879200268,0.138832244798049,CHARLS,wealth,high
92,D2,0.155484477266578,0.143149113048771,0.149316795157675,CHARLS,wealth,high
92,DEAD,0.504800987177251,0.535090096002221,0.519945541589736,CHARLS,wealth,high
93,I0,0.073116722391461,0.0570992799094198,0.0651080011504404,CHARLS,wealth,high
93,D1,0.108874189357279,0.106108421706082,0.10749130553168,CHARLS,wealth,high
93,R1,0.139769879200268,0.14170656145328,0.140738220326774,CHARLS,wealth,high
93,D2,0.143149113048771,0.129447629250417,0.136298371149594,CHARLS,wealth,high
93,DEAD,0.535090096002221,0.565638107680801,0.550364101841511,CHARLS,wealth,high
94,I0,0.0570992799094198,0.0430566567397933,0.0500779683246066,CHARLS,wealth,high
94,D1,0.106108421706082,0.102328137506539,0.10421827960631,CHARLS,wealth,high
94,R1,0.14170656145328,0.14303770899963,0.142372135226455,CHARLS,wealth,high
94,D2,0.129447629250417,0.115182880968815,0.122315255109616,CHARLS,wealth,high
94,DEAD,0.565638107680801,0.596394615785222,0.581016361733011,CHARLS,wealth,high
95,I0,0.0430566567397933,0.0311376494375751,0.0370971530886842,CHARLS,wealth,high
95,D1,0.102328137506539,0.0973330254710213,0.0998305814887802,CHARLS,wealth,high
95,R1,0.14303770899963,0.143259634222444,0.143148671611037,CHARLS,wealth,high
95,D2,0.115182880968815,0.101025107446047,0.108103994207431,CHARLS,wealth,high
95,DEAD,0.596394615785222,0.627244583422913,0.611819599604067,CHARLS,wealth,high
96,I0,0.0311376494375751,0.0225180793380377,0.0268278643878064,CHARLS,wealth,high
96,D1,0.0973330254710213,0.0901815892315204,0.0937573073512708,CHARLS,wealth,high
96,R1,0.143259634222444,0.142444354857591,0.142851994540017,CHARLS,wealth,high
96,D2,0.101025107446047,0.0890816472064992,0.0950533773262731,CHARLS,wealth,high
96,DEAD,0.627244583422913,0.655774329366352,0.641509456394632,CHARLS,wealth,high
97,I0,0.0225180793380377,0.0162845913623224,0.01940133535018,CHARLS,wealth,high
97,D1,0.0901815892315204,0.0820075764902705,0.0860945828608955,CHARLS,wealth,high
97,R1,0.142444354857591,0.140673625459983,0.141558990158787,CHARLS,wealth,high
97,D2,0.0890816472064992,0.078979479629627,0.0840305634180631,CHARLS,wealth,high
97,DEAD,0.655774329366352,0.682054727057797,0.668914528212075,CHARLS,wealth,high
98,I0,0.0162845913623224,0.0117766667332888,0.0140306290478056,CHARLS,wealth,high
98,D1,0.0820075764902705,0.0735494591793526,0.0777785178348116,CHARLS,wealth,high
98,R1,0.140673625459983,0.138065015880731,0.139369320670357,CHARLS,wealth,high
98,D2,0.078979479629627,0.0704059469008257,0.0746927132652263,CHARLS,wealth,high
98,DEAD,0.682054727057797,0.706202911305802,0.694128819181799,CHARLS,wealth,high
99,I0,0.0117766667332888,0.00851663245709911,0.010146649595194,CHARLS,wealth,high
99,D1,0.0735494591793526,0.0652722061331486,0.0694108326562506,CHARLS,wealth,high
99,R1,0.138065015880731,0.134750604338468,0.1364078101096,CHARLS,wealth,high
99,D2,0.0704059469008257,0.063100292056885,0.0667531194788553,CHARLS,wealth,high
99,DEAD,0.706202911305802,0.728360265014399,0.7172815881601,CHARLS,wealth,high
60,I0,1,0.959871262490443,0.979935631245221,CHARLS,wealth,middle
60,D1,0,0.0373510841946012,0.0186755420973006,CHARLS,wealth,middle
60,R1,0,0,0,CHARLS,wealth,middle
60,D2,0,0,0,CHARLS,wealth,middle
60,DEAD,0,0.00277765331495602,0.00138882665747801,CHARLS,wealth,middle
61,I0,0.959871262490443,0.920110564602205,0.939990913546324,CHARLS,wealth,middle
61,D1,0.0373510841946012,0.0645006739415055,0.0509258790680534,CHARLS,wealth,middle
61,R1,0,0.00924276357410077,0.00462138178705039,CHARLS,wealth,middle
61,D2,0,0,0,CHARLS,wealth,middle
61,DEAD,0.00277765331495602,0.0061459978821885,0.00446182559857226,CHARLS,wealth,middle
62,I0,0.920110564602205,0.880733716342237,0.900422140472221,CHARLS,wealth,middle
62,D1,0.0645006739415055,0.0845856784849398,0.0745431762132226,CHARLS,wealth,middle
62,R1,0.00924276357410077,0.0234335875962783,0.0163381755851895,CHARLS,wealth,middle
62,D2,0,0.00115419500713598,0.000577097503567988,CHARLS,wealth,middle
62,DEAD,0.0061459978821885,0.0100928225694088,0.00811941022579863,CHARLS,wealth,middle
63,I0,0.880733716342237,0.841745308867238,0.861239512604738,CHARLS,wealth,middle
63,D1,0.0845856784849398,0.0997126839116564,0.0921491811982981,CHARLS,wealth,middle
63,R1,0.0234335875962783,0.0400336601761665,0.0317336238862224,CHARLS,wealth,middle
63,D2,0.00115419500713598,0.0038871556148551,0.00252067531099554,CHARLS,wealth,middle
63,DEAD,0.0100928225694088,0.0146211914300843,0.0123570069997465,CHARLS,wealth,middle
64,I0,0.841745308867238,0.803141136752027,0.822443222809632,CHARLS,wealth,middle
64,D1,0.0997126839116564,0.111310398698827,0.105511541305242,CHARLS,wealth,middle
64,R1,0.0400336601761665,0.0575335247215829,0.0487835924488747,CHARLS,wealth,middle
64,D2,0.0038871556148551,0.00827059666202697,0.00607887613844104,CHARLS,wealth,middle
64,DEAD,0.0146211914300843,0.0197443431655355,0.0171827672978099,CHARLS,wealth,middle
65,I0,0.803141136752027,0.764910690165786,0.784025913458907,CHARLS,wealth,middle
65,D1,0.111310398698827,0.120356407945898,0.115833403322362,CHARLS,wealth,middle
65,R1,0.0575335247215829,0.0750342245114019,0.0662838746164924,CHARLS,wealth,middle
65,D2,0.00827059666202697,0.0142156007412257,0.0112430987016263,CHARLS,wealth,middle
65,DEAD,0.0197443431655355,0.0254830766356883,0.0226137099006119,CHARLS,wealth,middle
66,I0,0.764910690165786,0.727039646402204,0.745975168283995,CHARLS,wealth,middle
66,D1,0.120356407945898,0.127524326697639,0.123940367321768,CHARLS,wealth,middle
66,R1,0.0750342245114019,0.0920032265059992,0.0835187255087005,CHARLS,wealth,middle
66,D2,0.0142156007412257,0.0215679512870383,0.017891776014132,CHARLS,wealth,middle
66,DEAD,0.0254830766356883,0.0318648491071191,0.0286739628714037,CHARLS,wealth,middle
67,I0,0.727039646402204,0.689512292694437,0.708275969548321,CHARLS,wealth,middle
67,D1,0.127524326697639,0.133280070001272,0.130402198349456,CHARLS,wealth,middle
67,R1,0.0920032265059992,0.10813044489465,0.100066835700325,CHARLS,wealth,middle
67,D2,0.0215679512870383,0.0301529631242903,0.0258604572056643,CHARLS,wealth,middle
67,DEAD,0.0318648491071191,0.0389242292853506,0.0353945391962349,CHARLS,wealth,middle
68,I0,0.689512292694437,0.652313814079404,0.67091305338692,CHARLS,wealth,middle
68,D1,0.133280070001272,0.137945260093168,0.13561266504722,CHARLS,wealth,middle
68,R1,0.10813044489465,0.123242030908918,0.115686237901784,CHARLS,wealth,middle
68,D2,0.0301529631242903,0.0397942609829198,0.0349736120536051,CHARLS,wealth,middle
68,DEAD,0.0389242292853506,0.0467046339355903,0.0428144316104705,CHARLS,wealth,middle
69,I0,0.652313814079404,0.615432383204491,0.633873098641948,CHARLS,wealth,middle
69,D1,0.137945260093168,0.141739155467998,0.139842207780583,CHARLS,wealth,middle
69,R1,0.123242030908918,0.137247690256081,0.130244860582499,CHARLS,wealth,middle
69,D2,0.0397942609829198,0.0503192759258037,0.0450567684543618,CHARLS,wealth,middle
69,DEAD,0.0467046339355903,0.0552614951456265,0.0509830645406084,CHARLS,wealth,middle
70,I0,0.615432383204491,0.578860996092194,0.597146689648343,CHARLS,wealth,middle
70,D1,0.141739155467998,0.144806335664879,0.143272745566438,CHARLS,wealth,middle
70,R1,0.137247690256081,0.150107477993844,0.143677584124963,CHARLS,wealth,middle
70,D2,0.0503192759258037,0.0615579957050992,0.0559386358154515,CHARLS,wealth,middle
70,DEAD,0.0552614951456265,0.064667194543983,0.0599643448448047,CHARLS,wealth,middle
71,I0,0.578860996092194,0.542603027685166,0.56073201188868,CHARLS,wealth,middle
71,D1,0.144806335664879,0.147235106747557,0.146020721206218,CHARLS,wealth,middle
71,R1,0.150107477993844,0.161802192251465,0.155954835122655,CHARLS,wealth,middle
71,D2,0.0615579957050992,0.073342898273765,0.0674504469894321,CHARLS,wealth,middle
71,DEAD,0.064667194543983,0.0750167750420479,0.0698419847930154,CHARLS,wealth,middle
72,I0,0.542603027685166,0.506688513298033,0.524645770491599,CHARLS,wealth,middle
72,D1,0.147235106747557,0.149072345541147,0.148153726144352,CHARLS,wealth,middle
72,R1,0.161802192251465,0.17228661156933,0.167044401910398,CHARLS,wealth,middle
72,D2,0.073342898273765,0.0855248640916768,0.0794338811827209,CHARLS,wealth,middle
72,DEAD,0.0750167750420479,0.0864276654998127,0.0807222202709303,CHARLS,wealth,middle
73,I0,0.506688513298033,0.471176061731326,0.48893228751468,CHARLS,wealth,middle
73,D1,0.149072345541147,0.150336549735265,0.149704447638206,CHARLS,wealth,middle
73,R1,0.17228661156933,0.181475138333254,0.176880874951292,CHARLS,wealth,middle
73,D2,0.0855248640916768,0.0979753129626668,0.0917500885271718,CHARLS,wealth,middle
73,DEAD,0.0864276654998127,0.0990369372374884,0.0927323013686505,CHARLS,wealth,middle
74,I0,0.471176061731326,0.436150502140543,0.453663281935935,CHARLS,wealth,middle
74,D1,0.150336549735265,0.15102797864435,0.150682264189808,CHARLS,wealth,middle
74,R1,0.181475138333254,0.189242537125555,0.185358837729404,CHARLS,wealth,middle
74,D2,0.0979753129626668,0.110582952045289,0.104279132503978,CHARLS,wealth,middle
74,DEAD,0.0990369372374884,0.112996030044263,0.106016483640876,CHARLS,wealth,middle
75,I0,0.436150502140543,0.401720406300691,0.418935454220617,CHARLS,wealth,middle
75,D1,0.15102797864435,0.151137040434604,0.151082509539477,CHARLS,wealth,middle
75,R1,0.189242537125555,0.19542981564248,0.192336176384018,CHARLS,wealth,middle
75,D2,0.110582952045289,0.123251399352857,0.116917175699073,CHARLS,wealth,middle
75,DEAD,0.112996030044263,0.128461338269368,0.120728684156816,CHARLS,wealth,middle
76,I0,0.401720406300691,0.368015130320554,0.384867768310622,CHARLS,wealth,middle
76,D1,0.151137040434604,0.150651803438668,0.150894421936636,CHARLS,wealth,middle
76,R1,0.19542981564248,0.199854979172642,0.197642397407561,CHARLS,wealth,middle
76,D2,0.123251399352857,0.135898004540139,0.129574701946498,CHARLS,wealth,middle
76,DEAD,0.128461338269368,0.145580082527997,0.137020710398682,CHARLS,wealth,middle
77,I0,0.368015130320554,0.335181063931735,0.351598097126145,CHARLS,wealth,middle
77,D1,0.150651803438668,0.149565000437724,0.150108401938196,CHARLS,wealth,middle
77,R1,0.199854979172642,0.202328331661825,0.201091655417234,CHARLS,wealth,middle
77,D2,0.135898004540139,0.148454117811904,0.142176061176021,CHARLS,wealth,middle
77,DEAD,0.145580082527997,0.164471486156811,0.155025784342404,CHARLS,wealth,middle
78,I0,0.335181063931735,0.303376858851297,0.319278961391516,CHARLS,wealth,middle
78,D1,0.149565000437724,0.147880487470824,0.148722743954274,CHARLS,wealth,middle
78,R1,0.202328331661825,0.202671564997627,0.202499948329726,CHARLS,wealth,middle
78,D2,0.148454117811904,0.160866883212011,0.154660500511958,CHARLS,wealth,middle
78,DEAD,0.164471486156811,0.185204205468241,0.174837845812526,CHARLS,wealth,middle
79,I0,0.303376858851297,0.272767533544942,0.28807219619812,CHARLS,wealth,middle
79,D1,0.147880487470824,0.145618791604637,0.14674963953773,CHARLS,wealth,middle
79,R1,0.202671564997627,0.200739189470547,0.201705377234087,CHARLS,wealth,middle
79,D2,0.160866883212011,0.173102324782076,0.166984603997044,CHARLS,wealth,middle
79,DEAD,0.185204205468241,0.207772160597798,0.196488183033019,CHARLS,wealth,middle
80,I0,0.272767533544942,0.243517515538232,0.258142524541587,CHARLS,wealth,middle
80,D1,0.145618791604637,0.142821160148019,0.144219975876328,CHARLS,wealth,middle
80,R1,0.200739189470547,0.196440110825834,0.198589650148191,CHARLS,wealth,middle
80,D2,0.173102324782076,0.185149058062266,0.179125691422171,CHARLS,wealth,middle
80,DEAD,0.207772160597798,0.232072155425648,0.219922158011723,CHARLS,wealth,middle
81,I0,0.243517515538232,0.215777052944908,0.22964728424157,CHARLS,wealth,middle
81,D1,0.142821160148019,0.139551915659677,0.141186537903848,CHARLS,wealth,middle
81,R1,0.196440110825834,0.189811707120646,0.19312590897324,CHARLS,wealth,middle
81,D2,0.185149058062266,0.196956936606016,0.191052997334141,CHARLS,wealth,middle
81,DEAD,0.232072155425648,0.257902387668754,0.244987271547201,CHARLS,wealth,middle
82,I0,0.215777052944908,0.189655913569527,0.202716483257217,CHARLS,wealth,middle
82,D1,0.139551915659677,0.135894510898117,0.137723213278897,CHARLS,wealth,middle
82,R1,0.189811707120646,0.181235014961733,0.185523361041189,CHARLS,wealth,middle
82,D2,0.196956936606016,0.208191551946681,0.202574244276348,CHARLS,wealth,middle
82,DEAD,0.257902387668754,0.285023008623943,0.271462698146348,CHARLS,wealth,middle
83,I0,0.189655913569527,0.165225696193284,0.177440804881405,CHARLS,wealth,middle
83,D1,0.135894510898117,0.131935987951658,0.133915249424887,CHARLS,wealth,middle
83,R1,0.181235014961733,0.17137671555075,0.176305865256241,CHARLS,wealth,middle
83,D2,0.208191551946681,0.218276572804661,0.213234062375671,CHARLS,wealth,middle
83,DEAD,0.285023008623943,0.313185027499647,0.299104018061795,CHARLS,wealth,middle
84,I0,0.165225696193284,0.14252992297786,0.153877809585572,CHARLS,wealth,middle
84,D1,0.131935987951658,0.127753914707277,0.129844951329467,CHARLS,wealth,middle
84,R1,0.17137671555075,0.161040157763459,0.166208436657105,CHARLS,wealth,middle
84,D2,0.218276572804661,0.226533582501226,0.222405077652943,CHARLS,wealth,middle
84,DEAD,0.313185027499647,0.342142422050178,0.327663724774913,CHARLS,wealth,middle
85,I0,0.14252992297786,0.121592755324877,0.132061339151369,CHARLS,wealth,middle
85,D1,0.127753914707277,0.123408212949082,0.125581063828179,CHARLS,wealth,middle
85,R1,0.161040157763459,0.151024426826428,0.156032292294943,CHARLS,wealth,middle
85,D2,0.226533582501226,0.232311753475889,0.229422667988557,CHARLS,wealth,middle
85,DEAD,0.342142422050178,0.371662851423724,0.356902636736951,CHARLS,wealth,middle
86,I0,0.121592755324877,0.102425288637966,0.112009021981421,CHARLS,wealth,middle
86,D1,0.123408212949082,0.118936829294213,0.121172521121648,CHARLS,wealth,middle
86,R1,0.151024426826428,0.142015079176752,0.14651975300159,CHARLS,wealth,middle
86,D2,0.232311753475889,0.235084452605158,0.233698103040524,CHARLS,wealth,middle
86,DEAD,0.371662851423724,0.40153835028591,0.386600600854817,CHARLS,wealth,middle
87,I0,0.102425288637966,0.0850290095053455,0.0937271490716556,CHARLS,wealth,middle
87,D1,0.118936829294213,0.114354018048418,0.116645423671316,CHARLS,wealth,middle
87,R1,0.142015079176752,0.134522157220578,0.138268618198665,CHARLS,wealth,middle
87,D2,0.235084452605158,0.234498206546805,0.234791329575982,CHARLS,wealth,middle
87,DEAD,0.40153835028591,0.431596608678853,0.416567479482382,CHARLS,wealth,middle
88,I0,0.0850290095053455,0.0693966450986225,0.077212827301984,CHARLS,wealth,middle
88,D1,0.114354018048418,0.109650103965544,0.112002061006981,CHARLS,wealth,middle
88,R1,0.134522157220578,0.12886150984246,0.131691833531519,CHARLS,wealth,middle
88,D2,0.234498206546805,0.230379421207647,0.232438813877226,CHARLS,wealth,middle
88,DEAD,0.431596608678853,0.461712319885727,0.44665446428229,CHARLS,wealth,middle
89,I0,0.0693966450986225,0.0555112302962329,0.0624539376974277,CHARLS,wealth,middle
89,D1,0.109650103965544,0.104791859950136,0.10722098195784,CHARLS,wealth,middle
89,R1,0.12886150984246,0.125158408612358,0.127009959227409,CHARLS,wealth,middle
89,D2,0.230379421207647,0.22272117595178,0.226550298579713,CHARLS,wealth,middle
89,DEAD,0.461712319885727,0.491817325189492,0.476764822537609,CHARLS,wealth,middle
90,I0,0.0555112302962329,0.0433446330910818,0.0494279316936574,CHARLS,wealth,middle
90,D1,0.104791859950136,0.0997230154517232,0.10225743770093,CHARLS,wealth,middle
90,R1,0.125158408612358,0.123349246700841,0.1242538276566,CHARLS,wealth,middle
90,D2,0.22272117595178,0.21167489661736,0.21719803628457,CHARLS,wealth,middle
90,DEAD,0.491817325189492,0.521908208138994,0.506862766664243,CHARLS,wealth,middle
91,I0,0.0433446330910818,0.0328613264143124,0.0381029797526971,CHARLS,wealth,middle
91,D1,0.0997230154517232,0.0943633498901625,0.0970431826709428,CHARLS,wealth,middle
91,R1,0.123349246700841,0.123123359542359,0.1232363031216,CHARLS,wealth,middle
91,D2,0.21167489661736,0.197622432369608,0.204648664493484,CHARLS,wealth,middle
91,DEAD,0.521908208138994,0.552029531783558,0.536968869961276,CHARLS,wealth,middle
92,I0,0.0328613264143124,0.0240318964323993,0.0284466114233559,CHARLS,wealth,middle
92,D1,0.0943633498901625,0.088614321847934,0.0914888358690482,CHARLS,wealth,middle
92,R1,0.123123359542359,0.123839580663621,0.12348147010299,CHARLS,wealth,middle
92,D2,0.197622432369608,0.181324865953812,0.18947364916171,CHARLS,wealth,middle
92,DEAD,0.552029531783558,0.582189335102233,0.567109433442896,CHARLS,wealth,middle
93,I0,0.0240318964323993,0.0168210264868748,0.0204264614596371,CHARLS,wealth,middle
93,D1,0.088614321847934,0.0823917215586971,0.0855030217033156,CHARLS,wealth,middle
93,R1,0.123839580663621,0.124756163772712,0.124297872218166,CHARLS,wealth,middle
93,D2,0.181324865953812,0.163694006780217,0.172509436367015,CHARLS,wealth,middle
93,DEAD,0.582189335102233,0.612337081401499,0.597263208251866,CHARLS,wealth,middle
94,I0,0.0168210264868748,0.0111665153089563,0.0139937708979155,CHARLS,wealth,middle
94,D1,0.0823917215586971,0.0756622572201722,0.0790269893894347,CHARLS,wealth,middle
94,R1,0.124756163772712,0.125214763638076,0.124985463705394,CHARLS,wealth,middle
94,D2,0.163694006780217,0.14559831501905,0.154646160899634,CHARLS,wealth,middle
94,DEAD,0.612337081401499,0.642358148813745,0.627347615107622,CHARLS,wealth,middle
95,I0,0.0111665153089563,0.00695826105572487,0.00906238818234056,CHARLS,wealth,middle
95,D1,0.0756622572201722,0.0684739771944177,0.072068117207295,CHARLS,wealth,middle
95,R1,0.125214763638076,0.124733741650026,0.124974252644051,CHARLS,wealth,middle
95,D2,0.14559831501905,0.127764769557389,0.13668154228822,CHARLS,wealth,middle
95,DEAD,0.642358148813745,0.672069250542442,0.657213699678094,CHARLS,wealth,middle
96,I0,0.00695826105572487,0.00433594506253742,0.00564710305913114,CHARLS,wealth,middle
96,D1,0.0684739771944177,0.0608876089938725,0.0646807930941451,CHARLS,wealth,middle
96,R1,0.124733741650026,0.123133450304671,0.123933595977348,CHARLS,wealth,middle
96,D2,0.127764769557389,0.112596000463531,0.12018038501046,CHARLS,wealth,middle
96,DEAD,0.672069250542442,0.699046995175388,0.685558122858915,CHARLS,wealth,middle
97,I0,0.00433594506253742,0.00270188477189637,0.0035189149172169,CHARLS,wealth,middle
97,D1,0.0608876089938725,0.0535058631832612,0.0571967360885668,CHARLS,wealth,middle
97,R1,0.123133450304671,0.120613425769567,0.121873438037119,CHARLS,wealth,middle
97,D2,0.112596000463531,0.0996553017094321,0.106125651086482,CHARLS,wealth,middle
97,DEAD,0.699046995175388,0.723523524565843,0.711285259870615,CHARLS,wealth,middle
98,I0,0.00270188477189637,0.00168364248515949,0.00219276362852793,CHARLS,wealth,middle
98,D1,0.0535058631832612,0.0466383568443679,0.0500721100138145,CHARLS,wealth,middle
98,R1,0.120613425769567,0.11736471782648,0.118989071798024,CHARLS,wealth,middle
98,D2,0.0996553017094321,0.0885780560349347,0.0941166788721834,CHARLS,wealth,middle
98,DEAD,0.723523524565843,0.745735226809058,0.73462937568745,CHARLS,wealth,middle
99,I0,0.00168364248515949,0.0010491387520736,0.00136639061861654,CHARLS,wealth,middle
99,D1,0.0466383568443679,0.0404216789614721,0.04353001790292,CHARLS,wealth,middle
99,R1,0.11736471782648,0.113559967648493,0.115462342737487,CHARLS,wealth,middle
99,D2,0.0885780560349347,0.0790606257524832,0.0838193408937089,CHARLS,wealth,middle
99,DEAD,0.745735226809058,0.765908588885478,0.755821907847268,CHARLS,wealth,middle
60,I0,1,0.953198768975543,0.976599384487771,CHARLS,wealth,low
60,D1,0,0.0437930436856575,0.0218965218428288,CHARLS,wealth,low
60,R1,0,0,0,CHARLS,wealth,low
60,D2,0,0,0,CHARLS,wealth,low
