age,origin_state,destination,annual_probability,cohort,exposure,ses
68,R1,D1,0,HRS,education,high
68,D2,D1,0,HRS,education,high
68,DEAD,D1,0,HRS,education,high
68,I0,R1,0,HRS,education,high
68,D1,R1,0.177082435964674,HRS,education,high
68,R1,R1,0.890806214765827,HRS,education,high
68,D2,R1,0.189558306102274,HRS,education,high
68,DEAD,R1,0,HRS,education,high
68,I0,D2,0,HRS,education,high
68,D1,D2,0,HRS,education,high
68,R1,D2,0.0838468237565298,HRS,education,high
68,D2,D2,0.765463631792196,HRS,education,high
68,DEAD,D2,0,HRS,education,high
68,I0,DEAD,0.00754943823462599,HRS,education,high
68,D1,DEAD,0.0634576805260999,HRS,education,high
68,R1,DEAD,0.0253469614776429,HRS,education,high
68,D2,DEAD,0.0449780621055299,HRS,education,high
68,DEAD,DEAD,1,HRS,education,high
69,I0,I0,0.979826905998273,HRS,education,high
69,D1,I0,0,HRS,education,high
69,R1,I0,0,HRS,education,high
69,D2,I0,0,HRS,education,high
69,DEAD,I0,0,HRS,education,high
69,I0,D1,0.0119070855564035,HRS,education,high
69,D1,D1,0.760013088578186,HRS,education,high
69,R1,D1,0,HRS,education,high
69,D2,D1,0,HRS,education,high
69,DEAD,D1,0,HRS,education,high
69,I0,R1,0,HRS,education,high
69,D1,R1,0.172265210922637,HRS,education,high
69,R1,R1,0.889839101780019,HRS,education,high
69,D2,R1,0.184560128887752,HRS,education,high
69,DEAD,R1,0,HRS,education,high
69,I0,D2,0,HRS,education,high
69,D1,D2,0,HRS,education,high
69,R1,D2,0.0831345498214108,HRS,education,high
69,D2,D2,0.767398280999303,HRS,education,high
69,DEAD,D2,0,HRS,education,high
69,I0,DEAD,0.00826600844532339,HRS,education,high
69,D1,DEAD,0.0677217004991771,HRS,education,high
69,R1,DEAD,0.02702634839857,HRS,education,high
69,D2,DEAD,0.0480415901129445,HRS,education,high
69,DEAD,DEAD,1,HRS,education,high
70,I0,I0,0.978349047847226,HRS,education,high
70,D1,I0,0,HRS,education,high
70,R1,I0,0,HRS,education,high
70,D2,I0,0,HRS,education,high
70,DEAD,I0,0,HRS,education,high
70,I0,D1,0.0126221362799526,HRS,education,high
70,D1,D1,0.760281429371631,HRS,education,high
70,R1,D1,0,HRS,education,high
70,D2,D1,0,HRS,education,high
70,DEAD,D1,0,HRS,education,high
70,I0,R1,0,HRS,education,high
70,D1,R1,0.167700746265873,HRS,education,high
70,R1,R1,0.887585751143996,HRS,education,high
70,D2,R1,0.17982362503688,HRS,education,high
70,DEAD,R1,0,HRS,education,high
70,I0,D2,0,HRS,education,high
70,D1,D2,0,HRS,education,high
70,R1,D2,0.0837139380896613,HRS,education,high
70,D2,D2,0.769043411360662,HRS,education,high
70,DEAD,D2,0,HRS,education,high
70,I0,DEAD,0.00902881587282132,HRS,education,high
70,D1,DEAD,0.0720178243624964,HRS,education,high
70,R1,DEAD,0.0287003107663425,HRS,education,high
70,D2,DEAD,0.0511329636024583,HRS,education,high
70,DEAD,DEAD,1,HRS,education,high
71,I0,I0,0.976628285266999,HRS,education,high
71,D1,I0,0,HRS,education,high
71,R1,I0,0,HRS,education,high
71,D2,I0,0,HRS,education,high
71,DEAD,I0,0,HRS,education,high
71,I0,D1,0.0135348360833228,HRS,education,high
71,D1,D1,0.760326055910328,HRS,education,high
71,R1,D1,0,HRS,education,high
71,D2,D1,0,HRS,education,high
71,DEAD,D1,0,HRS,education,high
71,I0,R1,0,HRS,education,high
71,D1,R1,0.163369704361381,HRS,education,high
71,R1,R1,0.883959427742295,HRS,education,high
71,D2,R1,0.175327744574864,HRS,education,high
71,DEAD,R1,0,HRS,education,high
71,I0,D2,0,HRS,education,high
71,D1,D2,0,HRS,education,high
71,R1,D2,0.0856938297162197,HRS,education,high
71,D2,D2,0.770450071393955,HRS,education,high
71,DEAD,D2,0,HRS,education,high
71,I0,DEAD,0.00983687864967837,HRS,education,high
71,D1,DEAD,0.0763042397282915,HRS,education,high
71,R1,DEAD,0.0303467425414858,HRS,education,high
71,D2,DEAD,0.0542221840311808,HRS,education,high
71,DEAD,DEAD,1,HRS,education,high
72,I0,I0,0.974643507404551,HRS,education,high
72,D1,I0,0,HRS,education,high
72,R1,I0,0,HRS,education,high
72,D2,I0,0,HRS,education,high
72,DEAD,I0,0,HRS,education,high
72,I0,D1,0.0146624311037219,HRS,education,high
72,D1,D1,0.760261567695744,HRS,education,high
72,R1,D1,0,HRS,education,high
72,D2,D1,0,HRS,education,high
72,DEAD,D1,0,HRS,education,high
72,I0,R1,0,HRS,education,high
72,D1,R1,0.159147197876899,HRS,education,high
72,R1,R1,0.879049391389097,HRS,education,high
72,D2,R1,0.170940138758554,HRS,education,high
72,DEAD,R1,0,HRS,education,high
72,I0,D2,0,HRS,education,high
72,D1,D2,0,HRS,education,high
72,R1,D2,0.0889848740375793,HRS,education,high
72,D2,D2,0.771743042464104,HRS,education,high
72,DEAD,D2,0,HRS,education,high
72,I0,DEAD,0.0106940614917273,HRS,education,high
72,D1,DEAD,0.0805912344273569,HRS,education,high
72,R1,DEAD,0.0319657345733237,HRS,education,high
72,D2,DEAD,0.057316818777342,HRS,education,high
72,DEAD,DEAD,1,HRS,education,high
73,I0,I0,0.972374958292812,HRS,education,high
73,D1,I0,0,HRS,education,high
73,R1,I0,0,HRS,education,high
73,D2,I0,0,HRS,education,high
73,DEAD,I0,0,HRS,education,high
73,I0,D1,0.0160182803763901,HRS,education,high
73,D1,D1,0.760196564990483,HRS,education,high
73,R1,D1,0,HRS,education,high
73,D2,D1,0,HRS,education,high
73,DEAD,D1,0,HRS,education,high
73,I0,R1,0,HRS,education,high
73,D1,R1,0.154892710897959,HRS,education,high
73,R1,R1,0.872970951837289,HRS,education,high
73,D2,R1,0.166511746139841,HRS,education,high
73,DEAD,R1,0,HRS,education,high
73,I0,D2,0,HRS,education,high
73,D1,D2,0,HRS,education,high
73,R1,D2,0.0934627353304932,HRS,education,high
73,D2,D2,0.773048087217539,HRS,education,high
73,DEAD,D2,0,HRS,education,high
73,I0,DEAD,0.0116067613307979,HRS,education,high
73,D1,DEAD,0.0849107241115575,HRS,education,high
73,R1,DEAD,0.0335663128322178,HRS,education,high
73,D2,DEAD,0.0604401666426196,HRS,education,high
73,DEAD,DEAD,1,HRS,education,high
74,I0,I0,0.969800985502558,HRS,education,high
74,D1,I0,0,HRS,education,high
74,R1,I0,0,HRS,education,high
74,D2,I0,0,HRS,education,high
74,DEAD,I0,0,HRS,education,high
74,I0,D1,0.0176159590402122,HRS,education,high
74,D1,D1,0.760217141888019,HRS,education,high
74,R1,D1,0,HRS,education,high
74,D2,D1,0,HRS,education,high
74,DEAD,D1,0,HRS,education,high
74,I0,R1,0,HRS,education,high
74,D1,R1,0.150478658859175,HRS,education,high
74,R1,R1,0.865833967122052,HRS,education,high
74,D2,R1,0.161906891227712,HRS,education,high
74,DEAD,R1,0,HRS,education,high
74,I0,D2,0,HRS,education,high
74,D1,D2,0,HRS,education,high
74,R1,D2,0.0990046177671013,HRS,education,high
74,D2,D2,0.774470493536245,HRS,education,high
74,DEAD,D2,0,HRS,education,high
74,I0,DEAD,0.0125830554572299,HRS,education,high
74,D1,DEAD,0.089304199252806,HRS,education,high
74,R1,DEAD,0.0351614151108472,HRS,education,high
74,D2,DEAD,0.063622615236043,HRS,education,high
74,DEAD,DEAD,1,HRS,education,high
75,I0,I0,0.966899927621892,HRS,education,high
75,D1,I0,0,HRS,education,high
75,R1,I0,0,HRS,education,high
75,D2,I0,0,HRS,education,high
75,DEAD,I0,0,HRS,education,high
75,I0,D1,0.0194670730682944,HRS,education,high
75,D1,D1,0.760385835851333,HRS,education,high
75,R1,D1,0,HRS,education,high
75,D2,D1,0,HRS,education,high
75,DEAD,D1,0,HRS,education,high
75,I0,R1,0,HRS,education,high
75,D1,R1,0.145791363796823,HRS,education,high
75,R1,R1,0.857766166983075,HRS,education,high
75,D2,R1,0.157004344029176,HRS,education,high
75,DEAD,R1,0,HRS,education,high
75,I0,D2,0,HRS,education,high
75,D1,D2,0,HRS,education,high
75,R1,D2,0.105465461356393,HRS,education,high
75,D2,D2,0.776093906341668,HRS,education,high
75,DEAD,D2,0,HRS,education,high
75,I0,DEAD,0.0136329993098141,HRS,education,high
75,D1,DEAD,0.0938228003518435,HRS,education,high
75,R1,DEAD,0.0367683716605323,HRS,education,high
75,D2,DEAD,0.0669017496291561,HRS,education,high
75,DEAD,DEAD,1,HRS,education,high
76,I0,I0,0.963652425165175,HRS,education,high
76,D1,I0,0,HRS,education,high
76,R1,I0,0,HRS,education,high
76,D2,I0,0,HRS,education,high
76,DEAD,I0,0,HRS,education,high
76,I0,D1,0.0215785802986347,HRS,education,high
76,D1,D1,0.760739558495891,HRS,education,high
76,R1,D1,0,HRS,education,high
76,D2,D1,0,HRS,education,high
76,DEAD,D1,0,HRS,education,high
76,I0,R1,0,HRS,education,high
76,D1,R1,0.140732901028079,HRS,education,high
76,R1,R1,0.848934056652902,HRS,education,high
76,D2,R1,0.151699294821361,HRS,education,high
76,DEAD,R1,0,HRS,education,high
76,I0,D2,0,HRS,education,high
76,D1,D2,0,HRS,education,high
76,R1,D2,0.112656398340317,HRS,education,high
76,D2,D2,0.777978128105353,HRS,education,high
76,DEAD,D2,0,HRS,education,high
76,I0,DEAD,0.0147689945361908,HRS,education,high
76,D1,DEAD,0.0985275404760293,HRS,education,high
76,R1,DEAD,0.0384095450067812,HRS,education,high
76,D2,DEAD,0.0703225770732864,HRS,education,high
76,DEAD,DEAD,1,HRS,education,high
77,I0,I0,0.960044173358489,HRS,education,high
77,D1,I0,0,HRS,education,high
77,R1,I0,0,HRS,education,high
77,D2,I0,0,HRS,education,high
77,DEAD,I0,0,HRS,education,high
77,I0,D1,0.0239495748391773,HRS,education,high
77,D1,D1,0.761286609422,HRS,education,high
77,R1,D1,0,HRS,education,high
77,D2,D1,0,HRS,education,high
77,DEAD,D1,0,HRS,education,high
77,I0,R1,0,HRS,education,high
77,D1,R1,0.13522363416999,HRS,education,high
77,R1,R1,0.839560643048577,HRS,education,high
77,D2,R1,0.14590605951356,HRS,education,high
77,DEAD,R1,0,HRS,education,high
77,I0,D2,0,HRS,education,high
77,D1,D2,0,HRS,education,high
77,R1,D2,0.120326190064995,HRS,education,high
77,D2,D2,0.780156007708118,HRS,education,high
77,DEAD,D2,0,HRS,education,high
77,I0,DEAD,0.016006251802334,HRS,education,high
77,D1,DEAD,0.103489756408009,HRS,education,high
77,R1,DEAD,0.0401131668864289,HRS,education,high
77,D2,DEAD,0.0739379327783214,HRS,education,high
77,DEAD,DEAD,1,HRS,education,high
78,I0,I0,0.956069035020649,HRS,education,high
78,D1,I0,0,HRS,education,high
78,R1,I0,0,HRS,education,high
78,D2,I0,0,HRS,education,high
78,DEAD,I0,0,HRS,education,high
78,I0,D1,0.0265675854414463,HRS,education,high
78,D1,D1,0.762002922227759,HRS,education,high
78,R1,D1,0,HRS,education,high
78,D2,D1,0,HRS,education,high
78,DEAD,D1,0,HRS,education,high
78,I0,R1,0,HRS,education,high
78,D1,R1,0.129205205783155,HRS,education,high
78,R1,R1,0.829938087495364,HRS,education,high
78,D2,R1,0.139561278644707,HRS,education,high
78,DEAD,R1,0,HRS,education,high
78,I0,D2,0,HRS,education,high
78,D1,D2,0,HRS,education,high
78,R1,D2,0.128147517456569,HRS,education,high
78,D2,D2,0.78262958558157,HRS,education,high
78,DEAD,D2,0,HRS,education,high
78,I0,DEAD,0.0173633795379051,HRS,education,high
78,D1,DEAD,0.108791871989087,HRS,education,high
78,R1,DEAD,0.0419143950480671,HRS,education,high
78,D2,DEAD,0.0778091357737229,HRS,education,high
78,DEAD,DEAD,1,HRS,education,high
79,I0,I0,0.951732295004874,HRS,education,high
79,D1,I0,0,HRS,education,high
79,R1,I0,0,HRS,education,high
79,D2,I0,0,HRS,education,high
79,DEAD,I0,0,HRS,education,high
79,I0,D1,0.0294045667434423,HRS,education,high
79,D1,D1,0.762827747549387,HRS,education,high
79,R1,D1,0,HRS,education,high
79,D2,D1,0,HRS,education,high
79,DEAD,D1,0,HRS,education,high
79,I0,R1,0,HRS,education,high
79,D1,R1,0.122643690524427,HRS,education,high
79,R1,R1,0.820432566525204,HRS,education,high
79,D2,R1,0.132627308780938,HRS,education,high
79,DEAD,R1,0,HRS,education,high
79,I0,D2,0,HRS,education,high
79,D1,D2,0,HRS,education,high
79,R1,D2,0.13571083878913,HRS,education,high
79,D2,D2,0.785365720742479,HRS,education,high
79,DEAD,D2,0,HRS,education,high
79,I0,DEAD,0.0188631382516841,HRS,education,high
79,D1,DEAD,0.114528561926186,HRS,education,high
79,R1,DEAD,0.0438565946856663,HRS,education,high
79,D2,DEAD,0.0820069704765831,HRS,education,high
79,DEAD,DEAD,1,HRS,education,high
80,I0,I0,0.947053666698283,HRS,education,high
80,D1,I0,0,HRS,education,high
80,R1,I0,0,HRS,education,high
80,D2,I0,0,HRS,education,high
80,DEAD,I0,0,HRS,education,high
80,I0,D1,0.0324129225811242,HRS,education,high
80,D1,D1,0.763659034701616,HRS,education,high
80,R1,D1,0,HRS,education,high
80,D2,D1,0,HRS,education,high
80,DEAD,D1,0,HRS,education,high
80,I0,R1,0,HRS,education,high
80,D1,R1,0.115532553180006,HRS,education,high
80,R1,R1,0.811478296013533,HRS,education,high
80,D2,R1,0.12509543522521,HRS,education,high
80,DEAD,R1,0,HRS,education,high
80,I0,D2,0,HRS,education,high
80,D1,D2,0,HRS,education,high
80,R1,D2,0.142528872501391,HRS,education,high
80,D2,D2,0.788291484948357,HRS,education,high
80,DEAD,D2,0,HRS,education,high
80,I0,DEAD,0.0205334107205924,HRS,education,high
80,D1,DEAD,0.120808412118378,HRS,education,high
80,R1,DEAD,0.0459928314850761,HRS,education,high
80,D2,DEAD,0.0866130798264329,HRS,education,high
80,DEAD,DEAD,1,HRS,education,high
81,I0,I0,0.942059262559113,HRS,education,high
81,D1,I0,0,HRS,education,high
81,R1,I0,0,HRS,education,high
81,D2,I0,0,HRS,education,high
81,DEAD,I0,0,HRS,education,high
81,I0,D1,0.0355347409783631,HRS,education,high
81,D1,D1,0.764349063323211,HRS,education,high
81,R1,D1,0,HRS,education,high
81,D2,D1,0,HRS,education,high
81,DEAD,D1,0,HRS,education,high
81,I0,R1,0,HRS,education,high
81,D1,R1,0.107912896473531,HRS,education,high
81,R1,R1,0.803461913625919,HRS,education,high
81,D2,R1,0.117007461161956,HRS,education,high
81,DEAD,R1,0,HRS,education,high
81,I0,D2,0,HRS,education,high
81,D1,D2,0,HRS,education,high
81,R1,D2,0.148160203191629,HRS,education,high
81,D2,D2,0.791284022057973,HRS,education,high
81,DEAD,D2,0,HRS,education,high
81,I0,DEAD,0.0224059964625243,HRS,education,high
81,D1,DEAD,0.127738040203259,HRS,education,high
81,R1,DEAD,0.048377883182452,HRS,education,high
81,D2,DEAD,0.0917085167800714,HRS,education,high
81,DEAD,DEAD,1,HRS,education,high
82,I0,I0,0.936744633817996,HRS,education,high
82,D1,I0,0,HRS,education,high
82,R1,I0,0,HRS,education,high
82,D2,I0,0,HRS,education,high
82,DEAD,I0,0,HRS,education,high
82,I0,D1,0.0387464565055006,HRS,education,high
82,D1,D1,0.764717837204113,HRS,education,high
82,R1,D1,0,HRS,education,high
82,D2,D1,0,HRS,education,high
82,DEAD,D1,0,HRS,education,high
82,I0,R1,0,HRS,education,high
82,D1,R1,0.0999188162980977,HRS,education,high
82,R1,R1,0.796383336886602,HRS,education,high
82,D2,R1,0.108504104441076,HRS,education,high
82,DEAD,R1,0,HRS,education,high
82,I0,D2,0,HRS,education,high
82,D1,D2,0,HRS,education,high
82,R1,D2,0.152580559656848,HRS,education,high
82,D2,D2,0.794165344300663,HRS,education,high
82,DEAD,D2,0,HRS,education,high
82,I0,DEAD,0.0245089096765032,HRS,education,high
82,D1,DEAD,0.13536334649779,HRS,education,high
82,R1,DEAD,0.0510361034565506,HRS,education,high
82,D2,DEAD,0.0973305512582612,HRS,education,high
82,DEAD,DEAD,1,HRS,education,high
83,I0,I0,0.93109249346813,HRS,education,high
83,D1,I0,0,HRS,education,high
83,R1,I0,0,HRS,education,high
83,D2,I0,0,HRS,education,high
83,DEAD,I0,0,HRS,education,high
83,I0,D1,0.0420359703146873,HRS,education,high
83,D1,D1,0.764582396478728,HRS,education,high
83,R1,D1,0,HRS,education,high
83,D2,D1,0,HRS,education,high
83,DEAD,D1,0,HRS,education,high
83,I0,R1,0,HRS,education,high
83,D1,R1,0.0917048884283227,HRS,education,high
83,R1,R1,0.790097769039707,HRS,education,high
83,D2,R1,0.0997484385403348,HRS,education,high
83,DEAD,R1,0,HRS,education,high
83,I0,D2,0,HRS,education,high
83,D1,D2,0,HRS,education,high
83,R1,D2,0.155919597155939,HRS,education,high
83,D2,D2,0.796747348408377,HRS,education,high
83,DEAD,D2,0,HRS,education,high
83,I0,DEAD,0.0268715362171824,HRS,education,high
83,D1,DEAD,0.143712715092949,HRS,education,high
83,R1,DEAD,0.0539826338043543,HRS,education,high
83,D2,DEAD,0.103504213051288,HRS,education,high
83,DEAD,DEAD,1,HRS,education,high
84,I0,I0,0.925080278701302,HRS,education,high
84,D1,I0,0,HRS,education,high
84,R1,I0,0,HRS,education,high
84,D2,I0,0,HRS,education,high
84,DEAD,I0,0,HRS,education,high
84,I0,D1,0.0453926347340902,HRS,education,high
84,D1,D1,0.763765989936689,HRS,education,high
84,R1,D1,0,HRS,education,high
84,D2,D1,0,HRS,education,high
84,DEAD,D1,0,HRS,education,high
84,I0,R1,0,HRS,education,high
84,D1,R1,0.083421264587752,HRS,education,high
84,R1,R1,0.784418288888754,HRS,education,high
84,D2,R1,0.0908995772373795,HRS,education,high
84,DEAD,R1,0,HRS,education,high
84,I0,D2,0,HRS,education,high
84,D1,D2,0,HRS,education,high
84,R1,D2,0.158350110774939,HRS,education,high
84,D2,D2,0.79884654146764,HRS,education,high
84,DEAD,D2,0,HRS,education,high
84,I0,DEAD,0.0295270865646081,HRS,education,high
84,D1,DEAD,0.152812745475559,HRS,education,high
84,R1,DEAD,0.0572316003363069,HRS,education,high
84,D2,DEAD,0.110253881294981,HRS,education,high
84,DEAD,DEAD,1,HRS,education,high
85,I0,I0,0.918679277296766,HRS,education,high
85,D1,I0,0,HRS,education,high
85,R1,I0,0,HRS,education,high
85,D2,I0,0,HRS,education,high
85,DEAD,I0,0,HRS,education,high
85,I0,D1,0.0488076910246397,HRS,education,high
85,D1,D1,0.762103485882849,HRS,education,high
85,R1,D1,0,HRS,education,high
85,D2,D1,0,HRS,education,high
85,DEAD,D1,0,HRS,education,high
85,I0,R1,0,HRS,education,high
85,D1,R1,0.0752091311436504,HRS,education,high
85,R1,R1,0.779128652380997,HRS,education,high
85,D2,R1,0.0821078723174862,HRS,education,high
85,DEAD,R1,0,HRS,education,high
85,I0,D2,0,HRS,education,high
85,D1,D2,0,HRS,education,high
85,R1,D2,0.160075626420867,HRS,education,high
85,D2,D2,0.8002894218923,HRS,education,high
85,DEAD,D2,0,HRS,education,high
85,I0,DEAD,0.0325130316785939,HRS,education,high
85,D1,DEAD,0.162687382973501,HRS,education,high
85,R1,DEAD,0.0607957211981367,HRS,education,high
85,D2,DEAD,0.117602705790214,HRS,education,high
85,DEAD,DEAD,1,HRS,education,high
86,I0,I0,0.911853786809705,HRS,education,high
86,D1,I0,0,HRS,education,high
86,R1,I0,0,HRS,education,high
86,D2,I0,0,HRS,education,high
86,DEAD,I0,0,HRS,education,high
86,I0,D1,0.0522746457121962,HRS,education,high
86,D1,D1,0.759446310522987,HRS,education,high
86,R1,D1,0,HRS,education,high
86,D2,D1,0,HRS,education,high
86,DEAD,D1,0,HRS,education,high
86,I0,R1,0,HRS,education,high
86,D1,R1,0.0671967036730459,HRS,education,high
86,R1,R1,0.773994295590207,HRS,education,high
86,D2,R1,0.0735106276265031,HRS,education,high
86,DEAD,R1,0,HRS,education,high
86,I0,D2,0,HRS,education,high
86,D1,D2,0,HRS,education,high
86,R1,D2,0.161319875920722,HRS,education,high
86,D2,D2,0.800917397969571,HRS,education,high
86,DEAD,D2,0,HRS,education,high
86,I0,DEAD,0.0358715674780983,HRS,education,high
86,D1,DEAD,0.173356985803967,HRS,education,high
86,R1,DEAD,0.0646858284890705,HRS,education,high
86,D2,DEAD,0.125571974403926,HRS,education,high
86,DEAD,DEAD,1,HRS,education,high
87,I0,I0,0.904560316517296,HRS,education,high
87,D1,I0,0,HRS,education,high
87,R1,I0,0,HRS,education,high
87,D2,I0,0,HRS,education,high
87,DEAD,I0,0,HRS,education,high
87,I0,D1,0.0557895815753116,HRS,education,high
87,D1,D1,0.755666710677011,HRS,education,high
87,R1,D1,0,HRS,education,high
87,D2,D1,0,HRS,education,high
87,DEAD,D1,0,HRS,education,high
87,I0,R1,0,HRS,education,high
87,D1,R1,0.059495957517258,HRS,education,high
87,R1,R1,0.768770870686354,HRS,education,high
87,D2,R1,0.0652285480899608,HRS,education,high
87,DEAD,R1,0,HRS,education,high
87,I0,D2,0,HRS,education,high
87,D1,D2,0,HRS,education,high
87,R1,D2,0.162318862325498,HRS,education,high
87,D2,D2,0.800591028402354,HRS,education,high
87,DEAD,D2,0,HRS,education,high
87,I0,DEAD,0.039650101907392,HRS,education,high
87,D1,DEAD,0.184837331805731,HRS,education,high
87,R1,DEAD,0.0689102669881477,HRS,education,high
87,D2,DEAD,0.134180423507685,HRS,education,high
87,DEAD,DEAD,1,HRS,education,high
88,I0,I0,0.89674684163944,HRS,education,high
88,D1,I0,0,HRS,education,high
88,R1,I0,0,HRS,education,high
88,D2,I0,0,HRS,education,high
88,DEAD,I0,0,HRS,education,high
88,I0,D1,0.0593514034110745,HRS,education,high
88,D1,D1,0.750661183314302,HRS,education,high
88,R1,D1,0,HRS,education,high
88,D2,D1,0,HRS,education,high
88,DEAD,D1,0,HRS,education,high
88,I0,R1,0,HRS,education,high
88,D1,R1,0.0522002455336674,HRS,education,high
88,R1,R1,0.763209941308513,HRS,education,high
88,D2,R1,0.0573630940852393,HRS,education,high
88,DEAD,R1,0,HRS,education,high
88,I0,D2,0,HRS,education,high
88,D1,D2,0,HRS,education,high
88,R1,D2,0.16331593232525,HRS,education,high
88,D2,D2,0.799193416470556,HRS,education,high
88,DEAD,D2,0,HRS,education,high
88,I0,DEAD,0.0439017549494852,HRS,education,high
88,D1,DEAD,0.197138571152031,HRS,education,high
88,R1,DEAD,0.0734741263662372,HRS,education,high
88,D2,DEAD,0.143443489444205,HRS,education,high
88,DEAD,DEAD,1,HRS,education,high
89,I0,I0,0.888352120715984,HRS,education,high
89,D1,I0,0,HRS,education,high
89,R1,I0,0,HRS,education,high
89,D2,I0,0,HRS,education,high
89,DEAD,I0,0,HRS,education,high
89,I0,D1,0.0629620220980187,HRS,education,high
89,D1,D1,0.744352973739892,HRS,education,high
89,R1,D1,0,HRS,education,high
89,D2,D1,0,HRS,education,high
89,DEAD,D1,0,HRS,education,high
89,I0,R1,0,HRS,education,high
89,D1,R1,0.04538289035252,HRS,education,high
89,R1,R1,0.757061667384826,HRS,education,high
89,D2,R1,0.0499948459539165,HRS,education,high
89,DEAD,R1,0,HRS,education,high
89,I0,D2,0,HRS,education,high
89,D1,D2,0,HRS,education,high
89,R1,D2,0.164560077390762,HRS,education,high
89,D2,D2,0.796632652996193,HRS,education,high
89,DEAD,D2,0,HRS,education,high
89,I0,DEAD,0.0486858571859971,HRS,education,high
89,D1,DEAD,0.210264135907588,HRS,education,high
89,R1,DEAD,0.0783782552244122,HRS,education,high
89,D2,DEAD,0.15337250104989,HRS,education,high
89,DEAD,DEAD,1,HRS,education,high
90,I0,I0,0.879305090606098,HRS,education,high
90,D1,I0,0,HRS,education,high
90,R1,I0,0,HRS,education,high
90,D2,I0,0,HRS,education,high
90,DEAD,I0,0,HRS,education,high
90,I0,D1,0.0666264830838066,HRS,education,high
90,D1,D1,0.73669360957308,HRS,education,high
90,R1,D1,0,HRS,education,high
90,D2,D1,0,HRS,education,high
90,DEAD,D1,0,HRS,education,high
90,I0,R1,0,HRS,education,high
90,D1,R1,0.0390967670241051,HRS,education,high
90,R1,R1,0.750074422198704,HRS,education,high
90,D2,R1,0.0431829083144342,HRS,education,high
90,DEAD,R1,0,HRS,education,high
90,I0,D2,0,HRS,education,high
90,D1,D2,0,HRS,education,high
90,R1,D2,0.166307585153391,HRS,education,high
90,D2,D2,0.79284327510089,HRS,education,high
90,DEAD,D2,0,HRS,education,high
90,I0,DEAD,0.054068426310096,HRS,education,high
90,D1,DEAD,0.224209623402815,HRS,education,high
90,R1,DEAD,0.0836179926479056,HRS,education,high
90,D2,DEAD,0.163973816584676,HRS,education,high
90,DEAD,DEAD,1,HRS,education,high
91,I0,I0,0.869527285843037,HRS,education,high
91,D1,I0,0,HRS,education,high
91,R1,I0,0,HRS,education,high
91,D2,I0,0,HRS,education,high
91,DEAD,I0,0,HRS,education,high
91,I0,D1,0.0703525006889616,HRS,education,high
91,D1,D1,0.727651485309557,HRS,education,high
91,R1,D1,0,HRS,education,high
91,D2,D1,0,HRS,education,high
91,DEAD,D1,0,HRS,education,high
91,I0,R1,0,HRS,education,high
91,D1,R1,0.0333834909147514,HRS,education,high
91,R1,R1,0.742055262867536,HRS,education,high
91,D2,R1,0.0369749258688135,HRS,education,high
91,DEAD,R1,0,HRS,education,high
91,I0,D2,0,HRS,education,high
91,D1,D2,0,HRS,education,high
91,R1,D2,0.168757604977944,HRS,education,high
91,D2,D2,0.787774634088349,HRS,education,high
91,DEAD,D2,0,HRS,education,high
91,I0,DEAD,0.0601202134680012,HRS,education,high
91,D1,DEAD,0.238965023775691,HRS,education,high
91,R1,DEAD,0.0891871321545205,HRS,education,high
91,D2,DEAD,0.175250440042837,HRS,education,high
91,DEAD,DEAD,1,HRS,education,high
92,I0,I0,0.858943431865988,HRS,education,high
92,D1,I0,0,HRS,education,high
92,R1,I0,0,HRS,education,high
92,D2,I0,0,HRS,education,high
92,DEAD,I0,0,HRS,education,high
92,I0,D1,0.0741487267327603,HRS,education,high
92,D1,D1,0.717183240918999,HRS,education,high
92,R1,D1,0,HRS,education,high
92,D2,D1,0,HRS,education,high
92,DEAD,D1,0,HRS,education,high
92,I0,R1,0,HRS,education,high
92,D1,R1,0.0282902508079414,HRS,education,high
92,R1,R1,0.73306119334661,HRS,education,high
92,D2,R1,0.0314257710452702,HRS,education,high
92,DEAD,R1,0,HRS,education,high
92,I0,D2,0,HRS,education,high
92,D1,D2,0,HRS,education,high
92,R1,D2,0.171842549535029,HRS,education,high
92,D2,D2,0.781363222417186,HRS,education,high
92,DEAD,D2,0,HRS,education,high
92,I0,DEAD,0.0669078414012522,HRS,education,high
92,D1,DEAD,0.25452650827306,HRS,education,high
92,R1,DEAD,0.0950962571183603,HRS,education,high
92,D2,DEAD,0.187211006537544,HRS,education,high
92,DEAD,DEAD,1,HRS,education,high
93,I0,I0,0.847477001220345,HRS,education,high
93,D1,I0,0,HRS,education,high
93,R1,I0,0,HRS,education,high
93,D2,I0,0,HRS,education,high
93,DEAD,I0,0,HRS,education,high
93,I0,D1,0.0780262288583839,HRS,education,high
93,D1,D1,0.705278165208615,HRS,education,high
93,R1,D1,0,HRS,education,high
93,D2,D1,0,HRS,education,high
93,DEAD,D1,0,HRS,education,high
93,I0,R1,0,HRS,education,high
93,D1,R1,0.0238314468554919,HRS,education,high
93,R1,R1,0.72321531306171,HRS,education,high
93,D2,R1,0.026554948275842,HRS,education,high
93,DEAD,R1,0,HRS,education,high
93,I0,D2,0,HRS,education,high
93,D1,D2,0,HRS,education,high
93,R1,D2,0.175423544457313,HRS,education,high
93,D2,D2,0.77357954032707,HRS,education,high
93,DEAD,D2,0,HRS,education,high
93,I0,DEAD,0.0744967699212707,HRS,education,high
